gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Tns3	0.059281830328255	0.605493987796552	1	1	0.857	0.143
Caprin1	0.0593217451401504	-1.70174897977712	1	0.7	0.857	0.157
Ehbp1	0.0595696279537737	2.33314352273819	1	0.6	0.143	0.457
Usp48	0.059847284082728	1.43693303016463	1	0.8	0.571	0.229
Whrn	0.0599658620918773	-0.8195069509275	1	0.8	1	0.2
Dpm1	0.0606620982745307	-2.71299797209602	1	0.3	0.714	0.414
Pnpla8	0.0607199402662423	-1.61525122422294	1	0.5	0.714	0.214
Hbs1l	0.0607945829348257	1.55307738376495	1	0.6	0.286	0.314
Oxct1	0.0615347468501223	1.78434522781927	1	0.6	0.286	0.314
Arap1	0.0617824948300516	1.87558106861937	1	0.9	0.429	0.471
Brd3	0.0618202251078721	2.89391768156949	1	0.6	0.143	0.457
Stat1	0.0618791688828717	1.50890311627603	1	0.9	0.429	0.471
Cul9	0.0627407251049279	-1.28113560717145	1	0.6	0.857	0.257
Snap23	0.0629127644009373	1.2677155645217	1	0.7	0.571	0.129
Pros1	0.0634055421564524	0.730426702787994	1	0.9	0.857	0.043
Ik	0.0638494513374657	1.33189759613641	1	0.9	0.571	0.329
Serf2	0.0642310473073333	1.45531771233446	1	0.7	0.286	0.414
Denr	0.0644892098679654	1.05134930343462	1	0.7	0.571	0.129
Gm46367	0.0647446204364214	-0.425636975460452	1	1	0.857	0.143
Ophn1	0.0648075043037072	-0.326903245225457	1	1	1	0
Slc9a9	0.0649972621176864	-0.48869904983594	1	0.9	1	0.1
Cep120	0.0651541807544549	-2.07396247249248	1	0.5	0.857	0.357
Trim24	0.0652872765358066	-1.60497451995753	1	0.6	0.857	0.257
Cacna1a	0.065304244937815	2.35468635263224	1	0.5	0.143	0.357
Cmah	0.0653526359862884	-2.11548259714197	1	0.3	0.714	0.414
Zfp329	0.06587169276558	2.33007714030993	1	0.6	0.143	0.457
Naa16	0.0660709120200937	0.856121159744611	1	0.6	0.286	0.314
Galnt2	0.0662255822294891	-1.55900958390229	1	0.4	0.714	0.314
Ppm1l	0.0662518889136022	-1.33670450492061	1	0.2	0.714	0.514
Asxl2	0.0669258799311463	0.964805042898737	1	0.9	0.857	0.043
Oasl2	0.0670079941327392	1.93056042223854	1	0.7	0.143	0.557
Mon2	0.0672481953628892	0.941997912294092	1	0.9	0.571	0.329
Rassf3	0.0676123796147149	1.47718496356354	1	0.9	0.857	0.043
Msl1	0.0681173137089833	1.38547211397889	1	0.8	0.714	0.0860000000000001
Naa60	0.0686575222722803	1.18940610986472	1	0.7	0.429	0.271
Ube2d3	0.0688419757873416	0.780286708507499	1	0.9	0.857	0.043
Ftl1	0.0689416216957206	1.04718814555231	1	1	0.857	0.143
Sin3a	0.0691451226480251	1.19666258325274	1	0.8	0.714	0.0860000000000001
Soat1	0.069331907743902	1.29517341975197	1	0.7	0.429	0.271
Ppp1r9a	0.0695845894798197	0.816039963996293	1	0.9	0.714	0.186
Tmcc1	0.0696083941923026	-0.373085767641574	1	1	1	0
Vis1	0.0697331057229677	-0.620065313089757	1	1	1	0
Lcorl	0.0698033848461893	-1.28055133903805	1	0.7	1	0.3
Gm56808	0.0699388407902523	-1.34627463958935	1	0.6	0.714	0.114
Arhgap24	0.0699498043997948	0.770686055727212	1	1	1	0
Or2v1	0.0699670730382008	-2.183171876465	1	0.4	0.714	0.314
Vwa8	0.0705304306986577	-0.460814861254737	1	0.5	0.429	0.071
Csnk1g3	0.0707720822815376	0.124386682128963	1	0.7	0.714	0.014
Chfr	0.0708307963536804	-2.22880921319809	1	0.4	0.714	0.314
Clta	0.0709623934038933	0.419715945422021	1	0.9	1	0.1
Ddx17	0.071566932720973	0.716370993772118	1	1	1	0
Ptprm	0.0721330895390946	-1.02928605440416	1	0.9	1	0.1
Fgd2	0.0722451189660016	-0.59802044075532	1	0.9	1	0.1
Atg7	0.0730369541031582	1.6357844334812	1	0.7	0.429	0.271
AW146154	0.0730667864846974	1.76587292559307	1	0.7	0.286	0.414
Lrba	0.0730696467415951	-0.774895166366648	1	0.8	0.857	0.0569999999999999
Cyth3	0.0730909601729289	-0.987432571137396	1	0.9	0.857	0.043
Smarca5	0.0737608175366073	-1.76868193597054	1	0.5	0.714	0.214
Parp14	0.0738096057570315	1.21839423254859	1	0.9	0.714	0.186
Aebp2	0.0742030732058973	1.70298931351072	1	0.8	0.286	0.514
Arid4a	0.074328689852727	0.84115907454239	1	1	0.714	0.286
Ppp3ca	0.074644788204918	0.632172378678624	1	1	0.857	0.143
Reps1	0.0748262009686458	1.51766486950739	1	0.7	0.429	0.271
Ncf2	0.0754064653317639	1.13455415207324	1	1	0.857	0.143
2610203C22Rik	0.0762839291246163	-0.404786712470915	1	1	1	0
Suclg2	0.0764159395598797	0.819802807447403	1	0.8	0.857	0.0569999999999999
Gcnt1	0.0764173699364473	-0.810271008135192	1	0.8	0.857	0.0569999999999999
Ltc4s	0.0774806688872778	-1.12516629627819	1	0.7	1	0.3
Nudcd3	0.0775290748573381	1.15725179010549	1	1	0.857	0.143
Riok3	0.0784723473579167	1.13343610250191	1	0.8	0.429	0.371
Bsdc1	0.0786090021685661	1.86552987034475	1	0.8	0.286	0.514
Il1rl2	0.0792427321165571	-2.0070453104625	1	0.4	1	0.6
Ddx42	0.0792622645668807	-2.40555423910466	1	0.5	0.714	0.214
