gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Xkr4	0.114558087825309	-0.488325340800444	3.10140698242874	-0.157452841103115	0.874887971573104	0.999451732760335	0.111111111111111	0.111111111111111	0
Gm1992	0	NA	NA	NA	NA	NA	0	0	0
Gm19938	0	NA	NA	NA	NA	NA	0	0	0
Gm37381	0	NA	NA	NA	NA	NA	0	0	0
Rp1	2.12318094847611	0.258175222166334	0.521588257557164	0.494978977048843	0.620614960358586	0.999451732760335	1	0.666666666666667	0.333333333333333
Sox17	7.43863162766892	0.154196971774173	0.325372777778733	0.473908643577533	0.635565055178205	0.999451732760335	1	0.777777777777778	0.222222222222222
Gm37587	0.846391129334953	-0.695434150737951	0.846154418633492	-0.821876167545224	0.411147378176646	0.999451732760335	0.777777777777778	0.777777777777778	0
Gm37323	0.121689980935734	-1.3606872728685	3.10366878707868	-0.438412526018682	0.661087267885538	0.999451732760335	0	0.111111111111111	0.111111111111111
Mrpl15	0.350095782762984	-0.0112003826125367	1.63898712161953	-0.00683372215973806	0.994547521034204	0.999451732760335	0.555555555555556	0.222222222222222	0.333333333333333
A930006A01Rik	0.0894062727017873	-1.1098217834668	3.1069667934245	-0.357204262953694	0.720938894768679	0.999451732760335	0	0.111111111111111	0.111111111111111
Lypla1	3.2378923210559	0.0423099738699611	0.43824865686584	0.0965433052836791	0.923089081889263	0.999451732760335	0.888888888888889	0.777777777777778	0.111111111111111
Tcea1	2.63643003542243	-0.27605881727754	0.606820604571911	-0.454926571704481	0.64916206582462	0.999451732760335	0.777777777777778	0.777777777777778	0
Rgs20	0.0538392487025458	-1.33634358357692	3.1062852095797	-0.430206337607273	0.667045552262344	0.999451732760335	0	0.222222222222222	0.222222222222222
Gm16041	0	NA	NA	NA	NA	NA	0	0	0
Atp6v1h	1.7690045560078	-1.86567816285539	0.729288654567467	-2.55821635393726	0.0105210611871989	0.999451732760335	0.555555555555556	0.666666666666667	0.111111111111111
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
4732440D04Rik	1.95527831826367	0.771839857512409	0.636994092386954	1.2116907625001	0.225630776478857	0.999451732760335	0.888888888888889	0.555555555555556	0.333333333333333
Rb1cc1	7.50164430368673	-0.34592105302839	0.338190461768501	-1.02285869098573	0.306374663347665	0.999451732760335	1	0.888888888888889	0.111111111111111
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	0.261261718898782	0.501639571078768	2.32701272048912	0.215572337298322	0.829321120440292	0.999451732760335	0.444444444444444	0.111111111111111	0.333333333333333
Gm57122	0.047438360536459	-0.588073554907627	3.10734838368268	-0.189252533766642	0.849894895536613	0.999451732760335	0.111111111111111	0.111111111111111	0
Pcmtd1	30.5895700163998	0.137333256627451	0.149715874047403	0.917292554989653	0.358989357618541	0.999451732760335	1	1	0
Gm26901	0	NA	NA	NA	NA	NA	0	0	0
Gm30414	0	NA	NA	NA	NA	NA	0	0	0
Sntg1	0	NA	NA	NA	NA	NA	0	0	0
Rrs1	0	NA	NA	NA	NA	NA	0	0	0
Adhfe1	0.0249086456140523	-0.992140029563257	3.10998264029745	-0.319017867401461	0.749712963911273	0.999451732760335	0	0.111111111111111	0.111111111111111
2610203C22Rik	0	NA	NA	NA	NA	NA	0	0	0
Vxn	0	NA	NA	NA	NA	NA	0	0	0
Mybl1	0.412812793336475	-0.202603191197215	2.40011326880733	-0.0844140123844627	0.932727266778696	0.999451732760335	0.222222222222222	0.111111111111111	0.111111111111111
Vcpip1	1.32113755993285	-0.150973040592541	0.830445808251879	-0.181797582807173	0.855741581552675	0.999451732760335	0.555555555555556	0.666666666666667	0.111111111111111
1700034P13Rik	0	NA	NA	NA	NA	NA	0	0	0
Sgk3	4.03913630978123	-0.524761328269413	0.529381529417604	-0.991272454947051	0.321552559348405	0.999451732760335	0.888888888888889	1	0.111111111111111
Snhg6	0.253789881474056	0.5515538312994	3.09232982383466	0.178361902746662	0.85843876672504	0.999451732760335	0.222222222222222	0.111111111111111	0.111111111111111
Mcmdc2	0	NA	NA	NA	NA	NA	0	0	0
Tcf24	0	NA	NA	NA	NA	NA	0	0	0
Ppp1r42	0	NA	NA	NA	NA	NA	0	0	0
Gm15818	0	NA	NA	NA	NA	NA	0	0	0
Gm57177	0	NA	NA	NA	NA	NA	0	0	0
Cops5	1.39417894031185	-0.699654683033371	0.881589507293626	-0.793628641499178	0.427411653414747	0.999451732760335	0.333333333333333	0.777777777777778	0.444444444444444
Cspp1	1.86951291257601	-0.370131660954095	0.580441722586832	-0.637672390786355	0.523686961530408	0.999451732760335	0.888888888888889	0.555555555555556	0.333333333333333
Arfgef1	7.46141079620366	-0.397994787384306	0.300386960110392	-1.32494029447231	0.185190954845659	0.999451732760335	1	0.888888888888889	0.111111111111111
Cpa6	0	NA	NA	NA	NA	NA	0	0	0
Prex2	56.4535595392643	0.0178683676090541	0.130635191273461	0.13678065944459	0.891204171473382	0.999451732760335	1	1	0
A830018L16Rik	0	NA	NA	NA	NA	NA	0	0	0
Sulf1	0.536741310219872	-0.304955265734679	1.82576945667317	-0.167028353234889	0.867347739640898	0.999451732760335	0.222222222222222	0.222222222222222	0
Slco5a1	0	NA	NA	NA	NA	NA	0	0	0
Gm29283	0	NA	NA	NA	NA	NA	0	0	0
Prdm14	0	NA	NA	NA	NA	NA	0	0	0
Ncoa2	6.84753922495481	0.347920567874915	0.357914881844919	0.972076282722624	0.33101260020823	0.999451732760335	1	0.777777777777778	0.222222222222222
