gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Metap2	0	0.112276760797504	0	0.484	0.307	0.177
Sacs	0	0.165670757142224	0	0.491	0.314	0.177
Taok3	0	0.1077636375248	0	0.516	0.339	0.177
Tbc1d23	0	0.145734077293083	0	0.47	0.293	0.177
Tet2	0	0.123452737307291	0	0.484	0.307	0.177
Ulk4	0	0.103877843642904	0	0.558	0.382	0.176
Cmss1	0	0.111102468770411	0	0.506	0.33	0.176
Faah	0	0.153723469083162	0	0.492	0.316	0.176
Ggt7	0	0.233112269687282	0	0.442	0.266	0.176
Mdn1	0	0.123111728810722	0	0.486	0.31	0.176
Myo9b	0	0.246002615110853	0	0.45	0.274	0.176
Nrn1	0	0.284585397142849	0	0.441	0.265	0.176
Sel1l	0	0.143186446335175	0	0.481	0.305	0.176
Trim35	0	0.466331227939459	0	0.368	0.192	0.176
Slc22a17	0	0.116843465578239	0	0.531	0.356	0.175
Mtmr7	0	0.119438658321283	0	0.509	0.334	0.175
Ralgps2	0	0.131211683011185	0	0.505	0.33	0.175
Ttyh1	0	0.161750393911746	0	0.475	0.3	0.175
Urgcp	0	0.126244278465739	0	0.474	0.299	0.175
Prepl	0	0.214069862720353	0	0.457	0.283	0.174
Actn4	0	0.195939611529767	0	0.47	0.296	0.174
Banp	0	0.170176714515934	0	0.478	0.304	0.174
Cnnm2	0	0.174280787358813	0	0.476	0.302	0.174
Rnf165	0	0.204953688919545	0	0.492	0.318	0.174
Smpd4	0	0.253291378209612	0	0.443	0.269	0.174
Chuk	0	0.195630121031448	0	0.456	0.283	0.173
Nck2	0	0.209515775389098	0	0.457	0.284	0.173
Psap	0	0.19117654963407	0	0.464	0.291	0.173
Hnrnpl	0	0.207954181927621	0	0.437	0.264	0.173
Kansl1l	0	0.110680013664917	0	0.51	0.337	0.173
Larp1	0	0.123900713791321	0	0.478	0.305	0.173
Tmem63c	0	0.264271858192075	0	0.433	0.26	0.173
Cds1	0	0.26314383270813	0	0.432	0.26	0.172
Dmtn	0	0.127254192158747	0	0.492	0.32	0.172
Lrrc8b	0	0.189555383636296	0	0.48	0.308	0.172
Shank3	0	0.112582820309192	0	0.494	0.322	0.172
Smurf1	0	0.134639353144865	0	0.498	0.326	0.172
Srsf10	0	0.2277885202959	0	0.429	0.257	0.172
Sumo1	0	0.133379312640727	0	0.483	0.311	0.172
Gripap1	0	0.13399906099276	0	0.464	0.293	0.171
Cep126	0	0.228343770717728	0	0.429	0.258	0.171
Klc1	0	-0.100035333598569	0	0.703	0.532	0.171
Dpm1	0	0.161172672152434	0	0.459	0.289	0.17
Hnrnph3	0	0.118448229876511	0	0.455	0.285	0.17
Hipk2	0	0.150656829558416	0	0.478	0.308	0.17
Hspa4l	0	0.113607865682404	0	0.486	0.316	0.17
Clint1	0	0.1124381794245	0	0.471	0.302	0.169
Mtmr12	0	0.13605005035404	0	0.508	0.339	0.169
Slc8a2	0	0.176483226159778	0	0.47	0.301	0.169
Taf1b	0	0.108893566701866	0	0.455	0.287	0.168
Cltc	0	-0.108578224368818	0	0.632	0.464	0.168
Zfhx2	0	0.183936404588776	0	0.421	0.253	0.168
Bbx	0	0.128952165979183	0	0.496	0.329	0.167
Dhx36	0	0.131031264905064	0	0.448	0.281	0.167
Lims1	0	0.117263783442555	0	0.495	0.328	0.167
Serinc1	0	0.11593585199334	0	0.499	0.332	0.167
Safb2	0	0.239147778755087	0	0.396	0.23	0.166
Kif13b	0	0.171829806515333	0	0.472	0.306	0.166
Zcchc18	0	0.2296334496876	0	0.43	0.264	0.166
