gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Pcdh19	7.60267343464158e-26	-0.18697187991334	1.36224702601908e-21	0.182	0.171	0.011
Eif2s3y	7.80580086988684e-26	0.326890622056047	1.39864339986632e-21	0.173	0.158	0.015
Col11a1	9.92183450563237e-26	0.289701865812809	1.77779430671921e-21	0.107	0.075	0.032
Tmem232	1.02442468868768e-25	-0.10237137056166	1.83556415719058e-21	0.129	0.113	0.016
Arl15	1.11015192865367e-25	0.106299517501683	1.98917022576165e-21	0.848	0.797	0.0509999999999999
Grik3	2.67996886025875e-25	0.135253934024256	4.80196820381162e-21	0.37	0.315	0.055
Arhgap12	4.73689547436941e-25	0.10074594421229	8.48756931097511e-21	0.186	0.154	0.032
Lmo3	5.08573446996523e-25	-0.113797168675768	9.11261902328369e-21	0.302	0.281	0.021
Pkp2	1.09359967718112e-24	-0.119070978523569	1.95951190157313e-20	0.139	0.125	0.014
Cdh4	1.15246631298405e-24	-0.158328130267665	2.06498913960482e-20	0.26	0.247	0.013
Zbtb20	1.63395659772348e-24	0.199866012482474	2.92772343180093e-20	0.479	0.414	0.065
Mctp2	3.05162603855483e-24	-0.143276875077878	5.46790353588255e-20	0.112	0.099	0.013
Utrn	3.11985944453049e-24	0.179880284129858	5.59016415270973e-20	0.213	0.171	0.042
Zfp385b	4.59043488277091e-24	0.103961855286074	8.22514122294891e-20	0.857	0.809	0.0479999999999999
Nhs	4.7214129556507e-24	0.115842401693796	8.45982773393493e-20	0.138	0.106	0.032
Synpr	5.97490743977469e-24	-0.115814243675835	1.07058391505883e-19	0.198	0.174	0.024
Mmp16	1.13782131058882e-23	-0.10570641542049	2.03874822431306e-19	0.92	0.901	0.019
Ephb1	1.24649853278237e-23	0.134454042297738	2.23347607103944e-19	0.349	0.3	0.049
Cdh9	2.08108572665748e-23	-0.268491409997892	3.72888940502487e-19	0.277	0.28	0.003
Myo16	2.14061902524026e-23	0.198699985733851	3.8355611694255e-19	0.492	0.431	0.061
Rnf152	2.2793057879306e-23	0.114443842418144	4.08406011081404e-19	0.165	0.135	0.03
St6galnac5	2.56643523093669e-23	0.210961408355461	4.59853864679236e-19	0.526	0.46	0.066
Syt9	4.51389856891163e-23	-0.171921845807679	8.08800345577585e-19	0.153	0.138	0.015
Chrm2	1.24004042295158e-22	0.133302890246608	2.22190442984464e-18	0.331	0.281	0.05
Map2	1.27020888089282e-22	-0.103611032561602	2.27596027278375e-18	0.965	0.951	0.014
Sulf2	4.40254709102138e-22	0.110405242953205	7.88848387769211e-18	0.118	0.094	0.024
Garnl3	5.78451120894047e-22	0.157511672646531	1.03646871841795e-17	0.746	0.687	0.0589999999999999
Robo1	5.79790985678626e-22	-0.170061692197326	1.03886948813896e-17	0.788	0.764	0.024
Matn2	5.86715779304884e-22	-0.107653759477096	1.05127733335849e-17	0.148	0.133	0.015
Atp10a	6.79414698565473e-22	-0.245803505459143	1.21737525688961e-17	0.118	0.112	0.00599999999999999
Pou6f2	1.03364263513537e-21	-0.169099515207287	1.85208087363556e-17	0.286	0.276	0.00999999999999995
Cdh8	1.84664561673623e-21	-0.155527831485878	3.30881961606798e-17	0.656	0.642	0.014
Sncaip	1.91845613318101e-21	-0.122830485466231	3.43748969943374e-17	0.104	0.091	0.013
Nnat	3.18871860241673e-21	0.259576708931704	5.71354599181029e-17	0.141	0.109	0.032
Zfp536	3.34026826345159e-21	-0.283053365910683	5.98509267445256e-17	0.141	0.136	0.00499999999999998
Erbb4	4.26381053083693e-21	-0.468545642202316	7.63989570915361e-17	0.215	0.225	0.01
Vwa3a	1.1427120079017e-20	-0.135305044745427	2.04751137575827e-16	0.126	0.122	0.004
Fstl4	1.26095357837887e-20	0.147114905059803	2.25937662173926e-16	0.756	0.705	0.051
Ntng1	1.94287855883316e-20	-0.133991776540643	3.48124980171726e-16	0.489	0.451	0.038
Unc5c	2.13501301378848e-20	-0.130598730690799	3.8255163181062e-16	0.823	0.798	0.0249999999999999
Cux1	3.33274226822399e-20	0.19027814194263	5.97160759620374e-16	0.65	0.591	0.0590000000000001
Mei4	4.33469278237156e-20	-0.134780223561973	7.76690252745336e-16	0.124	0.11	0.014
Tmeff2	6.11480458350225e-20	-0.116879136163533	1.09565068527193e-15	0.921	0.905	0.016
Cpne7	2.05641540376049e-19	0.110399062754748	3.68468512045804e-15	0.212	0.177	0.035
Sema3e	3.06554195938158e-19	0.133860088839076	5.49283808281992e-15	0.209	0.172	0.037
Robo2	8.73352328247671e-19	-0.155669371748299	1.56487270175418e-14	0.905	0.892	0.013
Mdga2	1.04241274370334e-18	-0.141144139416732	1.86779515416765e-14	0.999	0.996	0.003
Cadps2	3.48216815463519e-18	0.206845434837642	6.23934889947534e-14	0.654	0.601	0.053
Astn2	4.11844864661367e-18	0.12107986602015	7.37943628500237e-14	0.857	0.814	0.043
Zfp804b	4.39115033203596e-18	-0.33048717626882	7.86806316494203e-14	0.444	0.447	0.003
Dnah9	6.17806497676204e-18	0.124243510720061	1.10698568253622e-13	0.125	0.101	0.024
Gpm6a	1.914969080401e-17	-0.101707211891922	3.43124159826251e-13	0.962	0.95	0.012
Glra2	2.264649834249e-17	-0.259307248682624	4.05779957300736e-13	0.101	0.098	0.003
Chrm3	2.88591860226772e-17	-0.156390387739926	5.1709889515433e-13	0.853	0.835	0.018
Lrrtm3	5.827181745122e-17	-0.155667591025306	1.04411442509096e-12	0.773	0.774	0.001
Kcnip4	8.81436042939394e-17	-0.181830816962204	1.57935710173881e-12	0.989	0.99	0.001
Htr2c	2.75547028813705e-16	-0.140297531896074	4.93725166228396e-12	0.215	0.204	0.011
Iqgap2	3.2684884934702e-16	0.188805731384819	5.85647768259991e-12	0.311	0.27	0.041
Pde1a	6.30312340754552e-16	-0.154610459440287	1.12939365216401e-11	0.789	0.781	0.00800000000000001
Sdk1	8.00520022508908e-16	-0.183463773392797	1.43437177633146e-11	0.395	0.381	0.014
Kcnj3	8.69010932073657e-16	-0.11167099659646	1.55709378808958e-11	0.947	0.937	0.0099999999999999
Zmat4	1.84556821189768e-15	0.178601455933902	3.30688912207827e-11	0.702	0.653	0.0489999999999999
Alcam	1.87773431478821e-15	-0.145003852065836	3.36452434523752e-11	0.64	0.64	0
Rnls	2.17732535353577e-15	0.140763990155321	3.90133156846539e-11	0.105	0.086	0.019
Camk2d	2.42503714505753e-15	-0.127080433247396	4.34518155651409e-11	0.586	0.585	0.001
Hs3st4	2.55825189674183e-15	0.135317744598975	4.58387574858201e-11	0.65	0.598	0.052
Ccbe1	5.60654096449984e-15	-0.200470320483233	1.00458001001908e-10	0.156	0.153	0.003
Trabd2b	6.86403984821584e-15	-0.13052680147305	1.22989866000332e-10	0.154	0.144	0.01
Smoc2	7.94382393168003e-15	-0.316246377264637	1.42337437207843e-10	0.109	0.115	0.00600000000000001
Etv1	9.2016174720498e-15	-0.127302783202297	1.64874581864188e-10	0.189	0.177	0.012
