gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Ftl1	0.906698474209226	-0.10734407064907	1	0.141	0.13	0.011
Wars2	0.906934650427764	-0.603903922217768	1	0.078	0.11	0.032
Bank1	0.907678545356519	-0.166259100042946	1	0.311	0.3	0.011
Stx2	0.908054098008684	0.227728312004963	1	0.126	0.1	0.026
Sgk3	0.911680154434441	-0.246908438246131	1	0.219	0.23	0.011
Rassf2	0.911842901281579	0.25529444242204	1	0.181	0.15	0.031
Nfat5	0.912120326429105	-0.177516900279794	1	0.204	0.21	0.00600000000000001
Fnbp4	0.914427439035125	0.160198100930667	1	0.119	0.1	0.019
Msl2	0.914689493436228	-0.249493702846001	1	0.144	0.16	0.016
Gcnt1	0.914930627841887	0.174101002005604	1	0.193	0.2	0.00700000000000001
Usp48	0.915352634983373	-0.249175738106995	1	0.119	0.14	0.021
Kif5b	0.915684547025725	-0.574716325099974	1	0.137	0.17	0.033
Pycard	0.916509252817263	-0.115496210846793	1	0.152	0.15	0.002
Banp	0.916736508956016	0.4375176493743	1	0.141	0.11	0.031
Gnb1	0.916802960934557	0.546611541108899	1	0.307	0.25	0.057
Pou2f2	0.917554543003083	-0.157340501981929	1	0.404	0.42	0.016
Klf3	0.91856933192581	-0.162651749938547	1	0.263	0.27	0.00700000000000001
Golim4	0.919313982919878	-0.647882131849343	1	0.107	0.14	0.033
Wdfy4	0.921604668018362	-0.139048339684603	1	0.363	0.4	0.037
Snx27	0.923065390136772	-0.611943936882215	1	0.074	0.11	0.036
Cflar	0.924993250431782	0.292186725844369	1	0.4	0.35	0.05
Spata13	0.92542000378225	0.100878282780425	1	0.204	0.21	0.00600000000000001
Fbrsl1	0.928832634619268	-0.269316491673131	1	0.252	0.27	0.018
Fam111a	0.929028939389825	0.32332771756826	1	0.111	0.08	0.031
Ankrd12	0.93092222924388	-0.365981991561789	1	0.13	0.14	0.01
Adnp	0.93103887538088	0.209317370267291	1	0.126	0.12	0.00600000000000001
Specc1	0.931443030729175	0.132623406805167	1	0.589	0.53	0.0589999999999999
Trim56	0.932011702788346	-0.289268277627603	1	0.119	0.13	0.011
Metap1d	0.933129627294552	0.116573196374911	1	0.111	0.1	0.011
Cmtm7	0.937154689877869	-0.111030340403747	1	0.278	0.28	0.002
Vrk2	0.93836906272056	-0.12638881831534	1	0.333	0.33	0.003
Nr3c1	0.93874745751215	0.131485945285125	1	0.426	0.39	0.036
Nfatc3	0.939375321259131	-0.114393609063407	1	0.2	0.19	0.01
Trappc14	0.939783759311329	-0.146717861845427	1	0.111	0.1	0.011
Phf20	0.940177430280449	-0.20425615887466	1	0.222	0.24	0.018
Stat5b	0.940597710249875	-0.12271005596236	1	0.23	0.25	0.02
Bach2	0.941921889636597	0.12967748000391	1	0.37	0.34	0.03
Sdccag8	0.942073844389371	0.49853902645661	1	0.252	0.2	0.052
Fnip2	0.942892722306875	0.162337702081269	1	0.352	0.33	0.022
Zfp277	0.944832818397553	-0.134905684084636	1	0.185	0.19	0.005
Vps54	0.946180657824786	0.116073357384253	1	0.315	0.27	0.045
Rbm25	0.946246302188722	0.105515140317057	1	0.619	0.55	0.069
Cpsf3	0.946333584575756	0.608767017735215	1	0.122	0.09	0.032
Tcf20	0.946453684877062	-0.443115079322367	1	0.219	0.27	0.051
Ccr5	0.946842478987879	-0.110805908061271	1	0.226	0.22	0.00600000000000001
Stk38	0.947911038220877	-0.35181184639074	1	0.159	0.19	0.031
Xrcc4	0.948081758837455	-0.119211686998902	1	0.119	0.12	0.001
Slc37a2	0.949297601143898	0.554411896250945	1	0.111	0.08	0.031
Snx30	0.950169473631445	0.279214695534002	1	0.226	0.17	0.056
Fes	0.950455728565188	0.22286859721635	1	0.13	0.1	0.03
Helz	0.950826331274113	-0.47473184473655	1	0.204	0.26	0.056
Arhgef6	0.951765583778762	-0.135166702832926	1	0.215	0.22	0.005
Taok1	0.951959686473104	-0.174418970946568	1	0.304	0.3	0.004
AU040320	0.952308094959989	-0.131384786832434	1	0.115	0.13	0.015
Fam193a	0.952636650072886	-0.227109743433936	1	0.3	0.34	0.04
Nrxn3	0.952904850814703	-0.44669368130569	1	0.119	0.16	0.041
Exoc6	0.954475801314981	0.291721862316346	1	0.311	0.25	0.061
Tial1	0.957530467027647	0.400189527327815	1	0.126	0.12	0.00600000000000001
Eng	0.958112592316069	0.26179214209087	1	0.1	0.08	0.02
Chd4	0.959259877042338	0.500344861144335	1	0.133	0.11	0.023
Mpc1	0.960546124000317	-0.234110735575309	1	0.107	0.13	0.023
Tnpo1	0.961932836026392	-0.122340952526482	1	0.196	0.19	0.00600000000000001
Nfic	0.965891384771099	0.380979115383589	1	0.111	0.1	0.011
3110082I17Rik	0.96693941824122	0.100106279258587	1	0.185	0.18	0.005
Edem1	0.96894554585324	-0.39223888546901	1	0.159	0.19	0.031
Polr3b	0.969218404369872	0.64460996256812	1	0.119	0.09	0.029
Dglucy	0.969547285919327	-0.313452749306557	1	0.189	0.19	0.001
Tgfa	0.971469283472051	-0.184919281888	1	0.2	0.21	0.00999999999999998
Numb	0.972104111729557	-0.11109844508051	1	0.811	0.8	0.011
Nudcd3	0.973904764363665	0.166294152134194	1	0.193	0.17	0.023
Lpxn	0.97455917277845	-0.235447418162338	1	0.204	0.21	0.00600000000000001
Stard3	0.974586991306677	0.18100649532203	1	0.111	0.11	0.001
Rad50	0.975100611353396	0.358663142651257	1	0.107	0.09	0.017
Csmd1	0.97698342082432	-0.305124882047025	1	0.104	0.15	0.046
Scoc	0.979605280144197	0.135105181065856	1	0.289	0.26	0.029
Zmym4	0.980885124753333	0.296462874013317	1	0.126	0.1	0.026
N4bp1	0.984462270840142	-0.119335186918088	1	0.167	0.16	0.00700000000000001
Apc	0.985020880678088	-0.24725997526602	1	0.156	0.2	0.044
Ddi2	0.986776526771389	0.324865161353026	1	0.333	0.28	0.053
Otud4	0.986970684902702	0.319473993736522	1	0.115	0.09	0.025
Rbpms	0.987520205050367	0.236316918410865	1	0.148	0.13	0.018
Matr3	0.992261388955288	-0.294398856267364	1	0.13	0.14	0.01
Spop	0.995640534717442	-0.10596381945423	1	0.319	0.3	0.019
Mtif2	0.995933557242692	-0.289536494038715	1	0.078	0.1	0.022
Smad7	0.996221021028002	0.373235360967643	1	0.17	0.14	0.03
