gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Nmu	1.00404692676254	0.295678355725951	0.891567377120584	0.331638823171029	0.740162000449668	0.999579620284055	0.777777777777778	0.555555555555556	0.222222222222222
Exoc1l	1.48732673838958	-0.171849023568075	0.808953990828096	-0.212433618619224	0.831768760381624	0.999579620284055	0.666666666666667	0.777777777777778	0.111111111111111
Exoc1	520.724631002797	0.0177499138831613	0.0534918581143924	0.331824589925501	0.740021715240019	0.999579620284055	1	1	0
Cep135	354.559108839382	-0.0964850447201171	0.0705939741491745	-1.36676034864153	0.171700434998611	0.905487355595659	1	1	0
Cracd	2217.58590546749	0.0209442536203019	0.0528772477919412	0.396091977077028	0.692037176700367	0.999579620284055	1	1	0
Aasdh	156.634443843335	0.0965933415456637	0.0803597601052233	1.20201132282107	0.229359141200202	0.929273568629807	1	1	0
Ppat	173.134008625401	-0.0374476890800653	0.0849615498413235	-0.440760428099577	0.65938644442125	0.999579620284055	1	1	0
Paics	96.3934004515574	-0.0406351765883033	0.100751274306508	-0.40332171347711	0.68671157014262	0.999579620284055	1	1	0
Srp72	399.947652281332	-0.0173716276324781	0.0506258610199466	-0.343137425862913	0.731495076676569	0.999579620284055	1	1	0
Arl9	3.64934998878525	0.568023327716319	0.481351922801905	1.18005829167547	0.23797703157891	0.934571213451999	1	1	0
Thegl	2.5213796001585	0.396674375590262	0.586871690317366	0.675913290988274	0.499095698685569	0.99308697676148	1	0.888888888888889	0.111111111111111
Hopx	12.0858167574774	0.195162526541822	0.312515915653401	0.62448827968899	0.53230696506141	0.998026480823614	1	1	0
Rest	48.9972555973518	0.0474493219296493	0.163023771066457	0.291057688208589	0.771007199535392	0.999579620284055	1	1	0
Noa1	79.9474846080814	-0.0207347841628537	0.102086816564526	-0.203109322639598	0.839049585190059	0.999579620284055	1	1	0
Polr2b	248.922917103975	-0.0825992425148343	0.072011292259861	-1.14703180463372	0.251368476494597	0.939421083179301	1	1	0
Igfbp7	30.8037496697468	-0.0719515185317831	0.236406474369316	-0.304355110086283	0.760857363457437	0.999579620284055	1	1	0
Adgrl3	16771.3145524342	-0.0452805151940857	0.0597139894979246	-0.758289901157241	0.448277451640571	0.99077422894798	1	1	0
Tecrl	2.95933936968353	0.330920418444031	0.730875556208406	0.452772589852041	0.650712502979414	0.999579620284055	0.888888888888889	1	0.111111111111111
Epha5	6424.79728837519	-0.193490955195246	0.0712053899452479	-2.7173638869758	0.00658042155199619	0.664948523442766	1	1	0
Cenpc1	808.435397844024	0.000520634000136671	0.0439714518441533	0.011840273138625	0.99055304959877	0.999579620284055	1	1	0
Stap1	29.4470927965056	-0.517963261760332	0.283858466359713	-1.82472366740668	0.0680427398643175	0.816197270819588	1	1	0
Uba6	717.639338199868	-0.0446293522926102	0.044924072679127	-0.993439588867602	0.320495776834429	0.963368653055676	1	1	0
