gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
C1s1	0.305564884679932	0.229669672579873	2.52286611658332	0.091035220248196	0.92746460552464	0.999915415497498	0.222222222222222	0.111111111111111	0.111111111111111
C1s2	0.348490744393114	-1.15719414256005	2.11534597946078	-0.547047222438304	0.584346289911123	0.999915415497498	0.111111111111111	0.333333333333333	0.222222222222222
Lpcat3	17.1551296918557	-0.14494586162424	0.249834766385115	-0.580166898792658	0.561802073393896	0.999915415497498	1	1	0
Emg1	2.82808748124969	-0.255601838220415	0.684298876632978	-0.373523685261735	0.708758720545349	0.999915415497498	0.666666666666667	0.888888888888889	0.222222222222222
Phb2	2.7899893952501	-0.382270513333961	0.599774407248688	-0.63735716081573	0.523892225855267	0.999915415497498	0.888888888888889	0.777777777777778	0.111111111111111
Ptpn6	0.0266343455521496	-0.0718840894929488	3.12151907319561	-0.0230285600719904	0.981627491343587	0.999915415497498	0.111111111111111	0	0.111111111111111
Grcc10	2.04116892334801	-0.857079109295634	1.2083440405534	-0.70930056385523	0.478137978599228	0.999915415497498	0.555555555555556	0.444444444444444	0.111111111111111
Atn1	14.1791980429283	-0.581901569942797	0.277862371612412	-2.09420788632182	0.0362414655616194	0.999915415497498	1	1	0
Eno2	0.381773303084386	-1.73253852442103	1.77113153219912	-0.978209970814434	0.327970486030571	0.999915415497498	0.111111111111111	0.444444444444444	0.333333333333333
Lrrc23	0.0535493422434714	-0.588616201656197	3.12174019685505	-0.188553872051617	0.85044248896204	0.999915415497498	0	0.111111111111111	0.111111111111111
Spsb2	0.848683487329654	-0.793001942420413	0.948531685297439	-0.836031051689902	0.403137434527534	0.999915415497498	0.555555555555556	0.666666666666667	0.111111111111111
Tpi1	1.36642061582613	-1.62558941830818	1.06567862040095	-1.52540305040234	0.127158598391253	0.999915415497498	0.444444444444444	0.444444444444444	0
Usp5	4.74690083552679	-0.961095066685008	0.485729718695842	-1.97866226770208	0.0478540438927717	0.999915415497498	0.777777777777778	1	0.222222222222222
Cdca3	0.342120246942009	-0.248680802297469	1.63432791114984	-0.152160897822829	0.879060033803488	0.999915415497498	0.333333333333333	0.333333333333333	0
Gnb3	0.0893174717213275	-1.00764203528441	3.12155410986088	-0.322801399502032	0.746845653052932	0.999915415497498	0	0.222222222222222	0.222222222222222
P3h3	12.2216514932971	0.195522934254303	0.272772438265953	0.716798718731502	0.473498302423304	0.999915415497498	1	1	0
Gpr162	2.04406910078606	-0.486986864255037	0.995990245331006	-0.488947423469184	0.6248789200027	0.999915415497498	0.555555555555556	0.555555555555556	0
Cd4	0	NA	NA	NA	NA	NA	0	0	0
Lag3	0.121403771677962	-0.588616201656196	3.12174019685505	-0.188553872051617	0.85044248896204	0.999915415497498	0	0.111111111111111	0.111111111111111
Ptms	1.45333304389416	1.18678336301031	0.987338078111817	1.20200303150458	0.229362353563134	0.999915415497498	0.777777777777778	0.333333333333333	0.444444444444444
Mlf2	3.37561983767621	0.193150459263949	0.722754578517729	0.267242110952896	0.789282754935722	0.999915415497498	0.777777777777778	0.777777777777778	0
Cops7a	2.46033412830762	0.375176502529281	0.662654269040656	0.566172316481769	0.571276646974287	0.999915415497498	0.888888888888889	0.777777777777778	0.111111111111111
Pianp	0.830611196942889	-2.10102644265817	1.46844524846794	-1.43078296235437	0.152492427528793	0.999915415497498	0.333333333333333	0.333333333333333	0
Zfp384	12.309177308618	0.00724241018976842	0.302526425466524	0.0239397605633952	0.98090065901859	0.999915415497498	1	1	0
Ing4	9.9637623138092	-0.261285376918008	0.315146550557975	-0.829091660547752	0.407052542330051	0.999915415497498	1	1	0
Acrbp	5.70305878232066	-0.327967613547042	0.398609276385854	-0.822779681699052	0.410633293082791	0.999915415497498	1	1	0
Lpar5	0	NA	NA	NA	NA	NA	0	0	0
Chd4	52.7364369678125	0.128732713280884	0.171387300149914	0.751121659354458	0.452579441730333	0.999915415497498	1	1	0
Nop2	3.21836487204844	-0.0749214200790759	0.488946371648719	-0.153230342678364	0.878216630219458	0.999915415497498	1	1	0
