gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Dusp18	187.738756874315	-0.0437148342361661	0.098632667373301	-0.443208476464657	0.657614948328274	0.881729865505595	1	1	0
Slc35e4	122.922000458303	0.0104863198335641	0.130326853266327	0.0804616974226712	0.93587005845705	0.98253806747818	1	1	0
Tcn2	88.2127480480714	-0.0250578891963969	0.133616874731207	-0.187535363679214	0.851240899299366	0.953247637545261	1	1	0
4930556J24Rik	349.141632304867	-0.170066237041857	0.140144517007932	-1.21350617685764	0.224936354229173	0.636395673759384	1	1	0
Pes1	153.173970723676	-0.0275057513058262	0.0992184591043224	-0.277224133030584	0.781608010076759	0.930434227815688	1	1	0
Gal3st1	338.527375621292	0.156189388609942	0.132224126540128	1.1812472708038	0.237504507588878	0.647321623639874	1	1	0
Sec14l4	4.441581415826	0.440283371773434	0.445662966562021	0.987929006464041	0.323187418392226	NA	1	1	0
Sec14l3	7.92342607970549	-0.452406013241272	0.351345501993587	-1.28763855143798	0.197871812984225	NA	1	1	0
Mtfp1	180.9703382558	-0.159130832398163	0.10677369703509	-1.49035611594368	0.136130624765331	0.554361274856694	1	1	0
Sec14l2	494.480053117972	0.0506682329589909	0.135354959724309	0.37433599080663	0.708154358507958	0.903210000722058	1	1	0
Rnf215	428.044967601206	-0.108668308858933	0.0540260503416991	-2.01140576021452	0.044282615419782	0.412417243332499	1	1	0
Ccdc157	544.619605355248	0.180278614384363	0.0611933382373794	2.94604967758143	0.00321860703079455	0.22655970822346	1	1	0
Sf3a1	735.423891514122	-0.0621425703045983	0.0423145310839261	-1.46858700103153	0.141944842739314	0.563200895136288	1	1	0
Tbc1d10a	314.879036456317	0.0333422410150715	0.0882069960373333	0.377999960467529	0.70543062334316	0.902004018581705	1	1	0
Castor1	28.9446155684172	0.202431668935163	0.201725260190108	1.00350183583548	0.315618791600058	NA	1	1	0
Osm	0.255562903634989	-0.562101545159182	2.03892276304421	-0.275685550893521	0.782789594439938	NA	0.222222222222222	0.333333333333333	0.111111111111111
Lif	2.78415086712362	0.749520661831803	0.668774325665118	1.12073779310589	0.262399490082646	NA	1	0.888888888888889	0.111111111111111
Hormad2	21.2616325461846	-0.0115986030800576	0.240198553035839	-0.0482875643231997	0.961487065225899	NA	1	1	0
Mtmr3	5774.7960485763	-0.0468261345424959	0.037121808707616	-1.26141845380743	0.207158123080298	0.616863551317438	1	1	0
Ascc2	1504.04474579314	0.0866178095675547	0.0371783340754855	2.3297926526694	0.0198171126883595	0.360436804183344	1	1	0
Uqcr10	642.047862803151	-0.00480462546963484	0.124736111847261	-0.0385183199835352	0.969274425087609	0.992514511333601	1	1	0
Zmat5	427.138005591048	0.0937115275298585	0.0690198720452134	1.35774704810334	0.174543962327167	0.594975733301297	1	1	0
Cabp7	46.8527310852382	0.0814033250237507	0.193942341746117	0.419729514921053	0.674683061124029	0.889538870285441	1	1	0
Nf2	1580.78650031975	0.0116906367091955	0.0394368137916027	0.296439686303583	0.766894321245278	0.924498726578818	1	1	0
Nipsnap1	1744.01238002051	0.0757423284529594	0.0615290624113245	1.23100085528069	0.21832254439892	0.629208106681606	1	1	0
Thoc5	773.680035708364	0.0726467709020508	0.0638769056142824	1.13729320798232	0.255415733146364	0.659922328725812	1	1	0
Nefh	160.864103691747	-0.21477183348784	0.142049890937836	-1.51194648633577	0.130547476751283	0.544692490116586	1	1	0
Ap1b1	2206.65752737188	0.0474737550439392	0.0539990153578836	0.879159642621303	0.379314722946128	0.739010668997177	1	1	0
Gas2l1	447.101431746384	-0.03408034974728	0.100608864599146	-0.338741023299148	0.734804833652601	0.911755481348292	1	1	0
Rasl10a	308.118146394055	-0.0734520125136125	0.153853934977806	-0.477413935004054	0.633067393206102	0.871336728204231	1	1	0
Ewsr1	4819.95553656305	-0.095128413313941	0.0546023748582695	-1.74220285401256	0.0814729547734654	0.483002795540306	1	1	0
Rhbdd3	510.074961817445	0.128121294526229	0.0769039527163935	1.66599101867644	0.0957152033071664	0.507529013977502	1	1	0
Emid1	351.782734709221	-0.0888883170074707	0.142607071084019	-0.623309323526467	0.533081272089917	0.822214308888008	1	1	0
Kremen1	392.773900694533	0.0442946216082225	0.111969705521614	0.395594695921318	0.692404050616752	0.896681633874519	1	1	0
Znrf3	4187.02218804821	-0.116990363873596	0.0558098031890477	-2.09623322765191	0.0360615067214612	0.394934757987689	1	1	0
Xbp1	322.233598532403	0.0067736062080561	0.0953416470945148	0.0710456176757807	0.943361449536589	0.984568616007501	1	1	0
Ccdc117	273.716006018502	0.120828961106867	0.0835216223183959	1.44667880906636	0.147986902206176	0.569372950719991	1	1	0
Ankrd36	3.76947030942878	-0.635173098180956	0.607491298255314	-1.04556740154985	0.295760806405493	NA	0.888888888888889	1	0.111111111111111
Mrps24	383.813437724838	-0.0801420694915763	0.0849960351834518	-0.942891857468423	0.345736220197097	0.719712330975218	1	1	0
Urgcp	2937.24854093749	0.0282773523920599	0.0262914863458198	1.07553266559826	0.282136315527196	0.679376547175381	1	1	0
Dbnl	606.590459129668	0.120539253126311	0.07492883902022	1.60871641283248	0.10767836527945	0.521424790169192	1	1	0
Pgam2	8.65161018962832	0.0689966964228774	0.330068586026855	0.20903745265011	0.834419001421548	NA	1	1	0
Polm	148.726504033227	0.11120129182697	0.112504312965925	0.988418033899284	0.322947959015173	0.703665034645283	1	1	0
Aebp1	178.13622006488	0.419707231629935	0.230353701043466	1.82201210455368	0.0684531490114304	0.457068052073057	1	1	0
Pold2	81.932278703404	0.0198360631009964	0.151535502413105	0.130900434453444	0.895854070996475	0.970665351652994	1	1	0
Myl7	1.62030602353993	-0.478416758947621	0.822689078532002	-0.581528029764663	0.560884632700919	NA	0.777777777777778	0.777777777777778	0
Gck	60.0350706954871	-0.00818001552175297	0.219804360917755	-0.037214982849288	0.970313592301664	0.993123589739377	1	1	0
Ykt6	467.676247295175	0.00110596886152659	0.0722851024987159	0.0153000939792018	0.987792767508047	0.997118819387696	1	1	0
Camk2b	4879.24793153268	0.0319327629339794	0.0649235143372138	0.491852039433973	0.622823945139987	0.866487094545827	1	1	0
Nudcd3	3910.81641094773	0.0571413641062897	0.0523087096973495	1.09238718440774	0.274662953576762	0.673474164831666	1	1	0
Npc1l1	38.0966714283933	0.0817191978068884	0.162108050555221	0.504103266475661	0.614188811642105	0.861624852403036	1	1	0
Ddx56	147.753457097174	0.120747671615906	0.0841287556367516	1.43527228831562	0.151209521274864	0.572594947377649	1	1	0
Tmed4	373.980030431136	-0.0715316990810588	0.0839046103724774	-0.852535978219891	0.393916679036049	0.74724481478563	1	1	0
Ogdh	4478.43630965802	0.0259458548224821	0.039195778121955	0.66195534482702	0.507999840711743	0.811473053784014	1	1	0
Zmiz2	1065.17490293631	0.0940689498479095	0.0612566335267109	1.53565327430034	0.124623440687287	0.538468993011629	1	1	0
Ppia	969.935020756433	-0.335991431609975	0.120863149363964	-2.77993278661124	0.00543701506086529	0.262136514570523	1	1	0
H2az2	486.24536491302	-0.00983103891850848	0.0657966457164009	-0.149415503046805	0.881225779383166	0.965541270924264	1	1	0
Purb	1492.56610992999	-0.182270791405299	0.0964488154585632	-1.8898188696118	0.0587821890008842	0.438515449415377	1	1	0
Myo1g	2.41891183438438	0.467092602369762	0.626874273090001	0.745113689332567	0.45620299417352	NA	0.777777777777778	1	0.222222222222222
Ccm2	1219.86853585852	-0.00618683840480888	0.070749515296983	-0.087447078313379	0.930316149591534	0.98078141242315	1	1	0
Nacad	122.225067267194	0.0433367461742329	0.136234027078457	0.318105154076341	0.750405174160056	0.918456114815376	1	1	0
Tbrg4	228.069262921457	0.13451494107073	0.10949261915889	1.22852975939436	0.219248164999451	0.629430623236514	1	1	0
Wap	3.66523515365637	0.270287523118463	0.519428731889405	0.520355356807662	0.602815919607769	NA	1	1	0
Ramp3	149.302048902753	-0.289048515888465	0.146520722871634	-1.97274836093799	0.0485242391300501	0.419812933376756	1	1	0
Adcy1	3820.9588219548	0.108541311662684	0.0667599458108645	1.62584481374788	0.103982672368988	0.515302156861836	1	1	0
Ccdc201	1.70694321137328	0.158205770270858	0.755555380863159	0.209390038477551	0.83414376855647	NA	0.888888888888889	0.666666666666667	0.222222222222222
Igfbp1	1.43675942088757	-0.776249682506292	0.75539611595125	-1.02760613420521	0.304135137543319	NA	0.777777777777778	0.888888888888889	0.111111111111111
Igfbp3	41.6307402286035	-0.330278277087785	0.178369194433149	-1.85165537209156	0.0640753262948576	0.447782050814407	1	1	0
Tns3	574.432181779841	-0.0193655907150972	0.145368375313624	-0.133217356755326	0.894021484486124	0.97034769280652	1	1	0
Pkd1l1	11.4110428129614	0.1950994105268	0.336419390332642	0.579929148358218	0.561962398284018	NA	1	1	0
Hus1	156.009843713223	-0.0678441176357497	0.108957916391587	-0.622663500575054	0.533505672765724	0.822214308888008	1	1	0
Sun3	4.4535237389536	0.0345175606169777	0.431545697935024	0.0799858758461654	0.936248489418067	NA	1	1	0
Gm11992	7.84295527704157	-0.280214792803895	0.326266366245452	-0.85885283251381	0.390421714982998	NA	1	1	0
Upp1	11.71843608586	-0.356324996098799	0.323636761031637	-1.10100284950005	0.270895416988739	NA	1	1	0
Abca13	23.9581837749382	-0.184404536918908	0.227412557849926	-0.810881064187318	0.417433975570722	NA	1	1	0
Vwc2	2412.02714082845	-0.0533543239208343	0.0803391230746691	-0.664113844897778	0.506617449626394	0.810515390060838	1	1	0
Zpbp	276.479241808218	-0.292643571382697	0.132222310459575	-2.21326923093035	0.0268790896014569	0.379548130846071	1	1	0
Spata48	126.854983937891	-0.10965716523142	0.113536197473751	-0.965834400581997	0.334127051801041	0.712166239429755	1	1	0
4930512M02Rik	0.55753195460211	-0.474268341773782	1.32882629754421	-0.356907703174052	0.721160902669924	NA	0.444444444444444	0.444444444444444	0
Ikzf1	68.2607016142681	-0.0218729891084956	0.356768417908314	-0.0613086473201132	0.951113404193496	0.987305669691927	1	1	0
Fignl1	7.7199282287557	0.0567489472025198	0.335642328949344	0.169075656756882	0.865737132342836	NA	1	1	0
Ddc	171.930941164255	0.102499996659213	0.257785430266442	0.397617493561489	0.69091216351463	0.89636384998007	1	1	0
Grb10	3770.48727762498	-0.00677143425728347	0.0698224110686027	-0.0969808139485519	0.92274163087032	0.978185549149549	1	1	0
Cobl	7382.22051700866	0.0984193123398985	0.0859628545472569	1.14490512045286	0.252248462646579	0.657847507602223	1	1	0
