gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Mrap2	0.000439614178635342	-0.346580319307305	1	1	1	0
Gpc1	0.000445317870638657	-0.107615544025387	1	1	1	0
Slc25a19	0.000445326400628441	-0.330556845751237	1	1	1	0
Cbarp	0.000456194653945637	0.163820026015544	1	1	1	0
Asb5	0.000485769605234619	-0.323817414000208	1	1	1	0
Bach2	0.000491741393452636	0.228156719021629	1	1	1	0
Cdh6	0.00050968031592355	0.191419016452243	1	1	1	0
Sema7a	0.000514720013069663	0.0885578029381942	1	1	1	0
Kcns1	0.00052246322744369	-0.153635143346394	1	1	1	0
Wdr27	0.000524863660457562	-0.328438613303214	1	1	1	0
Ccdc34	0.000525836779714085	-0.30954494246077	1	1	1	0
Atp6ap2	0.000529016730522574	0.0112808474470534	1	1	1	0
Lingo1	0.000538811459761842	0.202178238726301	1	1	1	0
Ccdc57	0.00054918243462714	-0.227470141506776	1	1	1	0
Dnah12	0.000567794143393515	-0.371825468590298	1	1	1	0
Ankrd31	0.000568132544732054	-0.352772779686197	1	1	1	0
Rnf11	0.000570807394703724	0.00815276189115444	1	1	1	0
Abcb7	0.000572486256080698	0.0159261760428888	1	1	1	0
Map1lc3b	0.000581235456995698	-0.065044770248933	1	1	1	0
Nat8l	0.000583271560958311	0.108894553896482	1	1	1	0
Ormdl3	0.000585723735655771	-0.0868846035820134	1	1	1	0
Terb1	0.000594334675500455	-0.323659126134308	1	1	1	0
Grin2b	0.000599397116922703	0.185411145657361	1	1	1	0
Dnm3	0.000604806614042026	0.119078162223687	1	1	1	0
Rxra	0.000605249713430178	-0.227617831266111	1	1	1	0
Chrna4	0.000611392378033467	-0.134862260820517	1	1	1	0
Tmem215	0.000631321202727379	-0.212164431472147	1	1	1	0
Nudt4	0.000634425623920824	0.060669841276359	1	1	1	0
Fen1	0.00064335209206507	-0.284734010795875	1	1	1	0
Acat2	0.000649089793493483	-0.326614688945298	1	1	1	0
Maf	0.000652273327681446	-0.073953116341031	1	1	1	0
Hsp90aa1	0.000657373116369437	0.155655250776831	1	1	1	0
Scg5	0.000661559975661842	0.096182102661138	1	1	1	0
Rtl8b	0.000665090753035719	-0.198813306618395	1	1	1	0
Ubqln2	0.000699077748912783	-0.195401432597114	1	1	1	0
