gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Nrep	0.0499989539311153	-1.60020642300175	1	0.556	0.778	0.222
Phlpp1	0.0501173282043142	0.65580633040428	1	1	0.889	0.111
Cmc4	0.0505285077761244	-1.92581538844801	1	0.222	0.667	0.445
Ddb2	0.0505768834942639	-1.74371651739745	1	0.333	0.556	0.223
Large1	0.0506814729094554	0.666967453053435	1	1	0.889	0.111
Rhbdd1	0.0511178259847608	-1.04548407992841	1	0.889	0.778	0.111
Arhgef7	0.0511663411817495	1.44746496669315	1	0.889	0.556	0.333
Dcun1d1	0.0514656447824844	-1.86004898531409	1	0.222	0.778	0.556
Smarca2	0.0518674123284699	1.31770815759016	1	1	0.556	0.444
Pcmtd1	0.0522735246175642	1.10781156175461	1	1	0.889	0.111
Ywhab	0.0526758857256508	-1.83830369390356	1	0.222	0.556	0.334
Mfap1a	0.0532311319812242	-2.32574824615016	1	0.556	0.667	0.111
Tgfb1	0.0533864715160267	-0.887995350535702	1	0.556	0.889	0.333
Ncl	0.0535344741870844	-0.905600046808237	1	0.889	0.667	0.222
Csrp1	0.0537276538866461	0.926765920525528	1	1	0.889	0.111
H2az2	0.053824691353078	-1.85133617100998	1	0.667	0.889	0.222
Rere	0.0539260301118249	0.691654884015501	1	1	0.889	0.111
Fmr1	0.0541192682381486	-1.36973275841614	1	0.556	0.667	0.111
Uvssa	0.0541860882768106	-1.50500202897647	1	0.778	0.889	0.111
Sox13	0.055159914897141	-1.30225561499469	1	0.444	0.778	0.334
Dnajc19	0.0553472675046194	-1.90990564720709	1	0.667	0.778	0.111
Ttc33	0.0555926437952336	-1.84758508522533	1	0.333	0.556	0.223
Rnf220	0.0560544538881224	-0.909532886284274	1	0.556	0.667	0.111
Ebf2	0.056174451987466	1.70406119834552	1	0.778	0.333	0.445
Cyfip1	0.0562297727993341	-1.59624116567263	1	0.444	0.667	0.223
Smc6	0.0562505510967625	1.0821737312366	1	1	0.778	0.222
Notch3	0.0577466222906101	0.139309281029763	1	1	1	0
Ralgapa1	0.0581778958247395	0.678570449977905	1	1	0.889	0.111
Fbxl20	0.0587747700106652	1.48789190156474	1	0.889	0.556	0.333
Ajuba	0.0588928555153992	-1.35122317772445	1	0.667	0.667	0
Atxn7l1	0.060411297168269	-1.00727757827623	1	0.667	0.667	0
Dynll1	0.0607791287191494	-2.54922328089743	1	0.444	0.556	0.112
Pex13	0.0610063513868905	-1.74732353625794	1	0.111	0.556	0.445
Rplp2	0.0612179135707335	-2.81114577793005	1	0.222	0.556	0.334
Vapa	0.0613171015098624	-1.76813252413778	1	0.667	0.778	0.111
Unc5c	0.0616610187101566	1.42048317050962	1	0.889	0.444	0.445
Vgll4	0.0620340771670161	-1.01388538237858	1	0.667	0.889	0.222
Arap2	0.0625352247217604	-0.710445134265555	1	0.889	0.889	0
Pms2	0.0626374768157135	-2.23157571185462	1	0.111	0.444	0.333
Skp1	0.0631124085301669	-1.57427350842525	1	0.111	0.556	0.445
Btbd3	0.0635144289093868	0.902366873091409	1	0.889	0.778	0.111
Pibf1	0.0636225629766115	0.851619949207107	1	0.889	0.889	0
Ythdf2	0.0636481790177876	-1.38249251680903	1	0.556	0.556	0
Rps21	0.0643770153964514	-1.55995171722466	1	0.444	0.667	0.223
Babam2	0.0648404328890462	-0.818135109302743	1	0.889	0.889	0
Med12l	0.0648420069489329	-2.22541803631998	1	0.111	0.444	0.333
Fbxo42	0.0649664288108083	1.31484907675866	1	0.889	0.556	0.333
Znrf2	0.0652543014545068	-1.1940839738414	1	0.667	0.667	0
Dennd5a	0.065870862736003	0.319378288773414	1	1	1	0
Rin2	0.0660162085060984	1.15744299794961	1	1	0.667	0.333
Ttc12	0.0664690772362043	-1.26954307805774	1	0.444	0.556	0.112
Rbm10	0.0665749089533869	2.58875327748479	1	0.667	0.222	0.445
Nes	0.0667030188731121	1.55954950874985	1	1	0.444	0.556
Myom1	0.0675110267209742	0.484420002442795	1	1	1	0
Myocd	0.0677219607540605	0.357654333725912	1	1	0.889	0.111
Cfh	0.0678626236840288	1.1264212895994	1	1	0.778	0.222
Frmd4a	0.0687507673425504	-1.25160953881621	1	0.667	0.778	0.111
Ppp2r3a	0.0689204477182977	-0.782804079132359	1	0.889	0.778	0.111
Msantd2	0.0695275900124429	0.21949539425018	1	0.889	1	0.111
Dcbld1	0.0705590167648167	-0.7584684452699	1	0.889	0.778	0.111
Ubr5	0.0707943923381805	0.676935438402608	1	0.889	0.778	0.111
Phrf1	0.0711030486477494	-1.41748291114511	1	0.333	0.667	0.334
Gucy1a1	0.0715062189516179	0.638789741977682	1	1	0.889	0.111
Rasa1	0.0717563465902127	-1.34854344359695	1	0.889	0.889	0
Prkaa2	0.0725910967526956	1.47803321905545	1	0.778	0.333	0.445
Cep192	0.0731872912713312	2.22013654001474	1	0.556	0.222	0.334
Pag1	0.073360400409223	-1.49769172257385	1	0.444	0.667	0.223
Zfp119a	0.0745607932755508	-1.89317089140243	1	0.222	0.444	0.222
Esyt2	0.07632218600906	0.69039515562139	1	1	0.889	0.111
Elmod2	0.0769759943646544	-1.44345718069882	1	0.333	0.778	0.445
Hnrnpa1	0.077477574653195	1.37355443421229	1	0.778	0.444	0.334
Il1r1	0.0782129491393761	1.37678744144998	1	0.889	0.444	0.445
Wdfy2	0.0792841924935715	-1.56522468909051	1	0.222	0.556	0.334
Cpne1	0.0796160284817677	0.867933773883237	1	0.889	0.778	0.111
Mphosph10	0.0797667338981108	-3.64892497565007	1	0	0.444	0.444
Actn4	0.0799125482476801	0.541424233445138	1	1	0.889	0.111
Col4a2	0.0805532935043326	0.715780863515282	1	1	0.889	0.111
Wdfy1	0.080577212920571	1.48545102260938	1	0.778	0.333	0.445
Tmem51	0.0807310756096562	-0.610077734634558	1	0.889	0.889	0
Atxn7l3b	0.0808714623671779	-1.42532522334808	1	0.222	0.556	0.334
Ttc9c	0.0814320730539936	-1.99758909244414	1	0.111	0.556	0.445
Kif13b	0.0814537252245861	-0.950816533270297	1	1	0.889	0.111
Poldip3	0.0818902032381279	-1.38399311068918	1	0.556	0.667	0.111
Pard3	0.0824034035095961	-0.212968464477774	1	1	1	0
Ube2i	0.0827445195755874	1.56973592171958	1	0.889	0.444	0.445
Nckap1	0.0828818269993017	1.12747077591084	1	1	0.667	0.333
Chchd2	0.0832701329175262	-1.48985829733051	1	0.333	0.556	0.223
Mllt10	0.0836041197629084	-0.555546685387918	1	1	1	0
Clcn3	0.0837104665862576	1.55910748206137	1	1	0.444	0.556
Inpp5a	0.084124259608964	0.714040792266427	1	1	0.889	0.111
Ext1	0.0843485177423662	-1.01927024307426	1	0.778	0.889	0.111
Ppp1r10	0.0844634568892563	1.25745611500308	1	0.889	0.556	0.333
Akap12	0.0856613646961434	0.921635866295616	1	1	0.778	0.222
Wbp1l	0.0862607787335835	1.73692735199955	1	0.778	0.333	0.445
Jam3	0.0870760042731216	1.73252335236755	1	0.556	0.222	0.334
Mettl21a	0.0898125639503144	-2.41655952059189	1	0	0.556	0.556
Erlec1	0.089876394758654	-2.10665453217005	1	0.222	0.444	0.222
Cnksr3	0.0899248188697572	1.56101157775735	1	0.778	0.333	0.445
Rpl10	0.0910930658768517	-1.35271083586228	1	0.444	0.667	0.223
Fgf1	0.0911580576097444	0.814690020300053	1	1	0.889	0.111
Gab1	0.0925867291886438	-0.447790366937925	1	1	1	0
Slc1a2	0.0928554270001138	-2.16342027902367	1	0.222	0.333	0.111
Gpatch8	0.0934786110910732	1.03956778254425	1	1	0.889	0.111
Ghr	0.0936164314034793	-0.175117778980115	1	1	0.889	0.111
Cdk17	0.0938485830685307	0.395934778116581	1	0.778	0.667	0.111
Agtpbp1	0.0945732775725718	-1.21474233400001	1	0.556	0.556	0
Amn1	0.0948007928137777	-1.01005786141406	1	0.889	1	0.111
Tmf1	0.0949329244536561	-1.49710343371652	1	0.444	0.556	0.112
Pan3	0.0951289306040127	0.564981550758113	1	1	0.889	0.111
Srbd1	0.0951866333016818	1.43442108285598	1	0.889	0.444	0.445
Terf2	0.0955572795432771	-1.01429726396613	1	0.667	0.667	0
Spata5	0.0955656880277497	-1.25178150811643	1	0.556	0.667	0.111
A630089N07Rik	0.0956698459931737	1.91808151476233	1	0.667	0.222	0.445
Ppp1r12a	0.0958833471335168	0.396887494937384	1	1	1	0
Nox4	0.0961258653679303	1.87259535148582	1	0.667	0.222	0.445
Pip4k2c	0.0964248481382154	-1.55564544865268	1	0.222	0.444	0.222
Mxd4	0.0970652353933976	1.39981966450452	1	0.889	0.667	0.222
Sh3d19	0.0974961828965034	0.334278369602693	1	1	1	0
Ptgds	0.0983697958387973	-0.284562560499742	1	1	0.889	0.111
Zup1	0.0984948323774517	-0.500719178374772	1	0.889	0.889	0
