gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Epb41l3	0.00305715669755587	0.535974911102079	1	1	1	0
Dhrs7	0.00316323094954153	-0.00526630535779637	1	1	0	1
Orc4	0.00317518677438839	0.570165560190115	1	1	1	0
Fstl5	0.00328897128596689	1.22673273787599	1	1	1	0
Plekha5	0.00334610946632166	0.539493565037593	1	1	1	0
Kif26b	0.00341770267069633	0.529953657667495	1	1	1	0
Ctnna2	0.00343746179120478	-0.206475724979943	1	1	1	0
Rbfox1	0.00346676405182302	-0.212266672904123	1	1	1	0
Wwc1	0.00347155234984796	-0.849836818062961	1	1	1	0
Klc3	0.0035107751107249	-0.00891450395019677	1	1	0	1
Gnb2	0.00353299344369544	0.0494174334123836	1	1	0	1
Prkce	0.00360331212324593	0.529504606871923	1	1	1	0
Ero1b	0.00367603640331624	0.178469124155037	1	0.8	0	0.8
Ky	0.00378126536237008	-1.31904654140571	1	0.4	1	0.6
Unc13c	0.00381572879031362	-0.277562762276676	1	1	1	0
Acsl6	0.00381882936387616	-1.26080252364475	1	0.8	1	0.2
Aven	0.00386756157905512	-1.0792446815367	1	1	1	0
Txnl1	0.00400588150983799	0.434961047370512	1	1	0.333	0.667
Cntn5	0.00401603487024448	-1.24278920802631	1	0.2	0.667	0.467
Atp8a2	0.00408404059010125	0.306634470279097	1	1	0.333	0.667
Gpatch8	0.00412175495051507	0.361125913351151	1	1	1	0
Ppp1r12c	0.00427336735235134	0.609631404806765	1	1	0.667	0.333
Dlg2	0.0042792359212457	-0.156321744514291	1	1	1	0
Akap7	0.00430009903474306	-0.765645957913048	1	1	1	0
Jazf1	0.0043804633551626	0.624076665328351	1	1	1	0
Arpc1a	0.00453010761348241	0.525650154912782	1	1	1	0
Irgq	0.00457664076206293	-1.18489215178464	1	0.2	1	0.8
Dnajc10	0.00482421536408889	0.515907863851115	1	1	1	0
Ero1a	0.00484570568747339	0.377663608760491	1	1	1	0
Lrch2	0.004905260339699	0.530893627036485	1	1	1	0
Mcc	0.0051145289689851	-1.07624299019342	1	1	1	0
Krt222	0.00513716652934563	-0.00590816526526239	1	0.8	0	0.8
Arhgef7	0.00516360057094443	0.43383750072129	1	1	1	0
Oaz2	0.00516875476394991	0.414197292887072	1	1	1	0
Gng10	0.00535305809691813	-0.0065702390896456	1	0.8	0	0.8
Pttg1ip	0.00541762599319626	-0.0130453270364019	1	1	0	1
