gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Cd38	0.127704507374535	-1.99477422671932	1	0.2	1	0.8
Cerk	0.128160903728367	1.59553449528982	1	1	1	0
Eif2s1	0.128580263177467	-1.48696575075226	1	0.8	1	0.2
Mecr	0.129060009590689	2.17652268296125	1	0.6	0	0.6
Trim47	0.129336528141716	-2.9466804320346	1	0.2	1	0.8
Evl	0.131831806080311	1.27084982600993	1	0.8	0.667	0.133
Ythdf2	0.132689265028641	1.74244730677775	1	1	0.667	0.333
Fubp1	0.132713576843176	-0.107354355854028	1	1	1	0
Clip1	0.133477845984703	-1.29738844880204	1	0.6	0.667	0.0670000000000001
Ints6l	0.134408745838191	0.801233857833803	1	1	1	0
Scaf4	0.13555463968424	-1.02329456206495	1	0.6	1	0.4
Cd200r1	0.136075023889969	-1.37232222426822	1	0.6	1	0.4
Stat1	0.13623379707242	2.00781580436635	1	0.6	0	0.6
Commd10	0.136435739796164	1.71111861064696	1	0.8	0.333	0.467
Lrif1	0.136803786659084	2.4546759185029	1	0.8	0.333	0.467
Bin2	0.136908811007513	0.759964076777455	1	0.8	0.667	0.133
Map3k5	0.13731724505335	-0.938071581068438	1	0.8	1	0.2
Dpp8	0.1376718436398	1.83593338997924	1	1	0.667	0.333
Zfp592	0.138253282044601	1.2727840076695	1	0.8	0.333	0.467
Mtmr2	0.138490942062885	2.04698328881864	1	0.8	0	0.8
Rbbp6	0.138828764734579	1.38945508048662	1	0.8	0.667	0.133
Lemd2	0.139007402755254	-2.07060105576723	1	0.4	0.667	0.267
Pknox1	0.139859221820137	2.36411858970382	1	0.8	0	0.8
Pak2	0.140107124851397	1.34513532295502	1	1	1	0
Ly6e	0.140248919025481	1.43433488225391	1	0.8	0.667	0.133
Elf1	0.142153660174071	1.10550021184847	1	1	0.667	0.333
Lyz2	0.142571764378651	2.74546940557354	1	1	0.333	0.667
Maml3	0.143082719038434	0.38847109328159	1	1	1	0
Pkig	0.143119265072608	-0.902438276239417	1	1	1	0
Ap2b1	0.144027211962298	-1.01934622427497	1	0.4	1	0.6
Pfkfb3	0.144397525923514	-1.39210374069815	1	0.8	1	0.2
Tnfrsf11a	0.144828541445571	1.02552849049126	1	1	1	0
Aoah	0.144985489354248	1.43347226233571	1	1	0.667	0.333
Pde7b	0.144998055151209	2.44407034182575	1	0.8	0	0.8
Trappc10	0.144998055151209	2.44407034182575	1	0.8	0	0.8
Mgrn1	0.145720785365091	-0.818248258574648	1	0.8	0.667	0.133
Klf12	0.148533220623169	0.989311287441863	1	1	1	0
Nktr	0.148593179779382	-1.73381185873679	1	0.6	1	0.4
Epsti1	0.148659147644116	1.22497732098824	1	1	1	0
Ifi35	0.149558770175617	-2.73227019806971	1	0.4	0.667	0.267
Nipsnap2	0.14995920967474	-0.829842878449444	1	0.4	1	0.6
Suz12	0.150007451382936	-1.76631005342198	1	0.4	0.667	0.267
Stx7	0.150367286941979	-0.79748681080107	1	1	1	0
Tfdp2	0.150728213292923	-2.58896912693878	1	0.4	0.667	0.267
Mef2c	0.152750154874382	-0.601537990612142	1	1	1	0
Vps35l	0.153780275625324	-1.8691914850416	1	0.6	1	0.4
Ubp1	0.153953911944927	-2.11505718219136	1	0.2	0.667	0.467
P3h2	0.154030589763995	-0.81969461019686	1	0.8	1	0.2
Extl3	0.154125602021255	1.01426196948569	1	1	1	0
Anks3	0.154275414202566	-1.93895491275639	1	0.4	0.667	0.267
Sting1	0.154431636808847	1.9016012740156	1	0.8	0	0.8
Mdfic	0.155402645174751	1.74914115999624	1	0.8	0.333	0.467
Commd1	0.155416306920309	1.34506969659965	1	0.6	0.333	0.267
Xpnpep3	0.15605728628641	-1.90821170406408	1	0.4	0.667	0.267
Cysltr1	0.156104339303217	1.77766941772879	1	0.8	0.333	0.467
Rab3il1	0.156395060465648	1.74667627128593	1	1	0.667	0.333
Mettl15	0.156418102283686	1.22726938105213	1	0.6	0.333	0.267
Impact	0.156587758199559	-0.536806332662796	1	0.8	1	0.2
Lrp5	0.15664244686426	1.33083329856772	1	1	1	0
Orc3	0.156717347715686	-1.44842419094874	1	0.4	0.667	0.267
Lnpep	0.157561274897633	-1.31342827661761	1	0.6	1	0.4
Cst3	0.157724505886122	-0.42985640707294	1	1	1	0
Ralbp1	0.15781312820475	2.00636593711179	1	0.8	0	0.8
