gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
C4b	7.08617610430879e-06	1.82624646465416	0.127048051374152	1	1	0
Sarnp	2.80757104465476e-05	0.832981238073575	0.503369412596152	1	1	0
Tnr	3.10694608653961e-05	1.45988454258662	0.557044363855686	0.889	0.333	0.556
Robo1	7.56939712900424e-05	-0.425588561270949	1	1	1	0
Ckb	9.02060777378024e-05	-1.27075817772372	1	1	1	0
Vma21	0.000144965519970476	-1.08357871773	1	0.667	1	0.333
Bclaf1	0.000225472303712459	0.653661058887867	1	1	1	0
Mrps17	0.000304169424867914	0.911899904010521	1	0.889	0.556	0.333
Slc13a1	0.00044204601639069	-0.897222783280053	1	1	1	0
Rabac1	0.000463195727961298	-1.09010955125669	1	0.778	0.889	0.111
Dtwd1	0.000586709252589625	-1.08571313196529	1	0.556	0.778	0.222
Wrnip1	0.000766365741188013	0.984887712958162	1	1	0.778	0.222
Tjp1	0.000787914370956811	0.552212754534914	1	1	1	0
Slc7a15	0.000873079778549205	-0.822998904405094	1	1	0.889	0.111
Plekha1	0.00125398573996141	0.429664764249067	1	1	1	0
Heatr5b	0.00139481963323943	0.995037334998781	1	1	0.778	0.222
Psap	0.00143757162674525	0.992705853527047	1	1	1	0
Akt3	0.00160411332219957	-0.621588369601869	1	1	1	0
Mrpl27	0.00163706156361115	-0.641144088712788	1	0.778	0.778	0
Actg1	0.00166339183581473	-1.06978703588575	1	0.778	0.889	0.111
Rundc1	0.00173045993332773	-1.12127907049354	1	0.222	0.778	0.556
Clcn3	0.001826997288414	-0.576849338613274	1	1	1	0
Kcnk13	0.00193894011826552	-0.252170959668133	1	1	1	0
Atp5a1	0.00207513400911651	-0.850334119887386	1	0.778	0.889	0.111
0610009B22Rik	0.00207814565268272	0.703089350165595	1	0.889	0.111	0.778
Syt11	0.0021210411070959	-0.517866325500515	1	1	1	0
Uvssa	0.00240781690778163	1.01797395384151	1	1	0.889	0.111
Chchd10	0.0024656144388622	-1.36495841039247	1	0.111	0.667	0.556
Rps27a	0.0024679700504252	-1.30061943617499	1	0.889	1	0.111
Gdap2	0.0024705736475923	0.704750145182848	1	1	1	0
Ahsa2	0.00252799923344262	-0.822055661175646	1	1	1	0
Dcdc2a	0.00262345403361968	-0.629330559220157	1	0.222	0.556	0.334
Wbp1	0.00269782056651934	0.995874667229546	1	1	0.667	0.333
Ftsj3	0.00284640937991776	-0.870814542733901	1	0.778	1	0.222
Rras2	0.00303185600407963	1.88895133094183	1	1	0.444	0.556
Mef2c	0.00307255548258804	-0.868502605742139	1	0.556	0.667	0.111
Ndel1	0.00343062548225755	0.824592631312761	1	1	0.889	0.111
Inpp4b	0.00351301406646721	-0.886105227163836	1	0.444	0.667	0.223
Smyd3	0.00354799662481834	-0.44251496637896	1	1	1	0
Ap4m1	0.003682170471452	-0.787627439482001	1	0.889	1	0.111
Ntng2	0.00373149049952397	0.888552538441459	1	1	0.889	0.111
Sdhb	0.00376785233847918	-0.942244803186821	1	1	0.667	0.333
Puf60	0.00378774731505598	0.791720772086293	1	1	0.889	0.111
Dpp6	0.00386224240404551	-0.721810406120901	1	0.333	0.667	0.334
Tmem9b	0.00403483325770579	-0.985094926602798	1	0.556	1	0.444
Rpl9	0.00407132969779613	-1.02930329062039	1	0.444	0.778	0.334
Adam12	0.00420014988312579	1.03293460061079	1	1	0.556	0.444
Parp6	0.00430920435839681	-0.758847258473399	1	1	1	0
G3bp2	0.00433560870893234	-1.14115386211345	1	0.778	0.778	0
Scd2	0.00439263932871759	-0.401693574635307	1	1	1	0
Arhgdia	0.00452854970806436	-0.79665937581947	1	0.556	0.778	0.222
Pcdh17	0.00458864029077346	1.27057700051287	1	1	0.889	0.111
Syf2	0.00462933857969388	-0.992601717411459	1	0.667	0.889	0.222
Cibar1	0.00468739913347656	-0.752767018422156	1	0.444	0.667	0.223
Agl	0.00473714620344395	0.731159197126031	1	1	0.778	0.222
Zfp622	0.00474995094666196	-0.945361090689317	1	0.778	0.889	0.111
Daglb	0.00475005751400935	-0.74250014393423	1	0.667	1	0.333
Bnip1	0.00485571219013208	0.77288003549127	1	0.889	0.444	0.445
Anks3	0.00492768850764962	0.775410383861889	1	1	1	0
Sec11a	0.00507646069421847	0.589451826056268	1	1	1	0
Nr3c1	0.00513308730316815	-0.325670354232347	1	1	1	0
Zfp944	0.00515271319006627	0.841966493000668	1	1	0.889	0.111
Rpl21	0.00515418499785719	-1.03705489093066	1	0.889	0.778	0.111
Fbxw15	0.00519172879183488	-0.773712719487724	1	1	1	0
Chka	0.00540521232764079	0.890393716730093	1	1	0.889	0.111
Ddx1	0.00541660654313319	1.02947761484349	1	1	0.889	0.111
Klhl13	0.00544914814513995	0.998031180275201	1	1	0.667	0.333
Ddx27	0.00547049877830104	0.858397576016872	1	1	0.778	0.222
Cmtm6	0.0055064857135005	-0.636712996581701	1	0.333	0.889	0.556
Tceanc2	0.00553385382573945	0.917505460393537	1	1	0.667	0.333
D430041D05Rik	0.00555073558654767	2.36708266876749	1	0.778	0.333	0.445
Zfp763	0.00556723005042576	-0.800049472650629	1	0.889	0.889	0
Csmd2	0.00561884269734558	0.750842927780373	1	1	0.889	0.111
Stmn1	0.00562864477501587	-0.471240286807468	1	1	1	0
Cemip2	0.005631030086257	1.70238528002038	1	0.889	0.333	0.556
Slc35a1	0.00563638025008919	-0.634659850812781	1	0.333	0.889	0.556
Bzw1	0.00565102262214089	-0.765496856334413	1	0.889	1	0.111
Cnksr3	0.00575463961690274	1.10626305976795	1	1	1	0
Serpina3n	0.00581599933556927	0.738652804761694	1	0.667	0.111	0.556
Pag1	0.0058442033314334	-0.697628694100238	1	1	1	0
Vps37a	0.00591078957219768	0.761216237897598	1	1	1	0
Rnh1	0.00591942489980061	0.872798554771704	1	1	1	0
Pcp4	0.00593974733148678	-0.513831757086693	1	0.111	0.667	0.556
Nrxn3	0.0062197340486639	-1.69665598209451	1	1	0.889	0.111
Bcl3	0.00643229205637416	0.775552575048664	1	0.778	0.222	0.556
Sycp3	0.00663439619761229	0.754493634084383	1	1	0.111	0.889
Nckap5	0.00689939423175534	1.17046364478805	1	1	1	0
Hexb	0.00700946977935842	-0.737361093182263	1	0.889	1	0.111
Rnf167	0.00702182285999615	-0.639613536379267	1	1	1	0
Hsd17b10	0.00704089085894722	-0.777117063285452	1	0.222	0.556	0.334
Ppia	0.00747108855913457	-1.11874090366538	1	0.778	0.889	0.111
Lrrc49	0.00750765872493199	0.658994442995105	1	1	1	0
B230307C23Rik	0.00754477171798841	0.781151005036793	1	1	1	0
Ndufa7	0.00758322417695664	-0.991868064814282	1	0.556	0.889	0.333
Ptma	0.00760808942389833	-0.429898888549346	1	1	1	0
Cnpy3	0.00761688335219156	-0.745855416697963	1	0.444	0.778	0.334
Magi1	0.00762589508865325	-0.25167050340261	1	1	1	0
Bet1l	0.00765052159705216	-0.803002748955704	1	0.444	0.667	0.223
Itm2b	0.00767077187097554	-0.942998228771707	1	1	1	0
Vbp1	0.007691418695103	-0.441408634779559	1	1	1	0
Prrc2b	0.00788061668064139	-0.640276980497531	1	1	1	0
Dnmt1	0.00793218285423567	-0.995080797173254	1	0.667	0.778	0.111
Mga	0.0080789024930539	0.527039022537025	1	1	1	0
Dlst	0.00826185706058424	0.685600339817884	1	1	1	0
Ebpl	0.00826765364948782	-0.656141435184533	1	1	0.778	0.222
Tmem248	0.00827279582244507	-0.754286561329898	1	1	1	0
Rbm5	0.00842116962758228	0.381472620658734	1	1	1	0
Bloc1s4	0.00844496901832651	-0.553595999517118	1	0.111	0.556	0.445
Pid1	0.0084768936149732	0.736848364261041	1	0.778	0.111	0.667
2210408I21Rik	0.00854851092957656	-0.404779493190285	1	1	1	0
Synpo	0.00860421093328043	-0.589683782194901	1	0.889	0.889	0
Cox6c	0.00861397834009736	-0.915231368653197	1	0.556	0.778	0.222
Parp11	0.00878663134194806	-0.855100807665983	1	0.778	0.889	0.111
Rpgrip1l	0.00882562416857965	0.696664167148112	1	1	0.444	0.556
Lrrc19	0.00894992366660788	-0.801344720190206	1	0.444	0.667	0.223
Lrrc59	0.00899236966715369	-0.854961318720587	1	0.444	0.889	0.445
Skic2	0.00908582740075425	-0.821170219668514	1	0.778	0.778	0
Spred2	0.00915212231853548	-0.594120848340495	1	0.556	0.778	0.222
Cdkn1a	0.00918520680973187	0.743595172238907	1	0.778	0.111	0.667
Fam234b	0.00928098595221756	-0.74932134236521	1	0.889	0.667	0.222
Cntn1	0.00949931859693749	1.94271490438572	1	1	0.778	0.222
Ndufb9	0.00967430000467659	-0.931531095983633	1	0.556	0.778	0.222
Psmc3	0.00972627469677986	-1.06051221580636	1	1	0.889	0.111
Commd2	0.00986352449136399	-0.791496683133791	1	0.889	0.889	0
Snrpa	0.0098863266321974	-0.912721298566865	1	0.444	0.889	0.445
Dpp10	0.00998927343657703	-1.46444640690522	1	0.778	0.667	0.111
Wwox	0.010100253174295	-0.216525937353511	1	1	1	0
Abhd16a	0.0102667796247748	-0.751683772998116	1	1	1	0
Zfp651	0.0103556875053502	-0.773195771523241	1	0.444	0.778	0.334
Actr8	0.0104605812692983	-0.724804123452537	1	0.889	0.778	0.111
Plod3	0.0105323684302207	-0.780405090748546	1	0.778	1	0.222
Epha4	0.010675219062426	0.889126679948911	1	1	0.889	0.111
Phf1	0.0107297470233178	-0.631998802559441	1	0.222	0.667	0.445
Irf2bp2	0.0108763119275283	-0.708125500442648	1	1	1	0
Pacrg	0.0109841199354117	-0.407136936336475	1	1	1	0
Tanc2	0.0110401575099613	-0.412914521662978	1	1	1	0
Slc22a21	0.0111350560860329	1.18928991054112	1	0.889	0.222	0.667
Kcna2	0.0112124714799245	0.754368583172738	1	0.889	0.667	0.222
Pram1	0.0113982182179711	-0.586634591048429	1	1	1	0
Whamm	0.0114013982255832	0.879045408297341	1	0.889	0.778	0.111
Inpp4a	0.0114486074010908	1.29974006399711	1	0.778	0.222	0.556
Tubgcp2	0.0117000080324627	-0.702163689710536	1	0.889	1	0.111
Hipk3	0.0118316669395723	-0.690099843800337	1	1	1	0
Polr1c	0.011859790206303	-0.884157496989056	1	0.556	0.556	0
Psmb4	0.0119329401110971	-0.681548549935388	1	0.111	0.556	0.445
Dynll2	0.0120563044403448	-0.374176456560787	1	0.444	0.667	0.223
Cyp2j6	0.0120650805906068	-0.520646717973836	1	1	1	0
H2-K1	0.0121195380163449	0.635433310432672	1	1	0.778	0.222
Rps3a1	0.0121618271337354	-0.870585533821445	1	0.889	0.778	0.111
Atp6ap2	0.0124192440221908	-0.602963665761867	1	0.889	1	0.111
Zfp935	0.0125437329570122	0.652224977436705	1	1	0.889	0.111
Hmgcs1	0.0128126118096435	0.917845652448204	1	1	0.889	0.111
Gtf2h3	0.0128865458567191	0.628599509674882	1	1	0.444	0.556
Zfp787	0.0128928521308739	-0.692878785294076	1	1	1	0
Ptrhd1	0.0130395658117983	-0.556034778532756	1	0.222	0.667	0.445
Nucks1	0.0131620337766419	-0.598165640668602	1	1	1	0
Mat2a	0.0133947997842868	0.469545766227448	1	1	1	0
Gtpbp1	0.0134793290305062	0.698713883105804	1	1	0.667	0.333
Chek2	0.0135728886095583	0.778113524162652	1	0.889	0.111	0.778
Gpam	0.0136212891631887	-0.713429045637162	1	0.444	0.667	0.223
Gpcpd1	0.0136896247083046	0.865689168443548	1	1	0.667	0.333
Bpnt2	0.0137144793404688	-0.539518458550984	1	0.889	1	0.111
Nrxn1	0.013718729431503	-1.23114451833236	1	1	0.889	0.111
Rpl39	0.0137243510705778	-0.837390852425096	1	0.333	0.556	0.223
Foxj2	0.0138273552900871	-0.742442416538843	1	1	1	0
Rictor	0.0138702941433098	0.445939976336366	1	1	1	0
Slf1	0.0139701257268638	-0.842577657844271	1	1	0.889	0.111
Cdk14	0.0142056092001102	-0.598431884387816	1	0.667	0.889	0.222
Cdc42	0.0143122363261438	-0.51086599937217	1	1	1	0
Ankrd13a	0.0143161609774894	0.473094159180776	1	1	1	0
Erc2	0.0143795496842495	-0.436442023736065	1	0.333	0.778	0.445
St3gal5	0.0144854331167531	-0.75431016984609	1	0.444	0.556	0.112
Hmgb1	0.0145192225941467	-0.8260269477363	1	1	1	0
Ap3m2	0.0146297703169811	0.968047633222816	1	0.889	0.333	0.556
Atp1a1	0.0147381569761265	-0.816131099191192	1	1	1	0
Rpl41	0.0148744089007564	-1.08807872385858	1	0.889	0.778	0.111
Pcsk1n	0.0149055067527844	-0.736735848193822	1	0.444	0.667	0.223
Kcna1	0.0149758230171877	0.363536652842466	1	1	1	0
Calhm2	0.015173982236892	-0.602402699467376	1	0.444	0.667	0.223
Recql5	0.0152006670397255	0.627771686238472	1	1	0.889	0.111
Chfr	0.0153338885692408	-0.68225991106322	1	1	1	0
Chchd1	0.0157132981512869	-0.629382618440647	1	0.333	0.778	0.445
Dennd6a	0.0158521778991427	0.431553017279436	1	1	1	0
Klhl28	0.0160291534320063	0.805978267652768	1	1	0.889	0.111
D630045J12Rik	0.0160844894175075	0.988598804440486	1	0.889	0.444	0.445
Rtcb	0.01635832102027	-0.579346641387267	1	1	0.889	0.111
Gpm6b	0.0164662491957146	-0.195888570428967	1	1	1	0
Rpf2	0.0165192572012434	0.834311061600908	1	1	0.667	0.333
Adgrv1	0.016675207616331	-0.58029339976145	1	1	1	0
Golph3	0.016685342189079	-0.633281786284673	1	1	0.889	0.111
Nadk2	0.0166928393773519	-0.63801451212952	1	0.889	0.889	0
Nedd8	0.016711604402169	-0.964885199881546	1	0.778	0.889	0.111
Mcmbp	0.0167810872238093	0.545624447226842	1	1	1	0
Pigt	0.0169543937324389	0.675504139405592	1	1	0.889	0.111
Per3	0.017036112160362	-0.465123738551283	1	1	0.889	0.111
Ctsd	0.0170721514069759	-0.773751470842805	1	0.889	0.889	0
Dazap2	0.0171536169974651	-0.806685108182066	1	0.778	1	0.222
Son	0.0171754718512948	0.297593724931472	1	1	1	0
Psma7	0.0172092266185814	-0.743250695645255	1	0.778	0.889	0.111
Psmb1	0.0172427725194739	-0.743682022921459	1	1	1	0
Hsd17b7	0.0172970051871334	0.679168671909784	1	0.889	0.333	0.556
Taf13	0.017410586673988	-0.823835898064639	1	0.556	0.778	0.222
Man2a2	0.0174319758558754	0.482808717261341	1	1	1	0
Dmac2l	0.0176272665734467	0.71669462657312	1	1	0.778	0.222
Zfand5	0.0176318891942705	-0.528338915623929	1	1	1	0
Slc1a1	0.0177013068569791	0.928593863161352	1	0.667	0.222	0.445
Dscam	0.0177115623063245	0.994818626068509	1	1	0.889	0.111
Zfp60	0.0178948639167686	0.756314786944537	1	1	0.778	0.222
Prdx1	0.0180196754817209	-0.392840282743439	1	1	1	0
Pcmtd1	0.0180940550643975	0.439707503399977	1	1	1	0
Nfasc	0.0181459488478377	0.336069573841407	1	1	1	0
Ranbp3	0.0182250701955688	0.800690832412583	1	1	0.889	0.111
Mterf1a	0.0182350714153274	0.685009457901095	1	0.889	0.444	0.445
Gapdh	0.0183569440798404	-0.945937057305939	1	0.778	0.778	0
Hnrnpd	0.0183760021268394	0.515654513662431	1	1	1	0
Rnf103	0.0185364342006078	-0.479647356013159	1	1	0.889	0.111
Gpm6a	0.0186087344093341	-0.644852280950378	1	0.333	0.667	0.334
Arf5	0.0186381205290687	0.538478727981988	1	0.778	0.222	0.556
Ddx19b	0.0187286231010585	-0.608616575592046	1	0.889	0.889	0
Banf1	0.0187984875174609	-0.543359701781797	1	0.111	0.667	0.556
Rpgrip1	0.0189945317322282	0.715160439576132	1	0.889	0.333	0.556
Nsrp1	0.0190384203546402	0.655872135036195	1	1	1	0
Prkar1a	0.0190739288071081	-0.507779706367185	1	0.556	0.778	0.222
Yipf4	0.0191124759299269	-0.824094957297582	1	0.889	0.889	0
Cox4i1	0.0191680684642721	-1.42770765572206	1	0.889	0.889	0
Kazn	0.0192762558986063	0.355700412342156	1	1	1	0
Cnksr2	0.0193161678032094	-0.464184763562325	1	0.556	0.667	0.111
Kndc1	0.0193177670594454	0.314414167354178	1	1	1	0
Tkt	0.0194352735712331	-0.626347657057769	1	1	1	0
Gnai2	0.0195781741149225	-0.555952389108885	1	1	1	0
Tbc1d13	0.0200341431024785	-0.796228486675234	1	0.889	0.889	0
Med10	0.0201234468791462	-0.581939762208887	1	0.444	0.667	0.223
Dzip3	0.0202274218609215	0.914956527600779	1	1	0.667	0.333
Bmp1	0.0202474009193816	0.449778499909412	1	1	1	0
Kif16b	0.0203821785997819	-0.229061482353124	1	1	1	0
Pdk3	0.0205046704168175	0.394977235523273	1	1	1	0
E2f5	0.0205978667934654	0.847371611954072	1	1	0.778	0.222
Txnl1	0.0207637665035387	-0.715344407797194	1	0.778	0.778	0
Akap8	0.0207878626060829	-0.562434152625731	1	1	1	0
Mecom	0.0208977558785868	-0.317610079082101	1	0.333	0.667	0.334
AA986860	0.0210436672182176	0.558606929805065	1	0.889	0.667	0.222
Pttg1ip	0.0211367969473479	0.684635150422267	1	0.889	0.333	0.556
Serf2	0.0215158384034483	0.867896463541752	1	1	0.667	0.333
Cdh13	0.0217425098431745	0.750907588321577	1	0.667	0.333	0.334
Rps19bp1	0.0220022935090771	-0.514595425794563	1	0.444	0.667	0.223
Rab6b	0.0222226793041029	-0.699642937576605	1	0.556	0.667	0.111
Ccdc86	0.0222969347181943	-0.471221658757184	1	0.222	0.667	0.445
Tiam2	0.0224137982599866	-0.479528724311805	1	0.222	0.556	0.334
Pkig	0.0224419541655303	0.850561271815544	1	1	0.889	0.111
Ccdc77	0.0226855595837718	0.631159256861533	1	1	0.889	0.111
Grm8	0.0228190559477367	-0.5612619136536	1	0.111	0.556	0.445
Baz1b	0.0229328794151733	0.445815328988208	1	1	1	0
Ripk1	0.0229623420383484	0.655209915700466	1	1	1	0
Slc7a11	0.0229902333795778	0.995410884266329	1	0.667	0.444	0.223
Lrrc41	0.0230623806887832	-0.618669342116966	1	1	1	0
Lats1	0.0231473411050862	0.523002288277235	1	1	1	0
Rmnd1	0.0233541978861431	-0.622701807060484	1	1	1	0
Asb5	0.0236756228013951	-0.698548262710017	1	0.444	0.556	0.112
Calm3	0.0237119240478423	-0.830803021068099	1	0.111	0.556	0.445
Mbtps1	0.0237806907190494	-0.749522533624011	1	1	1	0
Ttc27	0.0238686080436934	-0.74187739188738	1	0.778	1	0.222
Rbbp7	0.0240290944982663	0.837738627320162	1	0.889	0.556	0.333
Vwa8	0.0240706059481133	-0.422538768107881	1	1	1	0
Eif4g1	0.0243754470807106	0.662154917648841	1	1	1	0
Rplp1	0.0244178521712582	-1.23055004190363	1	0.778	0.667	0.111
Lhfpl4	0.0245934507773513	-0.603148025341837	1	0.222	0.444	0.222
Sgk1	0.0247843313836285	1.5942365506528	1	0.889	0.444	0.445
Thoc2	0.025252214200699	0.583006190122898	1	1	0.889	0.111
Mgat3	0.025252529256047	0.548376303488544	1	1	1	0
Selenow	0.0254905553274404	-0.911939509316029	1	0.889	0.667	0.222
Eya1	0.0256838426243851	0.853992922647171	1	0.778	0.222	0.556
Arpin	0.0256999736549803	0.545885593891925	1	0.889	0.444	0.445
Samd8	0.0257414630779879	-0.618981660376261	1	1	1	0
Bcor	0.0258066864681851	-0.433267786467146	1	0.889	0.889	0
Hdac9	0.0258652421615726	-0.556028433628149	1	1	0.889	0.111
Zfat	0.0259592837879633	0.979620794102756	1	1	0.778	0.222
Arfip2	0.0260181508444103	0.624656419408411	1	0.889	0.889	0
Tmf1	0.0260580966718945	0.578785183163866	1	1	0.889	0.111
Mrpl9	0.0261290495517459	-0.399592493478323	1	0.333	0.556	0.223
Dlgap1	0.026254149882114	-0.875714704534179	1	0.778	0.667	0.111
Mapk8ip3	0.0262850400158656	-0.444516229583578	1	1	1	0
Oga	0.0262889530963737	0.469306494089105	1	1	1	0
Rundc3a	0.0263240084225491	0.509063904280318	1	0.889	0.444	0.445
Krtcap2	0.0263705685096911	-0.580889847227056	1	0.222	0.444	0.222
Nup98	0.026408235126873	-0.372851058696818	1	1	1	0
Glp2r	0.026468115043978	0.804198617512883	1	1	0.889	0.111
Snrpf	0.0265934439891552	-0.401884644295118	1	0.556	0.667	0.111
Topbp1	0.0266326571212217	0.71563648275051	1	1	0.778	0.222
Nme2	0.0266357261442486	-1.03389330221074	1	0.222	0.444	0.222
Psma6	0.026669332709459	-0.753345136751742	1	0.889	1	0.111
Eml6	0.0266751484341633	0.265128245440106	1	1	1	0
Zfhx3	0.0267892645692273	-0.757436797907087	1	1	1	0
Itgb1bp1	0.0267993573484092	0.518357196493727	1	0.889	0.667	0.222
Polr3g	0.0269120048749519	0.719344844703338	1	0.667	0.444	0.223
Naa12	0.0270102141137645	0.785167521379468	1	1	0.444	0.556
Septin10	0.0270992351187589	-0.602292493682213	1	1	1	0
Gm21698	0.0271410497338653	-0.685134759294982	1	0.778	1	0.222
Rdh13	0.0271444169072529	-0.553158080830519	1	0.556	0.778	0.222
Fto	0.0272308106772857	-0.195253695176334	1	1	1	0
Nav2	0.0272786305553554	-0.365458279169149	1	1	1	0
Uqcrq	0.0274389829406292	-0.419344921296053	1	0.556	0.667	0.111
Lman1	0.0276648663188119	-0.851115120224838	1	0.556	0.778	0.222
Rhou	0.0277836884352195	0.266596320873589	1	1	1	0
Clcn5	0.0281411626906752	-0.454433924136321	1	1	1	0
Abhd12	0.0282224374671908	-0.370401184665877	1	1	1	0
Sipa1l2	0.0283794804620168	0.780912976182231	1	0.889	0.778	0.111
Ppm1h	0.0286095236018254	-0.622385322238488	1	1	1	0
Ilf3	0.0289893797806965	-0.423808424437338	1	1	1	0
Pdia4	0.0290428887354019	0.458969971582552	1	0.889	0.667	0.222
Psmd4	0.0290570468867811	-0.52267354625249	1	1	1	0
Grid1	0.0291978986705111	0.811662825513157	1	0.778	0.444	0.334
Agmo	0.0292689280537382	-0.323890145782055	1	1	1	0
Fam219a	0.0293397266791552	0.603439572772837	1	1	1	0
Adcy5	0.0294629340750182	0.455108309730709	1	1	1	0
Cln3	0.0298223252421989	0.517261557676802	1	1	0.889	0.111
Mettl2	0.0298399772895564	0.485306871964098	1	0.889	0.778	0.111
Ldlr	0.029995995874097	0.846276118375919	1	1	0.778	0.222
Cbx5	0.0300486292650327	0.519325227363748	1	0.889	1	0.111
Epb41l4a	0.0302552116328787	-0.298600126596174	1	1	1	0
Zfp300	0.0303923010154095	0.422308596954724	1	0.778	0.333	0.445
Pheta1	0.0306088145477655	0.586872464771807	1	0.889	0.444	0.445
Mapk14	0.0306225635365252	-0.468271955573594	1	1	1	0
Gpr37	0.0308985666315167	-0.272292315779131	1	1	1	0
Cfap68	0.0311217609092266	-0.613354657382465	1	0.889	1	0.111
Hikeshi	0.0312981271570533	0.781072477655231	1	1	0.556	0.444
Arhgap21	0.0313241734090852	-0.341718224144906	1	1	1	0
Frmd4a	0.0314703012669503	1.72046853469536	1	1	1	0
Znrf3	0.0315423913186859	0.541331220818893	1	1	1	0
Tubb4b	0.0315906031224744	-0.64746235915029	1	0.333	0.444	0.111
Uqcr11	0.0316490486431638	-1.02306142157555	1	0.111	0.444	0.333
Rps3	0.0319171969712687	-0.824730475602786	1	0.778	0.778	0
Slc44a1	0.031972253393524	0.234061366832908	1	1	1	0
Hars	0.0321720450754743	0.604545491414774	1	1	0.556	0.444
Pcolce2	0.0321852442193535	0.408589200070587	1	1	1	0
Cux2	0.0322039094226435	0.670757772402067	1	1	1	0
Alad	0.032246817365359	-0.586908651050406	1	0.333	0.444	0.111
Lrmda	0.0324047471091883	-0.194533818308499	1	1	1	0
Hccs	0.0324393039323845	0.630991688404935	1	0.778	0.667	0.111
Rbsn	0.0324608068205457	0.924438596914726	1	1	0.778	0.222
2310057M21Rik	0.0327682652712065	-0.655056469752006	1	0.778	1	0.222
Tmem196	0.0330432349384515	-0.77452665601411	1	0.667	0.778	0.111
Kmt2d	0.0334764351482732	-0.62215070719896	1	0.889	1	0.111
Zfp438	0.0335840831351176	0.302788438106418	1	1	1	0
Ugcg	0.0336827179017547	0.698951903619526	1	1	0.667	0.333
Atp5h	0.0337457171206103	-0.716674614273799	1	0.778	0.667	0.111
Gapvd1	0.033860096015005	-0.479721134575944	1	1	1	0
Wdr89	0.0340181598787678	0.978861654219235	1	0.889	0.333	0.556
Arnt2	0.0340737706181488	-0.260772931990052	1	1	1	0
Abr	0.0344477495888407	1.11858849499454	1	1	0.778	0.222
Klk6	0.0344747509774035	-0.751902051351531	1	1	1	0
Zfp523	0.0346461812373153	-0.613932971423826	1	0.778	0.778	0
Pcbp3	0.0348031402652155	0.728980809226105	1	1	0.667	0.333
Pfkp	0.0350692766939875	0.941233272709797	1	0.556	0.222	0.334
Bsdc1	0.0352446704693311	-0.67695225912428	1	0.889	1	0.111
Arhgap29	0.0354579333477406	0.754525282338886	1	0.556	0.333	0.223
Fam78b	0.0354647589002236	-0.50209402161022	1	0.444	0.444	0
2410004B18Rik	0.035691514232983	-0.505188814832383	1	0.889	0.889	0
Tmem170b	0.0357303138731125	-0.397134908213585	1	1	1	0
Trim24	0.0357562816454331	0.369629428588046	1	1	1	0
Dpp7	0.0358003428026776	0.464821570750665	1	0.889	0.444	0.445
Auts2	0.0358819529561139	0.318381229964559	1	1	1	0
Osbpl2	0.035898964804101	0.553571750555958	1	1	0.778	0.222
Jmjd6	0.0359193198790691	0.573864093691479	1	1	0.889	0.111
Atp6v1f	0.0359390915157535	-0.903087199976958	1	0.222	0.667	0.445
Zbtb41	0.0360891707793607	-0.465639073561195	1	0.889	0.778	0.111
Aco2	0.0362111178476504	0.60710529085791	1	1	0.889	0.111
Fabp5	0.0362679899909022	-0.52252037786691	1	1	1	0
Rpl10a	0.0362914063824954	-0.426328850753618	1	0.778	0.778	0
C9orf72	0.0364692101464114	-0.628855206932461	1	1	1	0
Nrf1	0.0366028096863003	-0.3815622001555	1	1	1	0
Jun	0.0366599278466313	-0.507653854330894	1	0.889	0.778	0.111
Tubb4a	0.0368149404201492	-0.231351127041935	1	1	1	0
Asic2	0.0368270636293388	-1.30246205231151	1	0.333	0.444	0.111
Stam	0.0369157792540389	0.480718135989807	1	1	1	0
Stk19	0.0369225592603479	0.860617328342652	1	0.889	0.667	0.222
Ago4	0.0372107432153362	0.651399096622344	1	1	0.667	0.333
Slc1a2	0.0372998201828864	-0.633354832541617	1	0.778	0.667	0.111
Pde10a	0.0373692175468266	-0.602691458556316	1	0.222	0.444	0.222
Bbs4	0.0375197456799244	-0.814798191230704	1	0.556	0.889	0.333
Sgce	0.0376828947383906	-0.476848802395726	1	1	1	0
Fibp	0.0379162664305093	-0.515908461118165	1	0.778	0.889	0.111
Spata2	0.0379237806035879	-0.653292607280654	1	0.889	1	0.111
Isca2	0.0381056284555955	-0.561943997504677	1	0.889	0.889	0
Csmd1	0.0381644014488471	-0.995741362043743	1	1	0.889	0.111
Eif4ebp2	0.0382163560722178	-0.57400645981094	1	1	0.778	0.222
Pnkd	0.0383631308878077	-0.665459092473432	1	0.889	0.889	0
Klhdc8a	0.0383701789777661	0.232795029350306	1	0.667	0.333	0.334
Iah1	0.0384381689695467	-0.609161448475559	1	0.778	1	0.222
Hspa8	0.0385344927776334	-0.98083006184737	1	0.889	0.889	0
Ap4e1	0.0387085701163176	0.526918801777993	1	1	1	0
Magi2	0.0387640721790358	-0.145399909912815	1	1	1	0
Notch1	0.0389517721278724	0.648215177574446	1	1	0.667	0.333
2310022A10Rik	0.0390007047531278	-0.646265533967177	1	0.889	0.889	0
Coq2	0.039172225657044	-0.621134221803538	1	1	1	0
Yod1	0.0394862194140593	-0.525039652060147	1	0.889	0.889	0
Galntl6	0.0394975154692508	-1.01954804190295	1	0.444	0.333	0.111
Ube2v2	0.0395266030154606	0.715925219142872	1	1	0.889	0.111
Btbd9	0.0395844097617767	-0.43023135922355	1	1	1	0
