gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Ptpra	0.0343994770898899	-1.41880400958142	1	1	0.75	0.25
Tra2b	0.0345882775011769	-1.92352761137084	1	1	1	0
Sh3kbp1	0.0345993673432574	-2.21110431749855	1	0.333	0.75	0.417
Col18a1	0.0347215550293687	1.76542592087762	1	1	0.5	0.5
Idh1	0.0347639238136858	-2.89944084573496	1	0.333	1	0.667
Znrf2	0.0354065816763533	-1.5383777698749	1	0.667	0.75	0.083
Synpo2	0.03624906302663	-0.311592378239423	1	1	1	0
Syne1	0.0363954594963441	0.247997113263576	1	1	1	0
Nox4	0.0385111164984623	3.35644165728744	1	0.833	0	0.833
Vgll4	0.0386189218953328	-1.23513216128778	1	0.667	0.75	0.083
Myof	0.038994984209635	2.58998178665297	1	1	0	1
Rap1a	0.0392562794304171	0.330969706074079	1	1	1	0
Timp3	0.0394318888916611	-0.0372689406553779	1	1	0.5	0.5
Sptssa	0.0394893200072147	-2.4654383191977	1	0.167	0.75	0.583
Ipo8	0.0397267015000834	-2.15794493128737	1	0.833	1	0.167
Sf3b2	0.0402895569317861	-1.54420915298435	1	0.833	0.5	0.333
Itga9	0.0404594513312879	1.90979435095758	1	1	0.5	0.5
Rc3h2	0.0413379334807599	-1.93866950607619	1	0.333	0.75	0.417
Pcbd2	0.0413712843195942	1.81778773672663	1	1	0.25	0.75
Cep350	0.0416407075562825	-0.849093979773043	1	1	0.75	0.25
Nde1	0.0416611330074603	-3.73538001713928	1	0.167	0.75	0.583
Tor3a	0.0423533919176328	-4.12384411569768	1	0	0.75	0.75
Cdc42	0.0424744448029976	-1.16164134035951	1	1	1	0
Acvr2a	0.0425515074064246	-2.79919098142406	1	0	0.75	0.75
Rere	0.0427012848506066	1.2012917891927	1	1	0.75	0.25
Rasa1	0.0443459638491661	-1.84125650888722	1	1	1	0
Ndel1	0.044452257294767	-2.12628323983542	1	0.167	0.75	0.583
Dlg1	0.0447069636989069	1.53387416876271	1	1	0.75	0.25
Zadh2	0.0461163121139029	-1.89720685800595	1	0.5	0.75	0.25
Numb	0.0468683191817088	-1.61948213852463	1	0.833	1	0.167
Fbxw11	0.047685139798539	2.00869567198057	1	1	0.5	0.5
Eif4g2	0.0477732368134514	-2.58466975515447	1	0.833	1	0.167
Herc4	0.0481166081628939	-0.923963527687668	1	1	0.75	0.25
Chn2	0.0483990464458598	2.62412239997409	1	0.833	0	0.833
Tgs1	0.0486384432395569	-2.33964778445511	1	0.167	0.75	0.583
Zbtb16	0.0490399564728058	-1.06958462385535	1	0.833	0.75	0.083
Atp9b	0.0505708951229468	-1.92964441647334	1	0.833	1	0.167
Ythdf1	0.0507995512674851	-2.80601158159174	1	0	0.75	0.75
Crim1	0.0518316583739286	0.360463237843955	1	1	1	0
Fam135a	0.0520791500318614	-1.27409241596585	1	1	1	0
Fry	0.052088094166121	0.335670358366297	1	1	1	0
Atp2c1	0.0520898701026198	-0.866933363690528	1	0.833	0.5	0.333
Ogt	0.0524534068203846	1.3590247112334	1	1	0.5	0.5
Kctd20	0.0528573002122644	-1.71005350758114	1	0.667	0.75	0.083
Ppp1r12b	0.055225328866718	0.06777259538383	1	1	1	0
Bod1l	0.0552309485590873	-1.75359288094523	1	0.833	1	0.167
Kif1b	0.0554829795244814	-1.37468049079473	1	0.833	0.75	0.083
Rps21	0.0569767989849276	-1.73229200833124	1	0.667	0.75	0.083
Tbl1x	0.0578026930339281	-0.604313962762694	1	1	0.75	0.25
Gng2	0.0587111611070776	-1.01770532210879	1	0.833	0.75	0.083
Rsbn1l	0.0587931670995652	-0.855815634104232	1	1	0.75	0.25
Rbfox2	0.0600248338576965	1.14710064353654	1	1	0.75	0.25
Insr	0.0605345508883052	1.28748911534731	1	1	0.75	0.25
Ank2	0.0618853660526597	0.923059854017199	1	1	0.75	0.25
Bclaf1	0.0629202147603342	-1.28296078572325	1	1	1	0
Wnk1	0.0634705092086716	-0.495557490757167	1	1	0.75	0.25
Mvp	0.0637796679397718	2.51444141137803	1	0.833	0	0.833
Pkia	0.0646313155497508	-1.48245042315808	1	0.667	0.5	0.167
Ednra	0.0648037348933344	0.553421065276167	1	1	1	0
Fam117b	0.0655898890443668	-0.505655138188745	1	1	0.75	0.25
Lrrc7	0.0656822355817287	-3.02361601966394	1	0	0.25	0.25
Fmr1	0.0666978035611006	-1.55459573742724	1	0.667	0.75	0.083
Agtpbp1	0.0674486379947768	-1.46372148966506	1	0.667	0.5	0.167
Mfap1a	0.0679610477866402	-2.62992806832434	1	0.667	0.75	0.083
Tomm34	0.0679730993828849	-3.65220525386795	1	0.167	0.5	0.333
Brd4	0.068194408201672	-1.16567030374068	1	1	1	0
Wnt5b	0.0685234690545484	1.58474427360455	1	1	0.5	0.5
Frmd4a	0.0687622363286786	-1.42330994640876	1	0.667	0.75	0.083
Jag1	0.0693867413091484	0.13371092504402	1	1	1	0
Foxp1	0.0699474227845676	0.238210201884884	1	1	1	0
Retreg3	0.0703757036596432	-1.36187589884212	1	0.667	0.75	0.083
Gper1	0.0710763773138635	1.70717369443264	1	1	0.5	0.5
Wapl	0.0724764531661713	-0.484561217158642	1	1	0.75	0.25
Pms2	0.0729253777569557	-2.23688259348119	1	0.167	0.75	0.583
Adcy5	0.0734150701003494	-0.295167750107486	1	1	0.75	0.25
Dynll1	0.0734692917273259	-3.2099495396074	1	0.5	0.5	0
Ccdc50	0.0742218521715007	-1.30154994644677	1	1	0.75	0.25
Pla2r1	0.0742945342891672	0.317125829175144	1	1	1	0
Col4a5	0.0749789783990095	1.63127377344631	1	1	0.5	0.5
Pth1r	0.0772886566500481	1.02582843725012	1	1	0.5	0.5
Zfp119a	0.0773786627775873	-2.17887808525243	1	0.167	0.5	0.333
Lyn	0.0774135412762459	-1.03910622796729	1	1	0.75	0.25
Rbm15	0.0774914541584834	-3.13869471735537	1	0.333	0.75	0.417
Fli1	0.0777630564864797	-1.83248289547525	1	1	1	0
Hspa4	0.0779273738983937	-1.11718630996531	1	1	0.75	0.25
Itsn2	0.0782821867814912	-1.15902641595051	1	0.833	0.5	0.333
Ubac2	0.0783491220136751	-1.44079701610108	1	0.667	0.5	0.167
Kmt2e	0.0785522885625945	-0.409066556354352	1	1	0.75	0.25
Stt3a	0.0789368459430694	-2.32875832087488	1	0.167	0.75	0.583
Galnt17	0.0789807051241336	0.738362492331123	1	0.833	0.75	0.083
Niban1	0.0791988751756743	1.9594890770196	1	1	0.25	0.75
Tspan4	0.0793256488174389	-1.45434410123497	1	0.5	0.5	0
Atosa	0.079473707040149	1.52560879168431	1	1	0.5	0.5
Copg2	0.0796349326908833	-1.7422505112643	1	0.5	0.5	0
Mettl21a	0.0809612557995147	-2.68729356464348	1	0	0.75	0.75
Insig2	0.0809612557995147	-2.68729356464348	1	0	0.75	0.75
Tmem192	0.0809612557995147	-2.68729356464348	1	0	0.75	0.75
Gtf3c2	0.0819439911852383	-1.07959533498758	1	0.833	0.75	0.083
Rhoj	0.0820061422406381	1.25815942432944	1	1	0.75	0.25
Plscr4	0.0821687692506414	-0.920505312010313	1	1	0.75	0.25
Srp72	0.0825914452925035	-2.97819864443368	1	0.333	0.75	0.417
Ifnar2	0.0829611464952352	1.78832154108715	1	1	0.25	0.75
Nxn	0.0830981156162121	1.11735383907963	1	1	0.5	0.5
Ddx42	0.0835784510533018	-1.65351218094987	1	0.5	0.75	0.25
Zyg11b	0.0838641850930842	-1.66713407174917	1	0.5	0.75	0.25
Camk2g	0.0845456551207024	-0.57027768145437	1	1	0.75	0.25
Ggt1	0.085605341058621	1.63019380581906	1	1	0.5	0.5
Pcdh9	0.0858265581838987	-1.59658456347391	1	0.667	0.5	0.167
Phrf1	0.08691597118758	-1.94802612287914	1	0.167	0.75	0.583
Pde3a	0.0876565309252604	0.599369647114809	1	1	1	0
N4bp2l2	0.0882875215003616	-0.938434094027767	1	1	0.75	0.25
Wdfy2	0.0886839748771356	-1.7081440301979	1	0.167	0.75	0.583
Map3k20	0.0889250994348326	0.474726584145218	1	1	1	0
Akap11	0.0889593152835778	-1.04099381184741	1	1	0.5	0.5
Pbx1	0.0894989789530379	0.89173197871038	1	1	0.75	0.25
Tgfb2	0.0898542873501401	1.88193353500496	1	0.833	0.5	0.333
Sik3	0.0900508063040741	0.917692149019393	1	1	0.75	0.25
Dock6	0.0901001157263791	0.277199240306516	1	1	1	0
Brd8	0.0909891758624868	-2.24110587654961	1	0.833	0.75	0.083
Ppm1h	0.091258244978243	-1.79943702195397	1	0.5	0.75	0.25
Ube2k	0.09129908588163	-1.4065803236301	1	1	1	0
Cir1	0.091895703265264	-1.84034417179794	1	0.5	0.75	0.25
Chuk	0.0920511892286131	-2.31536317422539	1	0.167	0.75	0.583
Aldh1a1	0.0921260986215357	-1.21247015426896	1	0.833	0.75	0.083
Jak1	0.0921948151469271	-1.0759097994077	1	1	1	0
Erlec1	0.0926600685797698	-2.2721876212927	1	0.333	0.5	0.167
Atg14	0.0926881936527917	-2.34657486388761	1	0.167	0.5	0.333
Taf15	0.0927438961748899	-0.878838553491089	1	0.833	0.5	0.333
Cab39	0.0935059407584582	-0.749790009835587	1	1	0.75	0.25
Fryl	0.0937357024122246	1.57633238890628	1	1	0.75	0.25
Zhx3	0.0939900415778937	2.32675457261686	1	0.833	0	0.833
Plxna2	0.0940274633006008	-1.23733973641171	1	0.667	0.5	0.167
Trp53bp2	0.0941548157970093	-1.45186168085552	1	0.5	0.75	0.25
Csrp1	0.0943234774577227	1.32411114867299	1	1	0.75	0.25
Dennd4c	0.0943956296630687	1.72914710713713	1	1	0.5	0.5
Wipi2	0.0945524735126043	-1.66805214176129	1	0.333	0.75	0.417
Pacs1	0.0948299622419338	1.66561723387007	1	1	0.5	0.5
Snw1	0.0948681672065073	-1.71786176858288	1	0.5	0.5	0
Nhs	0.0951260817737498	1.4419081711033	1	1	0.5	0.5
Ptgds	0.0954423152424221	-0.830521878394169	1	1	0.75	0.25
Atp5b	0.0954591327013494	-2.19888474288989	1	0.167	0.5	0.333
Gja4	0.0954855000445376	2.15305517126777	1	1	0.25	0.75
Cbfa2t2	0.0956196646483817	-1.10268874977653	1	0.833	0.75	0.083
Pkig	0.0958661636804713	-0.88041858406477	1	1	0.75	0.25
Srsf2	0.0962935125448073	-1.10839312118343	1	0.667	0.75	0.083
Ksr1	0.0965434586789892	2.09352089631839	1	0.833	0.25	0.583
Myo18a	0.0980708524768564	-1.45511968361284	1	0.667	0.75	0.083
Scmh1	0.0984825255437407	1.40683207833381	1	1	0.75	0.25
Gatad1	0.0985233866823247	-1.48793006696881	1	0.667	0.5	0.167
Haus3	0.0990018078709732	-2.02165357975802	1	0.167	0.5	0.333
Mms19	0.0991637747744756	-1.33951544509281	1	0.833	0.75	0.083
Kansl3	0.0992350890610904	-1.78638399810532	1	0.333	0.5	0.167
Fars2	0.0993487193514016	1.79005735903983	1	1	0.5	0.5
Sdha	0.0996922768704541	-2.65549757872117	1	0.5	0.75	0.25
Nr3c2	0.0997455663067704	0.630797832082068	1	1	0.75	0.25
Nbeal1	0.0999083015569018	0.798198068911848	1	1	0.75	0.25
Otud4	0.100045783284667	-3.27826012850743	1	0.333	0.5	0.167
4930503L19Rik	0.100216073259082	2.25062247028993	1	1	0	1
Zfp207	0.100677738652062	-1.72842135215923	1	0.833	0.75	0.083
Dnajc7	0.10212296472113	-0.732989031334865	1	1	0.75	0.25
C2cd2	0.102547838376731	-0.308207054184408	1	1	0.75	0.25
Tulp4	0.102943431371393	2.06772267027708	1	1	0.25	0.75
Dcaf1	0.103497225622971	1.60891603255233	1	1	0.25	0.75
Ankrd44	0.103513760664393	1.41203725067884	1	1	0.75	0.25
Pex2	0.103767861998413	-1.77036784705422	1	0.333	0.75	0.417
Ghr	0.104076284690479	-0.333489521183859	1	1	0.75	0.25
Ehbp1	0.104497106551011	1.35371059027121	1	1	0.5	0.5
Prkg1	0.104801089525882	-0.0336798746088167	1	1	1	0
Jarid2	0.104906232370864	-0.621351208950351	1	1	0.75	0.25
Ube2e2	0.105096741096108	-0.556569650808129	1	1	0.75	0.25
Prdm16	0.10514352324087	1.21232441917746	1	1	0.75	0.25
Gnb2	0.105261994663734	-2.54981927104386	1	0	0.75	0.75
Rps3a1	0.10529088237296	-1.36435346113678	1	0.5	0.75	0.25
Rab7	0.105430006170733	-1.96902350881148	1	0.833	1	0.167
Enpep	0.106241552560559	-1.48239176063673	1	1	1	0
Cask	0.106270378581225	-1.6831778093616	1	1	1	0
Dennd10	0.107052630646929	-1.40099676931897	1	0.5	0.75	0.25
Tmod2	0.107308435911454	-1.82805708446941	1	0.333	0.5	0.167
Pkd2	0.108702901656695	1.44849240199701	1	1	0.75	0.25
Adnp2	0.108767312355654	-3.29723219950924	1	0.333	0.5	0.167
Ythdc1	0.109207859740506	-1.41834532461052	1	0.833	1	0.167
Clip1	0.109344478642079	-0.496731549673014	1	1	0.75	0.25
Fgfr1op2	0.109898966226083	-0.903005552290627	1	1	0.5	0.5
Gtpbp4	0.110495425241536	-1.92952573250462	1	0.167	0.5	0.333
Fbxo9	0.11109846115352	-1.4379844605955	1	0.5	0.75	0.25
Cthrc1	0.111122613030753	1.79656887803891	1	1	0.5	0.5
Odr4	0.111170785142072	-1.08103478840197	1	0.667	0.75	0.083
Chn1	0.112051236048775	-0.680727250296985	1	1	0.5	0.5
U2surp	0.112195739709743	-1.05625778850804	1	1	0.75	0.25
Gna12	0.112414712225594	-1.18759387077926	1	0.5	0.75	0.25
Filip1	0.113345786070586	1.16745701375354	1	1	0.75	0.25
Ptbp2	0.11339832927371	-1.06487134518396	1	0.833	0.5	0.333
Rmnd5a	0.113574433974111	-1.45774796952861	1	0.667	0.5	0.167
Rab11fip2	0.114755742147781	2.32336623169864	1	0.833	0	0.833
Thumpd3	0.11522604590972	-1.69383685337888	1	0.333	0.5	0.167
Rad21	0.115286011177522	-1.72353801623891	1	1	1	0
Cpsf7	0.115306953747524	-1.37184539471059	1	0.667	0.75	0.083
Csad	0.115506408398052	-2.49208699893064	1	0.833	1	0.167
Nfyb	0.115598994726518	-2.0197452771099	1	0.167	0.5	0.333
Ipo7	0.115828493154812	-1.53410606806105	1	0.333	0.75	0.417
Lrrc4	0.116090576840614	-2.13189938177511	1	0.167	0.5	0.333
Pals1	0.116327701452809	-0.617026078111746	1	1	0.75	0.25
Rwdd1	0.116456133660216	-2.09955875908005	1	0.167	0.75	0.583
Ccnd2	0.116536350884465	-1.84808315960315	1	0.333	0.5	0.167
Hnrnpa3	0.116664215388863	-1.33635885481515	1	1	1	0
Hibch	0.116848719386281	-1.8566142474382	1	0.333	0.75	0.417
Tnks	0.117290744178458	-1.58135799264287	1	1	1	0
Ss18	0.118090996085505	1.75271372816037	1	1	0.5	0.5
Srek1	0.119366572833221	1.34383258525102	1	1	0.75	0.25
Smim14	0.119848405523095	-0.918247386525601	1	0.833	0.75	0.083
Anapc1	0.120408039495726	-0.362144462007385	1	1	0.75	0.25
Pacsin2	0.120577821373927	2.06408534935096	1	0.833	0.25	0.583
Sh3d19	0.120804985196005	0.0245327967971019	1	1	1	0
Foxk2	0.120827999747281	-1.73713529366434	1	0.333	0.75	0.417
Rora	0.120966262505608	0.49635315602034	1	1	1	0
Adamtsl5	0.120979409942523	2.05445944509556	1	0.833	0.25	0.583
Dtx4	0.121162756472149	-1.30500743458219	1	0.667	0.5	0.167
Psma3	0.121410264394272	-0.66495921119432	1	0.833	0.75	0.083
Cacna1c	0.122148246228477	-0.0797476579036029	1	1	1	0
Maz	0.122821822286716	-3.35642032606032	1	0.167	0.5	0.333
Csgalnact1	0.12303924562008	2.24149355247432	1	0.833	0	0.833
Jam3	0.123042753200949	2.31622243878562	1	0.667	0	0.667
Dmtf1	0.123067467704791	1.89564571160368	1	1	0.25	0.75
Senp5	0.123082660720895	-1.68255888091332	1	0.333	0.5	0.167
Rfc1	0.123598484195575	-1.34018943424526	1	0.667	0.75	0.083
Fam13b	0.123803903814971	-1.84321650928458	1	1	1	0
Zfp652	0.123898481105431	-1.17581543590226	1	0.667	0.5	0.167
Rad54l2	0.124104940507185	-1.2619644836931	1	0.667	0.5	0.167
Slc7a11	0.124148858376539	-2.29162779144076	1	0.167	0.75	0.583
Zfp62	0.124587614830293	-1.88681833823105	1	0.167	0.5	0.333
Gpatch2	0.124905303777144	1.28238979110492	1	1	0.75	0.25
Cgnl1	0.125796105150199	0.990742621893704	1	1	0.75	0.25
Rab1a	0.126132826651535	2.01696886650305	1	1	0.25	0.75
Large1	0.126701994299149	0.992222798163142	1	1	0.75	0.25
Man2b1	0.126742620689897	-3.43092742000235	1	0.333	0.75	0.417
Cyfip1	0.12676382318543	-1.55893558069507	1	0.5	0.5	0
Lrrfip2	0.126804741516703	-1.51505509173856	1	1	1	0
Nup153	0.127425560220545	-1.25564172957501	1	0.667	0.75	0.083
Armc3	0.127521557907681	-1.59159844572352	1	0.5	0.5	0
Pbxip1	0.127927319016274	2.23649524551959	1	0.833	0	0.833
Ap1g1	0.128056798561969	-1.76071551482191	1	1	1	0
Sox6	0.128249846132994	0.831069433364033	1	1	0.75	0.25
Ehmt1	0.128590661550951	-0.546341243240515	1	0.833	0.75	0.083
Rps6kb1	0.128752546402199	-0.760907700909852	1	1	0.75	0.25
Actn4	0.128804753505772	1.0081806586761	1	1	0.75	0.25
Irag1	0.12906636557946	0.794783519818015	1	1	0.75	0.25
Lcorl	0.129096658484219	-0.823210212083856	1	0.833	0.75	0.083
Zfand3	0.129170821081979	0.908352071498807	1	1	0.75	0.25
Neo1	0.129404804303336	1.80494435559836	1	1	0.5	0.5
Adgrl2	0.129406952605519	1.24769443936387	1	1	0.75	0.25
Ecpas	0.129576824416275	-0.858046378332312	1	0.833	0.75	0.083
Wdr43	0.129667040181181	-1.65329197196085	1	0.333	0.75	0.417
Son	0.13017699037359	0.264722572649919	1	1	1	0
H1f2	0.130181487951432	-1.34492517471284	1	0.667	0.75	0.083
Galnt11	0.130320315137525	-1.40144472196496	1	0.5	0.5	0
Ctdspl	0.130653783670438	-0.378628896262593	1	1	1	0
Nrbp1	0.130864843322126	-1.84298551341313	1	0.167	0.5	0.333
Vegfd	0.131341469996532	-2.86622646190801	1	0.5	0.5	0
Nfkb1	0.131574109020574	-1.42261337991751	1	1	1	0
Vps54	0.131669336705268	-0.649021150386811	1	1	0.75	0.25
Igf1r	0.132460116354875	0.175140755294799	1	1	1	0
Stox2	0.133117729297689	2.15432316276976	1	1	0	1
Cep250	0.13364323881486	-1.1878560304991	1	0.833	0.75	0.083
Fer	0.133706502275633	1.44554982688792	1	1	0.5	0.5
Tubb4b	0.133946043761907	-3.81919718557407	1	0.167	0.5	0.333
Gpi1	0.135135622877846	-1.45163850145923	1	0.333	0.5	0.167
Zeb1	0.135319945580009	0.325107752773779	1	1	1	0
Amn1	0.135384210735938	-1.11352073256447	1	1	1	0
Tmem135	0.135487133193453	-1.04840630725791	1	0.833	0.5	0.333
Rusc2	0.135588539870545	-1.0454007327995	1	0.833	0.75	0.083
2610008E11Rik	0.135706800191492	2.02692323548019	1	0.833	0.25	0.583
Asic2	0.136546367846124	-3.47938577413798	1	0	0.25	0.25
Ap1s2	0.136551622668827	-1.44001338850151	1	0.5	0.5	0
Tm9sf2	0.136586880005541	-1.14577068288461	1	1	0.75	0.25
Scaf11	0.136825679656422	-0.588067483587167	1	1	0.75	0.25
Agps	0.136959015576563	-1.49132178315072	1	0.5	0.5	0
Top1	0.137240018888499	-0.439246438005417	1	1	0.75	0.25
Rab11b	0.138157304888357	2.14309131153736	1	0.833	0	0.833
Fhl1	0.138412239440439	1.51095222025689	1	0.833	0.25	0.583
Ak3	0.138585179904367	1.6898786473375	1	1	0.5	0.5
Elf1	0.138593199899863	-0.864445542908185	1	1	0.75	0.25
Ptpn12	0.138650252832775	-1.27959902460625	1	0.5	0.5	0
Ppfibp1	0.139647461707147	1.01367159377177	1	1	0.5	0.5
Smap1	0.139773393041462	-1.36038457730874	1	0.5	0.75	0.25
Armc8	0.13985009248863	-0.90478605057975	1	0.667	0.5	0.167
Spata5	0.139862743400959	-1.2803679289552	1	0.667	0.5	0.167
Zfyve9	0.139918614794398	1.49416301494559	1	1	0.5	0.5
Adora2a	0.139991174161404	-1.76467768605395	1	0.167	0.75	0.583
Hnrnph1	0.140849183668702	-0.377806080586336	1	1	0.75	0.25
Bnip3l	0.141700232138721	-1.2478348091454	1	0.5	0.5	0
Inpp5a	0.142271163643221	1.18871417210434	1	1	0.75	0.25
Cdc37l1	0.142390795226602	1.47222440058808	1	0.667	0.25	0.417
Fcho2	0.142734681282596	-1.15868040077044	1	1	1	0
Kalrn	0.143014679766681	1.84093506102735	1	1	0.25	0.75
Lemd2	0.143335104985177	-1.58323732557615	1	0.333	0.5	0.167
Ankrd50	0.143461977221556	1.47065536217287	1	1	0.5	0.5
Spats2l	0.143814708053538	2.07531236498505	1	0.833	0.25	0.583
Hspa12a	0.143864450367094	-1.3242504941454	1	0.5	0.5	0
Foxj2	0.144776777725324	-2.41561723586287	1	0	0.75	0.75
Smad1	0.145494630622298	-3.30804520298713	1	0.667	0.75	0.083
Fbrsl1	0.145828027626103	-1.45545001859753	1	0.5	0.5	0
Polr3f	0.146947448833176	-2.0437232840013	1	0.167	0.25	0.083
Nid1	0.146972828333351	0.119602777027197	1	1	1	0
Col4a1	0.147222000230798	0.999889756283897	1	1	0.75	0.25
Pphln1	0.147544543995765	-1.36652142815755	1	0.5	0.75	0.25
Mrtfa	0.147752760776991	-0.574005208473842	1	1	0.75	0.25
Rbbp4	0.147997020577792	-2.11265578055987	1	0.833	1	0.167
Map2k1	0.148067025382435	2.25916108396014	1	0.667	0	0.667
Plce1	0.148816998688877	0.489643327800486	1	1	1	0
Nlk	0.149171723183344	-0.807838269505017	1	0.833	0.75	0.083
Ccdc191	0.149688775129049	-1.29346850905072	1	0.667	0.5	0.167
Pspc1	0.150265339218377	1.53183569031215	1	1	0.5	0.5
Cbl	0.150389676543561	-1.73868228946439	1	0.833	1	0.167
Sipa1l2	0.150565997165057	2.16016823065727	1	0.833	0	0.833
Cntrl	0.150908208196038	2.27035601903156	1	0.833	0	0.833
Atp13a5	0.150931587833253	0.266415413968695	1	1	1	0
Ppia	0.150937135943529	-1.82730838606332	1	0.167	0.5	0.333
Als2	0.151160130169377	-2.69466283381022	1	0	0.25	0.25
Ctbp1	0.151160130169377	-2.69466283381022	1	0	0.25	0.25
Polr2l	0.151160130169377	-2.69466283381022	1	0	0.25	0.25
Gria1	0.151160130169377	-2.69466283381022	1	0	0.25	0.25
Psmb5	0.151162196727675	-2.55792323729804	1	0	0.5	0.5
Stard9	0.15123557155787	0.88393431530118	1	1	0.75	0.25
Zfp160	0.151544445638866	-2.08993032192433	1	0.833	1	0.167
Hnrnpr	0.15162250959166	-0.592447171490049	1	1	1	0
Hes1	0.151685667391651	1.90843406780794	1	1	0.25	0.75
Lima1	0.152156003900734	-1.80029864685923	1	1	1	0
Map3k7cl	0.152214683530014	1.43494897382482	1	0.833	0.5	0.333
Prickle1	0.152539702682456	-0.658282099427982	1	1	0.5	0.5
Mapkap1	0.152943671323018	-0.596497290880768	1	1	0.75	0.25
Sf3b1	0.153015192415111	-1.43289890769607	1	1	1	0
Srsf4	0.153082298958067	-0.808909149341708	1	0.833	0.75	0.083
Zfp266	0.153366506657018	-2.43827794888631	1	0.5	0.75	0.25
Cuedc1	0.153853171989186	1.27138042236337	1	1	0.75	0.25
Pxmp4	0.154024053526097	-1.45195171965001	1	0.167	0.75	0.583
Utrn	0.15439532712088	0.321348344782071	1	1	1	0
Mthfd1l	0.155454575781335	-1.45882616287608	1	0.333	0.5	0.167
Ctnna3	0.15578719600892	0.403053191425809	1	1	1	0
Hspg2	0.156006248186541	1.46544486166557	1	1	0.5	0.5
Zfp710	0.156427021393887	-1.57548586051752	1	0.333	0.5	0.167
Lyrm2	0.15670584049742	-3.35356249685324	1	0.167	0.5	0.333
Mgat2	0.15670584049742	-3.35356249685324	1	0.167	0.5	0.333
Rassf1	0.156772656852946	1.66635696899715	1	1	0.25	0.75
Etfdh	0.157135877770194	2.06654733592463	1	1	0	1
Eif4h	0.157137302060337	-1.01252488919121	1	0.833	0.75	0.083
