gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Ercc6	0.0727814933380968	-2.50444894858639	1	0.2	0.667	0.467
Med15	0.0731489395238904	-1.81848977720022	1	0.6	0.667	0.0670000000000001
Krcc1	0.0731975206213651	0.727535445183196	1	0.8	0.333	0.467
Cert1	0.073601012064064	0.569076877382804	1	1	1	0
Znrf2	0.0736424027786248	-1.21450457851968	1	0.8	1	0.2
Tsc2	0.0736840600284236	-2.42520448450953	1	0.2	0.667	0.467
Ttc28	0.0739537591893415	0.506197116934764	1	1	1	0
Ap3s1	0.0741941183940247	-1.20349264201406	1	1	1	0
Ablim1	0.0747467727317703	0.364297610030101	1	1	1	0
Crebrf	0.0747523249002374	-1.66087634778739	1	1	1	0
Rbm3	0.0755724133758932	-2.46666377837512	1	0.2	0.667	0.467
Hmcn1	0.0761853252365758	1.21014218607033	1	1	0.667	0.333
Hlf	0.0762365619362426	-1.96686073567776	1	0.4	1	0.6
Kcnip4	0.076387702537485	1.82085616218867	1	0.6	0	0.6
Trappc12	0.076626580581625	-2.12799273923393	1	0.4	0.667	0.267
Rps27a	0.0769767799540989	1.8842173334275	1	1	0	1
Bche	0.0773942450098281	1.45360081941014	1	1	0.333	0.667
Tmem87b	0.0779556887021359	-1.46517205077807	1	0.8	0.667	0.133
Nav2	0.0781769869672106	-2.10072966916987	1	0.8	0.667	0.133
Atp8a1	0.0782141659675222	0.64260866252526	1	1	1	0
Armc8	0.0783315575052563	1.71675906818048	1	1	0	1
Dtymk	0.0789930097358243	-2.7361245116344	1	0.2	0.667	0.467
Tpd52	0.0790063132412415	1.39777890316223	1	1	0.667	0.333
Ier3	0.0791386369407853	-1.49251295882446	1	0.8	0.667	0.133
Ksr1	0.0805298615014717	-1.9207455502299	1	0.6	1	0.4
R3hdm1	0.0815876558401109	1.66331023292346	1	0.8	0	0.8
Crtc3	0.0818001566984184	-1.73227163206097	1	1	0.667	0.333
Bmp6	0.082041123570095	1.38328467602549	1	0.8	0.333	0.467
Gna12	0.0825131292208686	-1.53024809041794	1	1	1	0
Naxe	0.0827972840254766	-2.62257761929915	1	0	0.667	0.667
Junb	0.0827972840254766	-2.62257761929915	1	0	0.667	0.667
Nlrp1b	0.0827972840254766	-2.62257761929915	1	0	0.667	0.667
Plpp1	0.0835305888720117	1.16619260961599	1	1	0.667	0.333
Arhgef5	0.0835658382734893	-2.13120939665183	1	0.6	1	0.4
Lef1	0.0839067453990513	0.527221627249946	1	1	1	0
Capn2	0.083920810077914	1.62832539057579	1	1	0.333	0.667
Med26	0.0846747623655482	-1.71111482396943	1	1	1	0
Lmo7	0.0846884064926774	1.23983413201193	1	1	0.667	0.333
Tek	0.084780332446483	0.406936889046663	1	1	1	0
Kctd12b	0.0847983280497979	-1.50551721675875	1	1	1	0
B230219D22Rik	0.0848421793627515	1.56668538441903	1	1	0.333	0.667
Prim2	0.084937192411565	-2.27836971501434	1	0.6	1	0.4
Rad54b	0.0849448104158319	1.72618637914632	1	0.8	0	0.8
Nedd1	0.0850981759305482	-1.7364591310824	1	0.8	1	0.2
1110059E24Rik	0.0851082146993803	-1.28170330958787	1	0.8	0.667	0.133
H2-T24	0.0853540804482862	-1.82781894409604	1	0.6	1	0.4
U2surp	0.0857804677829524	-1.66452270631428	1	0.8	1	0.2
Bsg	0.0859749427580355	0.406730058912259	1	1	1	0
Dcaf10	0.0860281445447333	1.70835198760781	1	1	0	1
Cttnbp2nl	0.0860749383990794	0.836491168977499	1	1	1	0
Wwc2	0.0863520087869555	1.08275761594102	1	1	0.667	0.333
Fancc	0.086397392211964	1.94003065878125	1	1	0	1
Ywhab	0.0869768524931098	-1.83000192009243	1	0.6	0.333	0.267
Tmbim4	0.0874496475853565	-1.3857953251118	1	0.8	0.667	0.133
Ptpn11	0.0874604953355445	-1.88081344719195	1	0.6	0.667	0.0670000000000001
Mast2	0.0889214057432448	-1.68910633962756	1	0.8	1	0.2
Snx6	0.0896846471284763	-1.25226340312785	1	1	1	0
Rsbn1	0.0897293674579748	0.908857343900224	1	1	0.667	0.333
Por	0.0902013121987801	-1.80797111525055	1	0.8	1	0.2
Commd10	0.0903508164641927	1.8528306997702	1	0.8	0.333	0.467
Smc6	0.0905021306420979	-1.67090972411659	1	0.8	0.667	0.133
Tmx1	0.0917642000542348	-1.63069004488571	1	0.6	1	0.4
Senp2	0.0918745344617082	-1.50815398518091	1	0.8	1	0.2
Art3	0.0921204007241068	-2.20043704283707	1	0.2	0.667	0.467
Tmc7	0.0922353568378085	-1.38416407714997	1	1	1	0
Ifitm3	0.0922742804306755	1.77926831692157	1	1	0	1
Wasl	0.0925289993548727	-1.49759559323342	1	0.8	0.667	0.133
Elf1	0.092660731678357	0.79666537821282	1	1	1	0
Mthfs	0.092792333509382	-2.45635996515358	1	0.8	0.333	0.467
Cldn5	0.0929308604075503	0.815980896110591	1	1	1	0
Ptprm	0.0932366620232968	0.289851874554734	1	1	1	0
Aqr	0.0937145127581327	-1.59771973452931	1	0.4	0.667	0.267
Sqstm1	0.0939905367940959	-1.4762676213525	1	0.8	0.667	0.133
Clk2	0.0941053630923245	-1.74921972010176	1	1	1	0
Plekhg1	0.0943588777710744	0.35869610269835	1	1	1	0
Vegfc	0.0944414549183052	0.396436647290733	1	1	1	0
Zdhhc14	0.094472616894428	-1.70735536042235	1	0.8	0.667	0.133
Ola1	0.0946667230940476	-1.55395047465157	1	0.4	0.667	0.267
Atp5c1	0.0948464757405003	-2.14045083310468	1	0.6	0.667	0.0670000000000001
Ints4	0.095063414172038	-2.10156870870393	1	0.6	0.667	0.0670000000000001
Pitpnb	0.095701867285869	-2.23042707894234	1	0.4	0.667	0.267
Rap1a	0.0959758017384445	1.16555821896193	1	1	0.667	0.333
Rpl12	0.0960118330580642	-2.28865634534107	1	0.6	0.667	0.0670000000000001
Insig2	0.0963806023605541	-2.21932416607218	1	0.2	0.667	0.467
Arhgap29	0.0966689571007336	0.16931329395293	1	1	1	0
Rybp	0.0967188984568761	-1.09721547402817	1	1	1	0
Rbl1	0.0968487508391139	1.61922157684245	1	0.8	0	0.8
Tmx3	0.0969564658904868	-1.5956820897854	1	0.8	0.667	0.133
Pfdn1	0.0970392185043815	-1.73037821792486	1	0.6	1	0.4
Tmeff1	0.0976845331464459	1.73802728585748	1	0.8	0.333	0.467
Gm10033	0.0978345812397433	1.72730539847184	1	0.8	0	0.8
Tigd2	0.097939523666323	-1.97039074066016	1	0.6	1	0.4
Lamp2	0.0984535504084869	-1.50643929533334	1	1	0.667	0.333
Acox1	0.0987860533871149	1.64175471563314	1	0.8	0.333	0.467
Lin7c	0.0992278795577274	-2.39764785285489	1	0.2	0.667	0.467
Col25a1	0.0994975735881516	-2.17757751465957	1	0.2	0.667	0.467
Zfp395	0.100556525410955	1.58083957064261	1	0.8	0	0.8
C1galt1	0.10066363072077	1.67842740908041	1	0.8	0	0.8
Inpp5f	0.100714246703166	-1.0951787787368	1	1	1	0
Mtmr6	0.10076530774244	1.71938139268073	1	1	0	1
Pisd	0.100864294816827	-2.26102700947709	1	0.6	0.667	0.0670000000000001
Gm4951	0.100919797565386	-1.29056977187603	1	0.8	1	0.2
Sptan1	0.101623302310094	-0.753944122377105	1	1	1	0
Ralgapa1	0.101935172923113	0.281433996704213	1	1	1	0
Uvrag	0.102349631860226	-0.899753620147545	1	1	1	0
Vdac2	0.102460832718293	-2.04894057990975	1	0.4	0.667	0.267
Apbb2	0.102560811533623	0.370199678663059	1	1	1	0
Cdc42bpa	0.10305679980476	0.776093947406121	1	1	1	0
Sorbs1	0.104361253184293	-0.534081221336123	1	1	1	0
Rrbp1	0.104468122645374	-0.936091233693289	1	1	1	0
Marchf2	0.104753154673125	1.83627500284449	1	0.8	0	0.8
Pdgfa	0.104793160344333	-2.10991741917751	1	0.2	0.667	0.467
Prpf6	0.104992681234296	1.60644751265789	1	1	0.333	0.667
Sri	0.105312812602711	1.56931217484363	1	1	0	1
Asah2	0.105405828385633	1.63239270571315	1	0.8	0	0.8
Clec2d	0.105474589011792	0.121956105942351	1	1	1	0
Calu	0.105659349986267	-2.15019425589451	1	0.4	1	0.6
Ccdc6	0.106218411072436	-1.2277055096694	1	1	0.667	0.333
Ppcdc	0.106533380498893	-1.90659982701614	1	0.6	1	0.4
Edn1	0.106554785252841	1.25446185096666	1	1	0.667	0.333
Parp9	0.106639984066798	-1.19150951827166	1	1	1	0
Tcea1	0.106694499681248	-1.89114149632944	1	0.4	1	0.6
Tmem234	0.107010163519416	-1.74530767638264	1	0.8	1	0.2
Acot9	0.107452672975665	1.69792226472729	1	0.8	0	0.8
Myzap	0.10752247249003	-1.17975839522894	1	1	1	0
Ptp4a2	0.107615652573693	1.39586753273466	1	1	0.333	0.667
Tti1	0.108002984280375	-1.76716830385948	1	0.4	1	0.6
Immp1l	0.108034914715696	1.7712454734004	1	0.8	0	0.8
Gli2	0.108278742356356	-2.44783856763421	1	0	0.333	0.333
Angptl2	0.108278742356356	-2.44783856763421	1	0	0.333	0.333
Inip	0.108278742356356	-2.44783856763421	1	0	0.333	0.333
Hsd17b11	0.108365827638877	-1.53275757200895	1	0.8	1	0.2
Tgfbrap1	0.108836861321681	-1.6574038118639	1	0.6	0.667	0.0670000000000001
Rb1	0.108848466441922	1.08885616825352	1	1	0.667	0.333
Ccdc125	0.109174355927311	1.62615003909756	1	1	0	1
Nipa2	0.109283615990971	1.69494304373844	1	0.8	0	0.8
Plekha1	0.109412069681063	1.68579855873739	1	1	0	1
Stk32a	0.109996142107673	-2.35857833064778	1	0	0.333	0.333
Reck	0.110038160501648	0.61726095660638	1	1	1	0
Dph5	0.110746206930048	-2.3715811778921	1	0.2	0.667	0.467
Itga1	0.110925535127886	0.397703783559716	1	1	1	0
Spats2l	0.111120406631701	-2.39697582754214	1	0.2	0.667	0.467
D3Ertd751e	0.111120406631701	-2.39697582754214	1	0.2	0.667	0.467
Otud6b	0.111440001522038	-1.66948112763963	1	0.4	0.667	0.267
Tmem45a	0.111483805807347	1.75975685070567	1	0.8	0	0.8
Safb2	0.112157849974948	-1.86852115447495	1	0.8	1	0.2
Map3k7	0.112531224520264	1.76966627891984	1	1	0	1
Twsg1	0.113255756634852	-2.43843512140773	1	0.2	0.667	0.467
Fmo1	0.11368662636778	-0.723752878378208	1	1	1	0
Rheb	0.113729059845157	1.15952448961976	1	1	0.667	0.333
Zfp644	0.113876590141697	-1.11738323415429	1	1	1	0
ENSMUSG00000095041	0.113988444628727	1.38858612010177	1	1	0.667	0.333
Atg10	0.114001988495418	-1.20681624098787	1	1	1	0
Tbc1d13	0.11463506039044	-2.17321779406212	1	0.6	1	0.4
Arhgap35	0.114901877868859	-2.00221969652909	1	0.6	0.667	0.0670000000000001
Htt	0.114975814915192	-1.90215021892244	1	0.6	1	0.4
Nf1	0.115136914548594	1.64165149614988	1	1	0.333	0.667
Irak2	0.115508567691279	1.23275835632386	1	1	0.667	0.333
Rpl7	0.115627809618467	1.58816800741792	1	1	0	1
Rnf14	0.116390148481845	-1.94490230051036	1	0.4	0.667	0.267
Lama3	0.116468179959118	0.748120458237349	1	1	1	0
Adgrf5	0.116499278142749	0.297983831636378	1	1	1	0
Itpr2	0.116517002619339	-0.840412040141266	1	1	1	0
Mettl14	0.117254260298922	-2.28843894786452	1	0	0.667	0.667
Slc25a16	0.117254260298922	-2.28843894786452	1	0	0.667	0.667
Dnm3	0.117788295223965	-0.421581364664251	1	1	1	0
Natd1	0.118019386943879	-2.30148123995407	1	0.2	0.333	0.133
Dennd5b	0.118189411153588	0.880340262923402	1	1	1	0
Optn	0.118215603914751	-2.22223677587721	1	0.2	0.333	0.133
Tmtc4	0.11831043604954	-0.723703955951669	1	1	1	0
Ythdc1	0.118542238312355	1.25937869939368	1	1	0.667	0.333
Zranb1	0.118971351833294	1.51783803616686	1	1	0.333	0.667
Arap2	0.119219825011914	0.630476694728191	1	1	1	0
Lamb2	0.11986105101437	1.28514885035121	1	1	0.667	0.333
Ube2v2	0.119936054184897	1.696680478097	1	1	0.333	0.667
Slc31a1	0.119959085280733	-1.10796142417032	1	1	1	0
Rhoj	0.120945528892956	0.892246309502845	1	1	1	0
Rassf3	0.121123472621432	0.702783883941525	1	1	1	0
Malsu1	0.121341785813874	-2.30338671376747	1	0.2	0.667	0.467
Ubald2	0.121341785813874	-2.30338671376747	1	0.2	0.667	0.467
Xpnpep3	0.121341785813874	-2.30338671376747	1	0.2	0.667	0.467
Pde1a	0.121807208894461	-2.2636960697428	1	0.2	0.333	0.133
Herpud2	0.12231269971827	1.49597311777677	1	0.8	0	0.8
Cttn	0.122410877066823	-1.37178382348078	1	0.8	0.667	0.133
Wdr43	0.122579756611924	-1.82830902571484	1	0.4	0.667	0.267
Mfn1	0.122631723721318	-2.20138661332245	1	0.4	1	0.6
Mmrn2	0.122866733067321	1.62653010568113	1	1	0.333	0.667
Mgrn1	0.122868593874876	-2.20394124323675	1	0.4	0.667	0.267
Adgrg1	0.123045171616746	1.5889715247014	1	0.8	0	0.8
Smchd1	0.123187600753948	0.785658064672703	1	1	1	0
Ptprk	0.123276991064214	-0.622486402594558	1	1	1	0
Arl6ip5	0.123409211831828	1.07235715066758	1	1	0.667	0.333
Fign	0.123459703471524	-1.37268932410738	1	1	1	0
Ppard	0.123532221350109	1.17843858044187	1	1	0.667	0.333
Uggt1	0.123585929170236	-1.94865721648392	1	0.6	0.667	0.0670000000000001
