gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Gsk3b	0.00268329706090468	0.716541654498307	1	1	1	0
Kmt2e	0.00270597303138241	0.455946882056402	1	1	1	0
Snrnp70	0.00282826061512687	0.522149422767846	1	1	1	0
Ubl5	0.00283619504037313	-1.38281414977345	1	0.8	1	0.2
Rpl14	0.00284300842941676	-1.37144130845664	1	0.4	1	0.6
Epdr1	0.00286751955985223	-0.89029590389823	1	1	1	0
Ogt	0.0028846940620126	0.537362767471776	1	1	1	0
Med24	0.00291074578547855	-1.53457619960319	1	0.6	1	0.4
Fhl1	0.00294677012628771	0.542541125682182	1	1	1	0
Pcdh11x	0.00308090238873416	0.546720974479399	1	1	1	0
Rpl30	0.00313890197166191	-1.2762946260514	1	0.8	1	0.2
Cdh19	0.00321101266752608	-0.326950529770265	1	1	1	0
Atf2	0.00325683762416388	0.870564301994655	1	1	1	0
Slmap	0.00330937355508612	0.781664158997857	1	1	1	0
Rpl19	0.00331273951919863	-1.2810738136562	1	0.6	1	0.4
Tmem30a	0.0033964245953172	-1.2800008985942	1	1	1	0
Itm2b	0.00343139780943998	-1.04677987483433	1	1	1	0
Klf13	0.00351123145250273	-0.439734106605823	1	1	1	0
St6galnac3	0.00353387364711889	-0.203479069645903	1	1	1	0
Cdadc1	0.00354337305279928	0.719677810785713	1	1	1	0
Cep131	0.00357168722926288	-1.2780752681257	1	0.2	1	0.8
Elmo1	0.00368944986721834	-0.238020875393441	1	1	1	0
Susd6	0.00375098365512845	0.939697981712276	1	1	0.667	0.333
Ywhaq	0.00381759327107609	-0.324044621239294	1	1	1	0
Cnot10	0.00384434494224732	-0.715337149533952	1	1	1	0
Epg5	0.00386265159862037	0.656210188451598	1	1	1	0
Rps20	0.00388457273309793	-1.39348873029263	1	0.8	1	0.2
Vmp1	0.00390391992339904	-0.313296629976056	1	1	1	0
Pak3	0.00403585139510361	0.473096875166716	1	1	1	0
Ckb	0.00408137556035151	-1.4354398053841	1	1	1	0
Gng12	0.00408836288250698	-0.538349434943649	1	1	1	0
Nalf1	0.00409685977067619	0.827703749744216	1	1	1	0
Rasal2	0.00418851018760024	0.688133356082041	1	1	1	0
Fam53a	0.00423286369546825	-1.25314949530782	1	1	1	0
Usp54	0.00440877356834557	-0.317836145255207	1	1	1	0
Apod	0.00443188566892651	-0.52425640604776	1	1	1	0
Kars	0.0044590885177503	0.150576019783695	1	1	0	1
Tmem161b	0.00447620156726654	0.785247767415775	1	1	1	0
Fam91a1	0.00452113895994752	0.491865741699048	1	1	1	0
Tbc1d31	0.00452178703013118	0.359611676388675	1	1	0.333	0.667
Tulp3	0.00457558367367867	0.849135496806254	1	1	0.667	0.333
Zfp354a	0.00462256688821535	-1.26932229072422	1	0.6	1	0.4
Rpl4	0.00468223348586457	-1.26305628464582	1	0.6	1	0.4
Rad9b	0.00473222261627836	-1.25396940986748	1	1	1	0
Cers5	0.00477283384248607	0.637863061208126	1	1	1	0
Copg2	0.00483207107072435	0.623366997595576	1	1	1	0
Tmem181a	0.0048827461475961	0.164253509091542	1	1	0	1
Riox2	0.00498659912793801	0.110889759187031	1	1	0	1
Aftph	0.00498734069892318	0.600786301409315	1	1	1	0
Fus	0.00507883855704262	0.641533717795708	1	1	1	0
Srgap3	0.00509821556524821	0.553930006571618	1	1	1	0
Mbtd1	0.00515382606796657	0.542308009020355	1	1	1	0
Ahcyl2	0.00526615503432672	0.708063371098752	1	1	1	0
Por	0.00529668132669199	-1.30616086146921	1	0.6	1	0.4
F8	0.00536182823997153	-1.17109733280239	1	1	1	0
Galnt7	0.0053872063387044	-0.469334408050906	1	1	1	0
Mxd1	0.00539692989818865	0.519635094302931	1	1	0.667	0.333
BC005537	0.00551367798043245	0.833118561741223	1	1	1	0
Smox	0.00558190721597901	0.45937576799549	1	1	0.333	0.667
Ncald	0.00562785832491939	0.754168178057134	1	1	1	0
Ppp1r13b	0.00575521244898247	0.735862646899565	1	1	1	0
Dmxl1	0.00581362533934896	0.472043839748792	1	1	1	0
Cnot2	0.00584799483164527	0.714542737417169	1	1	1	0
Rock2	0.00587035105942232	0.682403351005247	1	1	0.667	0.333
Pogz	0.00589653585480571	0.859320379483313	1	1	0.667	0.333
Ppfia2	0.00590711936761192	0.710366651361124	1	1	0.667	0.333
Cdh8	0.00597765213822111	0.698635153182741	1	1	1	0
Ankra2	0.00613668080326747	0.346448465473396	1	0.8	0.333	0.467
Them4	0.00617415994144393	0.0982199580897749	1	1	0	1
Ptpn11	0.00619704559560592	-0.435325136449121	1	1	1	0
Ttyh2	0.00626504548499226	-0.446270767647281	1	1	1	0
Mrpl48	0.00627525728773633	0.67687775064334	1	1	0.667	0.333
Pmm1	0.0063410041851123	-1.16810622889443	1	0.4	1	0.6
Dnajc13	0.00637724572745619	0.595504314256697	1	1	1	0
Snrpd2	0.0065553816281244	-1.15518069655845	1	0.4	0.667	0.267
Tatdn3	0.00673958185953672	0.465665233871291	1	1	0.667	0.333
Dip2c	0.00676250384018273	0.509228843067109	1	1	1	0
Selenow	0.00690173297103125	-1.43156245715197	1	0.8	1	0.2
Ranbp9	0.00690173957027767	0.776664137578521	1	1	1	0
