gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Slc36a4	3.16913276940229e-05	0.0349323937004762	0.568193814226136	1	1	0
Nr1d2	3.57981873960529e-05	-0.24162791729973	0.641825701823832	1	1	0
Cpeb1	4.84831063146819e-05	-0.202965323391529	0.869253613115933	1	1	0
Tmem121	4.93131881409018e-05	-0.0858619103947631	0.884136150178229	1	1	0
Vmn2r56	5.40611374787883e-05	-0.358106807151862	0.969262133857196	1	1	0
Pde10a	5.49550787966382e-05	0.504417242895212	0.985289607744927	1	1	0
Slc6a15	6.2194525267814e-05	-0.210619897742771	1	1	1	0
Bsg	6.25861430244869e-05	0.0763967649716513	1	1	1	0
Spry1	6.86349374187061e-05	-0.232482313202385	1	1	1	0
Cfap52	7.12684691136349e-05	-0.376268261111204	1	1	1	0
Ptar1	7.34117913564199e-05	0.0774074587913225	1	1	1	0
Tmem200a	7.39772627495142e-05	0.220144159207815	1	1	1	0
Fam53b	7.48630432298964e-05	0.0750111133817302	1	1	1	0
Pcdh20	8.26387428311271e-05	-0.0186809247553343	1	1	1	0
Tbc1d1	8.38634120330724e-05	0.160003851074729	1	1	1	0
Kcns1	8.39803857978176e-05	-0.04885965388852	1	1	1	0
Pnma8c	8.52144683966944e-05	0.0555913210534873	1	1	1	0
Smcr8	8.90835968469513e-05	-0.139625859406241	1	1	1	0
Carnmt1	9.34711452609442e-05	-0.188848046948528	1	1	1	0
Slc12a5	9.78153983100259e-05	0.0980421697498815	1	1	1	0
Scn1b	0.000102368519332375	0.231728337170572	1	1	1	0
Dek	0.000103536281943163	-0.242123419663865	1	1	1	0
Ism1	0.000106311823525862	-0.343154530196508	1	1	1	0
Enc1	0.000111431353976567	0.308273970706836	1	1	1	0
Tusc2	0.00011160034430199	-0.0799764088785158	1	1	1	0
Bfsp2	0.00011536577603852	-0.376848050548463	1	1	1	0
Kcna2	0.000115599223836512	0.141824954000025	1	1	1	0
Ppp1r15b	0.000115726265922088	-0.0993337694904666	1	1	1	0
Magee1	0.000118066944792034	-0.0353220239469643	1	1	1	0
Lig3	0.000120049819950736	0.0111039872752865	1	1	1	0
Hdac4	0.000130168981629652	0.18190581175965	1	1	1	0
Doc2a	0.000137073312674297	-0.344876986431971	1	1	1	0
Plp2	0.000138789496495451	-0.352804366629184	1	1	1	0
B3gnt2	0.000140870820946782	-0.285416412568844	1	1	1	0
Dgki	0.000144293073320689	-0.169402793135214	1	1	1	0
Acvr1c	0.000150498009879679	0.0830645534121393	1	1	1	0
Ttbk2	0.000151995802685518	0.0490336370415083	1	1	1	0
Zfp703	0.000162368093108065	-0.170562787504095	1	1	1	0
Kcng3	0.000163250381913828	-0.30378415875666	1	1	1	0
Dyrk2	0.000163959131597084	0.108993431983209	1	1	1	0
Kcnb1	0.000168498166929232	0.207270178237861	1	1	1	0
P2rx7	0.0001739211940888	-0.0233498124457063	1	1	1	0
Ccdc34	0.000192598213743553	-0.260619129712366	1	1	1	0
Hs3st4	0.000197417430377091	0.248220682389357	1	1	1	0
Pcdh1	0.000205449541807434	0.163900998345392	1	1	1	0
Tm9sf3	0.000209257609852179	0.0724891609823917	1	1	1	0
Dcaf15	0.000210652502248942	-0.307378794071864	1	1	1	0
Wdr17	0.000215680834840067	-0.235925480269127	1	1	1	0
Fndc5	0.000217043592573327	-0.00421603012911387	1	1	1	0
Maml3	0.000220121983157678	0.351885361620253	1	1	1	0
Lrp4	0.000222062077202844	-0.367192266027941	1	1	1	0
Dusp8	0.00022278460271622	0.0849250395820675	1	1	1	0
Anxa7	0.000225690201749141	-0.231311706060566	1	1	1	0
Cln5	0.0002319415748557	-0.147270543637632	1	1	1	0
