gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Smurf2	0.294035717432625	-0.165642448082817	1	0.287	0.339	0.052
Taf15	0.294312510033708	0.164115357083672	1	0.197	0.153	0.044
Pknox2	0.29448925596082	0.919746220720536	1	0.074	0.049	0.025
Rab11fip5	0.294535162567054	0.361764948748359	1	0.064	0.038	0.026
Tnks1bp1	0.295373620584803	-0.709497181345116	1	0.016	0.033	0.017
Gbp2	0.295373620584803	-0.357039492154729	1	0.016	0.033	0.017
Mettl6	0.295373620584803	-1.13203641093724	1	0.016	0.033	0.017
Sfr1	0.295373620584803	-0.940601135948113	1	0.016	0.033	0.017
Usp7	0.295740195075056	0.547313572997287	1	0.096	0.066	0.03
Slc35f2	0.295933094075187	-0.458398015196263	1	0.122	0.158	0.036
Rab7	0.295936121874339	-0.750618848539609	1	0.096	0.126	0.03
Psmd5	0.296363526739077	-1.01298319829626	1	0.037	0.06	0.023
Sh3tc1	0.297053599939759	-0.752180415736405	1	0.016	0.033	0.017
Chchd2	0.297053599939759	-0.813578877099881	1	0.016	0.033	0.017
Klf4	0.29781449681897	-0.704330430562574	1	0.069	0.098	0.029
Por	0.297892493857274	0.609639391833917	1	0.154	0.12	0.034
Ptprm	0.298290283392416	-0.127325243517871	1	0.926	0.945	0.0189999999999999
Mthfs	0.298446016298263	0.897781368724417	1	0.048	0.027	0.021
H2-Q7	0.298481526839581	0.49569875065262	1	0.069	0.044	0.025
Aopep	0.298679383469756	-0.322250288765139	1	0.463	0.481	0.018
Pik3c2b	0.298739956403337	-0.538996161674867	1	0.016	0.033	0.017
Zfp971	0.298739956403337	-0.901791069154012	1	0.016	0.033	0.017
Haus7	0.298739956403337	-1.01662121921127	1	0.016	0.033	0.017
Cspp1	0.298742857845346	-0.675072260955053	1	0.064	0.093	0.029
Bet1	0.298776283404726	-0.864538442969594	1	0.037	0.06	0.023
Peli2	0.298889672274834	0.418904387552462	1	0.165	0.126	0.039
Taldo1	0.299012213331563	-0.379135565504302	1	0.032	0.055	0.023
Kdm4c	0.299767103114153	-0.326896147116651	1	0.186	0.23	0.044
Ubac1	0.299907890651265	-2.13198875070785	1	0.005	0.016	0.011
Polr3f	0.299907890651265	-2.69738161409057	1	0.005	0.016	0.011
6430550D23Rik	0.299907890651265	-2.70825284735852	1	0.005	0.016	0.011
4933434E20Rik	0.299907890651265	-2.14417627220838	1	0.005	0.016	0.011
Npr2	0.299907890651265	-2.44125226158245	1	0.005	0.016	0.011
Slc25a51	0.299907890651265	-1.97759248474071	1	0.005	0.016	0.011
Atg4c	0.299907890651265	-2.56983965378113	1	0.005	0.016	0.011
AU022252	0.299907890651265	-1.80489673718511	1	0.005	0.016	0.011
Ppt1	0.299907890651265	-1.67699578342015	1	0.005	0.016	0.011
Necap2	0.299907890651265	-2.16405524002858	1	0.005	0.016	0.011
Pgd	0.299907890651265	-2.11117391521876	1	0.005	0.016	0.011
Pex1	0.299907890651265	-2.20678654673109	1	0.005	0.016	0.011
Abcb1b	0.299907890651265	-2.79410516683401	1	0.005	0.016	0.011
Acox3	0.299907890651265	-2.26657297897759	1	0.005	0.016	0.011
Zfp33b	0.299907890651265	-1.85311364745081	1	0.005	0.016	0.011
Dgkq	0.299907890651265	-3.41746224660975	1	0.005	0.016	0.011
Taok3	0.299907890651265	-1.53414612525603	1	0.005	0.016	0.011
Fbxo21	0.299907890651265	-2.16188326392745	1	0.005	0.016	0.011
Slc37a3	0.299907890651265	-2.23485500210092	1	0.005	0.016	0.011
Ret	0.299907890651265	-2.1600409860305	1	0.005	0.016	0.011
Emg1	0.299907890651265	-2.68732100402285	1	0.005	0.016	0.011
Polg	0.299907890651265	-2.20628945257787	1	0.005	0.016	0.011
Unc45a	0.299907890651265	-2.17803849940404	1	0.005	0.016	0.011
Lcmt1	0.299907890651265	-2.20163678604478	1	0.005	0.016	0.011
Tnfrsf22	0.299907890651265	-2.29169724188353	1	0.005	0.016	0.011
Ubxn8	0.299907890651265	-2.62550224639528	1	0.005	0.016	0.011
Casp3	0.299907890651265	-2.21172968185267	1	0.005	0.016	0.011
Palld	0.299907890651265	-2.29059752100055	1	0.005	0.016	0.011
Gmip	0.299907890651265	-2.68014420656304	1	0.005	0.016	0.011
Cope	0.299907890651265	-2.24158794206506	1	0.005	0.016	0.011
Tnpo2	0.299907890651265	-2.07168499897035	1	0.005	0.016	0.011
Cmc2	0.299907890651265	-1.63609866284759	1	0.005	0.016	0.011
Hsbp1	0.299907890651265	-2.35503497884842	1	0.005	0.016	0.011
Arhgap42	0.299907890651265	-2.27875391394495	1	0.005	0.016	0.011
Mtfmt	0.299907890651265	-2.34404968877962	1	0.005	0.016	0.011
Cyb5r4	0.299907890651265	-2.13857010584054	1	0.005	0.016	0.011
Ccdc71	0.299907890651265	-2.27106293294731	1	0.005	0.016	0.011
Tma7	0.299907890651265	-1.83775391117415	1	0.005	0.016	0.011
Abracl	0.299907890651265	-2.69024719480134	1	0.005	0.016	0.011
Psap	0.299907890651265	-2.01737965341528	1	0.005	0.016	0.011
Cep290	0.299907890651265	-2.08140964753682	1	0.005	0.016	0.011
Igfbp3	0.299907890651265	-2.48339300739115	1	0.005	0.016	0.011
Papolg	0.299907890651265	-2.50331192353825	1	0.005	0.016	0.011
Rars	0.299907890651265	-2.69657070325456	1	0.005	0.016	0.011
Snap47	0.299907890651265	-1.56466878475993	1	0.005	0.016	0.011
Mrm1	0.299907890651265	-3.2646360197143	1	0.005	0.016	0.011
Akap1	0.299907890651265	-1.84371360356061	1	0.005	0.016	0.011
Erbb2	0.299907890651265	-2.64572242071324	1	0.005	0.016	0.011
Psmd3	0.299907890651265	-2.42404890170826	1	0.005	0.016	0.011
Dnal1	0.299907890651265	-2.07053494069514	1	0.005	0.016	0.011
Syt15	0.299907890651265	-2.17727928863973	1	0.005	0.016	0.011
Ero1a	0.299907890651265	-1.78213761447937	1	0.005	0.016	0.011
Rap2a	0.299907890651265	-1.90857753871428	1	0.005	0.016	0.011
Polr2f	0.299907890651265	-2.08816745572697	1	0.005	0.016	0.011
Cox14	0.299907890651265	-2.39480387962256	1	0.005	0.016	0.011
Calcoco1	0.299907890651265	-2.27120175014192	1	0.005	0.016	0.011
Hacd2	0.299907890651265	-2.01419140864224	1	0.005	0.016	0.011
Zbtb11	0.299907890651265	-1.96961472567321	1	0.005	0.016	0.011
Gtf2h5	0.299907890651265	-2.1446471954086	1	0.005	0.016	0.011
Flywch1	0.299907890651265	-1.85684115939714	1	0.005	0.016	0.011
Uhrf1bp1	0.299907890651265	-2.55263106085712	1	0.005	0.016	0.011
Slc25a27	0.299907890651265	-1.71567103174582	1	0.005	0.016	0.011
Grpel2	0.299907890651265	-2.34124634918122	1	0.005	0.016	0.011
Elac1	0.299907890651265	-2.72673956158001	1	0.005	0.016	0.011
Nolc1	0.299907890651265	-3.09656630809872	1	0.005	0.016	0.011
Maged2	0.299907890651265	-2.169965321441	1	0.005	0.016	0.011
Chfr	0.300432691836321	-0.98450764716964	1	0.016	0.033	0.017
Rras	0.300432691836321	-0.424588143024017	1	0.016	0.033	0.017
Atp5g2	0.300432691836321	-0.860584105330999	1	0.016	0.033	0.017
Bsg	0.300734214121136	0.164862721812073	1	0.484	0.393	0.091
Psenen	0.301170653983658	-1.60400495021642	1	0.005	0.016	0.011
Iars2	0.301452881673699	0.375363634751764	1	0.096	0.066	0.03
Ppp3ca	0.302191722655535	0.257403438316743	1	0.548	0.53	0.018
Fbxl7	0.302206323682691	0.369969803707285	1	0.527	0.486	0.041
Smap1	0.302206729422282	-0.643624823633819	1	0.128	0.164	0.036
Capn10	0.30243873356384	-2.08075659659662	1	0.005	0.016	0.011
Fam72a	0.30243873356384	-1.54534752675911	1	0.005	0.016	0.011
Nos1ap	0.30243873356384	-1.8778201126298	1	0.005	0.016	0.011
Ndufa8	0.30243873356384	-1.93619821981957	1	0.005	0.016	0.011
Gzf1	0.30243873356384	-1.63575414233097	1	0.005	0.016	0.011
Eif6	0.30243873356384	-2.1911354077938	1	0.005	0.016	0.011
Mrgbp	0.30243873356384	-1.97773225173705	1	0.005	0.016	0.011
Exosc9	0.30243873356384	-1.78430047920049	1	0.005	0.016	0.011
Rhoc	0.30243873356384	-1.95755157784425	1	0.005	0.016	0.011
Pla2g12a	0.30243873356384	-2.19868659650448	1	0.005	0.016	0.011
Bpgm	0.30243873356384	-1.95592544270452	1	0.005	0.016	0.011
Lgals4	0.30243873356384	-3.13305823165009	1	0.005	0.016	0.011
Rps13	0.30243873356384	-2.03590574300858	1	0.005	0.016	0.011
Nsmce4a	0.30243873356384	-1.37006882567445	1	0.005	0.016	0.011
Ddx49	0.30243873356384	-1.47554236522485	1	0.005	0.016	0.011
Mt2	0.30243873356384	-1.43867158080086	1	0.005	0.016	0.011
Cmtm4	0.30243873356384	-1.86376671732897	1	0.005	0.016	0.011
Rgl3	0.30243873356384	-2.16033746025456	1	0.005	0.016	0.011
Zwilch	0.30243873356384	-1.7829541418002	1	0.005	0.016	0.011
Yeats4	0.30243873356384	-1.7697137522044	1	0.005	0.016	0.011
Flcn	0.30243873356384	-1.44811287963332	1	0.005	0.016	0.011
Pelp1	0.30243873356384	-1.83422688444658	1	0.005	0.016	0.011
Cyb5d2	0.30243873356384	-1.43042325542915	1	0.005	0.016	0.011
Slc26a11	0.30243873356384	-1.60525446792088	1	0.005	0.016	0.011
Dcaf4	0.30243873356384	-1.85656658504355	1	0.005	0.016	0.011
Zfp458	0.30243873356384	-1.84832397722345	1	0.005	0.016	0.011
Obi1	0.30243873356384	-1.43078111365313	1	0.005	0.016	0.011
Tango2	0.30243873356384	-1.35768956924247	1	0.005	0.016	0.011
Rsph3b	0.30243873356384	-1.43087242513824	1	0.005	0.016	0.011
Ndufb10	0.30243873356384	-1.60501455973447	1	0.005	0.016	0.011
Zbtb14	0.30243873356384	-1.55109953464073	1	0.005	0.016	0.011
Cript	0.30243873356384	-1.6803161811937	1	0.005	0.016	0.011
Ier3ip1	0.30243873356384	-1.53006242109123	1	0.005	0.016	0.011
Dpp3	0.30243873356384	-1.4535521124823	1	0.005	0.016	0.011
Ldb1	0.30243873356384	-1.31833847335146	1	0.005	0.016	0.011
Gpatch8	0.302508418809755	0.533377333648338	1	0.229	0.191	0.038
Cep83	0.302520622894041	-0.509592452398216	1	0.069	0.098	0.029
Slfn5	0.302824126383551	0.220420402936124	1	0.223	0.18	0.043
Bnip3l	0.303073838486164	0.272862144018774	1	0.117	0.082	0.035
Alg14	0.303414463548815	0.295298414691259	1	0.101	0.071	0.03
Cnot6l	0.303533486460818	-0.199559003734453	1	0.324	0.388	0.064
Fhip2a	0.303640617483733	-0.907596552873865	1	0.037	0.06	0.023
Tubb4b	0.303708579588147	-1.37739413842922	1	0.005	0.016	0.011
Samd8	0.303708579588147	-1.2159152550652	1	0.005	0.016	0.011
Atp6v1a	0.303837306244463	-0.608449739836961	1	0.016	0.033	0.017
Rpl31	0.304983743630038	-1.38704843734977	1	0.005	0.016	0.011
Mfsd6	0.304983743630038	-1.26792655808061	1	0.005	0.016	0.011
Ccdc93	0.304983743630038	-1.77443406889108	1	0.005	0.016	0.011
Atg13	0.304983743630038	-1.40746751796711	1	0.005	0.016	0.011
Slc9b1	0.304983743630038	-1.22608899585813	1	0.005	0.016	0.011
Runx1t1	0.304983743630038	-1.36147816319626	1	0.005	0.016	0.011
Fbxo10	0.304983743630038	-1.99065041127386	1	0.005	0.016	0.011
Pgm1	0.304983743630038	-1.10501753480477	1	0.005	0.016	0.011
Rpl22	0.304983743630038	-0.986007755947433	1	0.005	0.016	0.011
Gtpbp6	0.304983743630038	-1.44859104288225	1	0.005	0.016	0.011
Cux2	0.304983743630038	-1.36492119359126	1	0.005	0.016	0.011
