gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Kctd12b	0.0115827320835842	6.110571887205	1	0.049	0	0.049
Rilpl1	0.0116649586226889	-3.66463029460691	1	0.006	0.055	0.049
Paf1	0.0116649586226889	-3.05651977743849	1	0.006	0.055	0.049
Adcy9	0.0117112390501719	0.695904305476177	1	0.485	0.339	0.146
Mapk8ip3	0.0117505698425904	3.12673137317378	1	0.067	0.008	0.059
Taf1d	0.0117541494970745	1.82370059638454	1	0.11	0.031	0.079
Spred2	0.0118121540415871	-1.72018851169027	1	0.031	0.102	0.071
Med13l	0.0119612505295568	1.46476094522342	1	0.135	0.047	0.088
Rabl6	0.0119990667471765	-2.74718188183937	1	0.006	0.055	0.049
Scd2	0.0119990667471765	-2.87596716783638	1	0.006	0.055	0.049
Ube2g1	0.0120452171974241	1.73179333787655	1	0.098	0.024	0.074
Pcbd2	0.0120533980071596	-1.59939088384713	1	0.061	0.15	0.089
Myh9	0.0120593366559147	0.363942271574487	1	0.521	0.362	0.159
Cramp1	0.0121665244445743	2.66726243586549	1	0.067	0.008	0.059
Smpd2	0.0121692806310807	-2.63434573171841	1	0.006	0.055	0.049
Uqcc5	0.012341630762956	-2.77338949449111	1	0.006	0.055	0.049
Lrp6	0.0125049407762289	1.0057560434722	1	0.202	0.094	0.108
Trpc1	0.0125087515809852	-1.7875041900142	1	0.031	0.102	0.071
Tlk1	0.0125333840185813	1.27426758400418	1	0.135	0.047	0.088
Rab11fip2	0.0126283226647757	-1.62868450595884	1	0.031	0.102	0.071
Cuedc1	0.0126553301090057	0.931830174089634	1	0.301	0.165	0.136
Slit3	0.0128284358719536	0.885208527916593	1	0.135	0.047	0.088
Ankrd11	0.0128351259528379	0.637822745528054	1	0.368	0.22	0.148
Gstt2	0.0129072714105075	-1.04599667532883	1	0.092	0.197	0.105
Elk3	0.0129281011126431	1.3314592650823	1	0.135	0.047	0.088
Bptf	0.0131743444764286	1.36729347593982	1	0.147	0.055	0.092
Cnnm2	0.0131756106256235	1.2777568248488	1	0.19	0.087	0.103
Galnt1	0.0133067930145795	-1.90398423286469	1	0.067	0.15	0.083
Atp2a2	0.0133469541903241	1.07536153956261	1	0.19	0.087	0.103
Ano10	0.0135988061459273	2.93714861767161	1	0.08	0.016	0.064
Vezf1	0.0135988061459273	2.8853022143559	1	0.08	0.016	0.064
Grk3	0.0137078165275265	-1.02824361919538	1	0.117	0.22	0.103
Lgals8	0.0137278711453115	-1.9301846561746	1	0.018	0.079	0.061
Tm2d1	0.0137391400417703	2.78830695384784	1	0.08	0.016	0.064
Blmh	0.0137391400417703	2.71733169926829	1	0.08	0.016	0.064
Uimc1	0.0137691042981321	-1.32197424306508	1	0.067	0.157	0.09
Septin8	0.0140752816864768	-1.21904912451169	1	0.067	0.157	0.09
Foxo3	0.0144025697373503	1.92110272058519	1	0.129	0.047	0.082
Sp4	0.0145326811281379	2.2444464267791	1	0.104	0.031	0.073
Vti1a	0.0146346285820455	0.757158434607762	1	0.307	0.189	0.118
Nr1d1	0.0146838645918195	-1.07403496842301	1	0.061	0.15	0.089
Smad2	0.0147700035248113	-1.59972841515982	1	0.043	0.118	0.075
Cdc40	0.0150231222027328	-2.0577726799855	1	0.043	0.118	0.075
Ntrk3	0.0150924589737749	1.52147430195725	1	0.178	0.079	0.099
Fubp1	0.0152041429099092	-1.10661093279759	1	0.129	0.228	0.099
Supt20	0.0154536849176504	-1.01287575441213	1	0.074	0.165	0.091
Msrb3	0.0155110795466	0.764196683439037	1	0.356	0.244	0.112
2210408I21Rik	0.0155358895624065	0.702159190593434	1	0.135	0.047	0.088
Eps15l1	0.0155764827908008	2.07528709106205	1	0.104	0.031	0.073
Sufu	0.0156723031535847	2.30311268790458	1	0.092	0.024	0.068
Dcaf1	0.0156806601749144	1.7484940558948	1	0.129	0.047	0.082
Znrf2	0.0158424306798452	-2.30611894070754	1	0.025	0.087	0.062
Lmbr1	0.016113529917497	2.12329568903425	1	0.092	0.024	0.068
Ntn4	0.0163195985148376	1.22826186850867	1	0.337	0.205	0.132
Cers4	0.0163264949061004	1.93182631500006	1	0.117	0.039	0.078
Agmo	0.0164517341188962	-1.75315153526137	1	0.086	0.173	0.087
Tdrd3	0.016569789734042	1.32491696865681	1	0.172	0.079	0.093
Rac1	0.0166856907195795	1.97020585636401	1	0.104	0.031	0.073
Wasl	0.0167936794853514	-1.57359984880399	1	0.049	0.126	0.077
Dctn4	0.0167936794853514	-1.54472659151806	1	0.049	0.126	0.077
Thap2	0.0167957655027237	1.68613705581525	1	0.092	0.024	0.068
Kcnq4	0.0168291063659638	2.06910061303938	1	0.104	0.031	0.073
Lrig1	0.0169818510677705	0.777945036705999	1	0.264	0.142	0.122
Tnks2	0.0170810394724751	-1.34647573495538	1	0.129	0.22	0.091
Acyp2	0.0171673238357681	-2.31105383374276	1	0.025	0.087	0.062
Nr3c2	0.0173160951491451	-0.48423936362439	1	0.429	0.528	0.099
Tdrd7	0.0173294499149379	3.5016744991802	1	0.061	0.008	0.053
Plpp1	0.0173294499149379	3.68670088967718	1	0.061	0.008	0.053
Luc7l	0.0173294499149379	3.52295324718334	1	0.061	0.008	0.053
Taok3	0.0173395868065761	-1.91886496667045	1	0.025	0.087	0.062
Abhd14b	0.0174265380892244	-3.28409027754873	1	0.012	0.063	0.051
Ptbp1	0.0174265380892244	-3.10607473735658	1	0.012	0.063	0.051
Pdlim7	0.0175309998183474	3.15680335984793	1	0.061	0.008	0.053
Sptbn1	0.0175395651474063	-0.350057291430792	1	0.761	0.764	0.003
Hycc1	0.0176386428372665	-3.0551536749924	1	0.012	0.063	0.051
Rem1	0.017647400648146	0.855974470003724	1	0.153	0.063	0.09
Sort1	0.0176886657629849	-2.10894648238916	1	0.025	0.087	0.062
Ythdc1	0.0177058951690244	1.08987834357653	1	0.184	0.087	0.097
Nbea	0.0177176218019533	1.85372389918163	1	0.129	0.047	0.082
Fmnl2	0.0177428826573538	-1.06760239245541	1	0.153	0.26	0.107
Mapk12	0.0178530069577998	-2.93855089630951	1	0.012	0.063	0.051
Ptn	0.0179262422668003	-0.512024918096316	1	0.589	0.685	0.0960000000000001
Adss	0.0179402730089179	3.07782007684317	1	0.061	0.008	0.053
Inppl1	0.0179402730089179	2.862719668492	1	0.061	0.008	0.053
Rarg	0.0180696501990326	-2.85423505224043	1	0.012	0.063	0.051
Rab2a	0.0181960950286501	0.974185279482978	1	0.227	0.118	0.109
Prkar1a	0.0183578922224042	3.06283199996529	1	0.061	0.008	0.053
Phf12	0.0184120778318547	-1.40854717978388	1	0.049	0.126	0.077
Acbd6	0.0184173039282175	5.71432276373288	1	0.043	0	0.043
AU022252	0.0184173039282175	5.93715140952295	1	0.043	0	0.043
Gtpbp10	0.0184173039282175	6.00281394629234	1	0.043	0	0.043
Akr1b3	0.0184173039282175	5.92580692485697	1	0.043	0	0.043
Caprin2	0.0184173039282175	5.98702559385739	1	0.043	0	0.043
Cep57	0.0184173039282175	6.06385044709187	1	0.043	0	0.043
Fbxo9	0.0184173039282175	5.83636108924382	1	0.043	0	0.043
Bcr	0.0184173039282175	6.12718244964496	1	0.043	0	0.043
Rps15	0.0184173039282175	6.08545474832031	1	0.043	0	0.043
Canx	0.0184173039282175	6.22298422965207	1	0.043	0	0.043
Ypel2	0.0184173039282175	5.87569822011436	1	0.043	0	0.043
Dhx8	0.0184173039282175	5.69484701466518	1	0.043	0	0.043
Tbce	0.0184173039282175	5.66949626832636	1	0.043	0	0.043
Pmm2	0.0184173039282175	5.74286973495203	1	0.043	0	0.043
Mb21d2	0.0184173039282175	5.8841245300873	1	0.043	0	0.043
Dele1	0.0184173039282175	6.01990958775527	1	0.043	0	0.043
Carnmt1	0.0184173039282175	5.61928808789047	1	0.043	0	0.043
Morf4l1	0.0185316074087441	1.46587898749042	1	0.147	0.063	0.084
Numb	0.018812390542533	0.812431705314969	1	0.178	0.079	0.099
Micu2	0.0190002747589013	2.461824853073	1	0.061	0.008	0.053
U2surp	0.0191699258214964	1.62392624197826	1	0.092	0.024	0.068
Lcp2	0.0194184920330548	-2.69717507151331	1	0.012	0.063	0.051
Sdccag8	0.0196516520393175	-2.08363354533472	1	0.012	0.063	0.051
Urgcp	0.0196864669639555	1.35916608097671	1	0.129	0.047	0.082
Rftn1	0.0200107999312685	-2.25607293857398	1	0.031	0.094	0.063
Lrch1	0.0203738168268192	1.05813791639184	1	0.288	0.181	0.107
Ophn1	0.0203835471798068	-2.25433702279793	1	0.031	0.094	0.063
Rbfox2	0.0204579759167352	0.519549027776474	1	0.503	0.378	0.125
Sdf2	0.0205514042819297	2.90296548934198	1	0.074	0.016	0.058
Ccnt2	0.0205864794625167	-1.15290871164679	1	0.092	0.181	0.089
Trpv2	0.0206625735103209	1.77639228427833	1	0.123	0.047	0.076
Tbx2	0.0207414676779116	-0.808145330148527	1	0.202	0.315	0.113
Reps1	0.0207623366109251	-1.83413905467317	1	0.031	0.094	0.063
Anks1	0.0207891825838168	2.44700876978386	1	0.098	0.031	0.067
Lrba	0.0209175900150878	0.483219955823328	1	0.282	0.157	0.125
Ptpn13	0.0209368301375884	-1.16788563115888	1	0.08	0.165	0.085
Aebp2	0.0211358810232916	1.7807553315944	1	0.123	0.047	0.076
Pard6g	0.0211471519256759	-1.22632508114593	1	0.031	0.094	0.063
Cbl	0.0211472476639242	-1.75823772029037	1	0.031	0.094	0.063
