gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Klhl29	0.0771877829954421	-4.88329228576131	1	0	0.024	0.024
Hs1bp3	0.0771877829954421	-4.76370757946381	1	0	0.024	0.024
Ttc32	0.0771877829954421	-6.69549011872293	1	0	0.024	0.024
Cpsf3	0.0771877829954421	-4.58881101699343	1	0	0.024	0.024
9030624G23Rik	0.0771877829954421	-5.1229192836464	1	0	0.024	0.024
Tspan13	0.0771877829954421	-5.08793296641281	1	0	0.024	0.024
Coch	0.0771877829954421	-5.12822795616606	1	0	0.024	0.024
Smoc1	0.0771877829954421	-5.06162733620121	1	0	0.024	0.024
Sipa1l1	0.0771877829954421	-4.6459836548696	1	0	0.024	0.024
Ttll5	0.0771877829954421	-5.17754659548295	1	0	0.024	0.024
Irf2bpl	0.0771877829954421	-5.12466752039568	1	0	0.024	0.024
Ttc8	0.0771877829954421	-5.07340618027654	1	0	0.024	0.024
Akt1	0.0771877829954421	-5.62270715198086	1	0	0.024	0.024
Stard3nl	0.0771877829954421	-4.8689401535678	1	0	0.024	0.024
Mrs2	0.0771877829954421	-4.83251023312303	1	0	0.024	0.024
Wrnip1	0.0771877829954421	-5.32546658719925	1	0	0.024	0.024
Tfap2a	0.0771877829954421	-4.90862633895666	1	0	0.024	0.024
Rbm24	0.0771877829954421	-5.28161865003984	1	0	0.024	0.024
Kdm1b	0.0771877829954421	-5.07610424179767	1	0	0.024	0.024
Wnk2	0.0771877829954421	-5.09555516844176	1	0	0.024	0.024
Ninj1	0.0771877829954421	-5.29955907717652	1	0	0.024	0.024
Naa35	0.0771877829954421	-5.0305084379326	1	0	0.024	0.024
Habp4	0.0771877829954421	-5.0584000463712	1	0	0.024	0.024
Zfp429	0.0771877829954421	-5.34492071194114	1	0	0.024	0.024
Clptm1l	0.0771877829954421	-4.77835738444943	1	0	0.024	0.024
Dhfr	0.0771877829954421	-5.10180240736917	1	0	0.024	0.024
Cmya5	0.0771877829954421	-4.65685298173925	1	0	0.024	0.024
Poc5	0.0771877829954421	-5.51117995537311	1	0	0.024	0.024
Rpl15	0.0771877829954421	-4.59023837673891	1	0	0.024	0.024
Pxk	0.0771877829954421	-5.13190435892066	1	0	0.024	0.024
Bap1	0.0771877829954421	-5.96512675473488	1	0	0.024	0.024
Timm23	0.0771877829954421	-5.73588234621814	1	0	0.024	0.024
Sncg	0.0771877829954421	-4.90862633895666	1	0	0.024	0.024
Naa30	0.0771877829954421	-5.05559118484716	1	0	0.024	0.024
Irf9	0.0771877829954421	-5.03834364404028	1	0	0.024	0.024
Rcbtb1	0.0771877829954421	-4.57711552487519	1	0	0.024	0.024
Phf11d	0.0771877829954421	-5.22603091618406	1	0	0.024	0.024
Gm49336	0.0771877829954421	-4.83232634098598	1	0	0.024	0.024
Mtmr9	0.0771877829954421	-5.10731096272418	1	0	0.024	0.024
Gpr18	0.0771877829954421	-5.49212956441087	1	0	0.024	0.024
Itgbl1	0.0771877829954421	-5.2908689719759	1	0	0.024	0.024
Drosha	0.0771877829954421	-5.17754659548295	1	0	0.024	0.024
Ank	0.0771877829954421	-4.90706838751741	1	0	0.024	0.024
Cox6c	0.0771877829954421	-4.85042582031276	1	0	0.024	0.024
Ankrd46	0.0771877829954421	-5.23303760786616	1	0	0.024	0.024
Utp23	0.0771877829954421	-5.30733085148167	1	0	0.024	0.024
Taf2	0.0771877829954421	-4.84032617376699	1	0	0.024	0.024
Derl1	0.0771877829954421	-5.19627283592321	1	0	0.024	0.024
Klhl38	0.0771877829954421	-4.86847707219552	1	0	0.024	0.024
Gfus	0.0771877829954421	-5.30878574208741	1	0	0.024	0.024
Nrbp2	0.0771877829954421	-5.40621076799887	1	0	0.024	0.024
Cyc1	0.0771877829954421	-4.71749224237448	1	0	0.024	0.024
Sharpin	0.0771877829954421	-5.20624018441028	1	0	0.024	0.024
Cpsf1	0.0771877829954421	-5.67873507622376	1	0	0.024	0.024
H1f0	0.0771877829954421	-5.0312326847488	1	0	0.024	0.024
Snu13	0.0771877829954421	-5.42144342947551	1	0	0.024	0.024
Lmf2	0.0771877829954421	-4.94984396171254	1	0	0.024	0.024
Tuba1b	0.0771877829954421	-5.22767945032099	1	0	0.024	0.024
Tamalin	0.0771877829954421	-5.03729752057356	1	0	0.024	0.024
Tarbp2	0.0771877829954421	-4.95660202830077	1	0	0.024	0.024
Dnaja3	0.0771877829954421	-5.22581379829154	1	0	0.024	0.024
2510002D24Rik	0.0771877829954421	-5.23226516018221	1	0	0.024	0.024
Cep19	0.0771877829954421	-5.24025001083486	1	0	0.024	0.024
Wdr53	0.0771877829954421	-6.59828228112339	1	0	0.024	0.024
Tnk2	0.0771877829954421	-4.64119501466023	1	0	0.024	0.024
Rubcn	0.0771877829954421	-4.89822313300023	1	0	0.024	0.024
Samsn1	0.0771877829954421	-5.28435484345369	1	0	0.024	0.024
Slc5a3	0.0771877829954421	-4.88763218075868	1	0	0.024	0.024
Rsph3a	0.0771877829954421	-4.92125986207677	1	0	0.024	0.024
Cep43	0.0771877829954421	-5.73388046124505	1	0	0.024	0.024
Zfp983	0.0771877829954421	-5.19499662842108	1	0	0.024	0.024
Zfp213	0.0771877829954421	-5.19759828875521	1	0	0.024	0.024
Zfp13	0.0771877829954421	-5.24362840546248	1	0	0.024	0.024
Paqr4	0.0771877829954421	-5.13118773241483	1	0	0.024	0.024
Eci1	0.0771877829954421	-5.27708089354519	1	0	0.024	0.024
Tbl3	0.0771877829954421	-5.99160887185771	1	0	0.024	0.024
Nme4	0.0771877829954421	-5.88993300569933	1	0	0.024	0.024
Axin1	0.0771877829954421	-5.28110041557678	1	0	0.024	0.024
Cmtr1	0.0771877829954421	-5.132620766357	1	0	0.024	0.024
Wiz	0.0771877829954421	-5.06147716996209	1	0	0.024	0.024
Zfp952	0.0771877829954421	-5.35136426958617	1	0	0.024	0.024
Zfp763	0.0771877829954421	-4.79620536698073	1	0	0.024	0.024
Rxrb	0.0771877829954421	-4.8123168021158	1	0	0.024	0.024
H2-DMa	0.0771877829954421	-5.07949014823748	1	0	0.024	0.024
Slc25a27	0.0771877829954421	-4.87492044367418	1	0	0.024	0.024
Xpo5	0.0771877829954421	-6.57960066463965	1	0	0.024	0.024
Zfp318	0.0771877829954421	-5.61520215925464	1	0	0.024	0.024
Klc4	0.0771877829954421	-5.38712270305593	1	0	0.024	0.024
Klhdc3	0.0771877829954421	-5.39596438748424	1	0	0.024	0.024
Ranbp3	0.0771877829954421	-4.97630933694955	1	0	0.024	0.024
Ndufa11	0.0771877829954421	-5.68458558650551	1	0	0.024	0.024
Gpr108	0.0771877829954421	-5.43184729302363	1	0	0.024	0.024
Mcfd2	0.0771877829954421	-4.6459836548696	1	0	0.024	0.024
Msh2	0.0771877829954421	-5.34326747541791	1	0	0.024	0.024
Msh6	0.0771877829954421	-5.099524312226	1	0	0.024	0.024
Reep5	0.0771877829954421	-4.59427600907481	1	0	0.024	0.024
Slc23a1	0.0771877829954421	-5.38206246337761	1	0	0.024	0.024
Ndufa2	0.0771877829954421	-4.62991820078895	1	0	0.024	0.024
Hars2	0.0771877829954421	-5.95235163381574	1	0	0.024	0.024
Pcdhga11	0.0771877829954421	-5.96585950331626	1	0	0.024	0.024
Ythdc2	0.0771877829954421	-4.80898081411453	1	0	0.024	0.024
Lmnb1	0.0771877829954421	-5.05690977133914	1	0	0.024	0.024
Stard6	0.0771877829954421	-6.2338100303984	1	0	0.024	0.024
Mbp	0.0771877829954421	-5.22379940544634	1	0	0.024	0.024
Rps6kb2	0.0771877829954421	-5.17003856755616	1	0	0.024	0.024
Pold4	0.0771877829954421	-4.95646746657915	1	0	0.024	0.024
Fam89b	0.0771877829954421	-5.28502847828797	1	0	0.024	0.024
Ltbp3	0.0771877829954421	-4.59377642272995	1	0	0.024	0.024
Map4k2	0.0771877829954421	-5.05293307725627	1	0	0.024	0.024
Stip1	0.0771877829954421	-5.11288239622896	1	0	0.024	0.024
Anxa1	0.0771877829954421	-6.68578111170764	1	0	0.024	0.024
Plpp6	0.0771877829954421	-5.21985761290366	1	0	0.024	0.024
Minpp1	0.0771877829954421	-4.59427600907481	1	0	0.024	0.024
Exoc6	0.0771877829954421	-5.2900356511004	1	0	0.024	0.024
Cutc	0.0771877829954421	-5.19407556102802	1	0	0.024	0.024
Scd3	0.0771877829954421	-5.11330660088025	1	0	0.024	0.024
Nolc1	0.0771877829954421	-5.09888260335174	1	0	0.024	0.024
Bbip1	0.0771877829954421	-5.00407881040768	1	0	0.024	0.024
Acsl5	0.0771877829954421	-5.2560665520395	1	0	0.024	0.024
Praf2	0.0771877829954421	-5.0884229454834	1	0	0.024	0.024
Slc35a2	0.0771877829954421	-5.3541402144803	1	0	0.024	0.024
Wdr13	0.0771877829954421	-5.21221625738308	1	0	0.024	0.024
Lancl3	0.0771877829954421	-5.53662669842406	1	0	0.024	0.024
Mid1ip1	0.0771877829954421	-5.30944540931669	1	0	0.024	0.024
Rbm10	0.0771877829954421	-4.63751713135705	1	0	0.024	0.024
Ocrl	0.0771877829954421	-4.62852958276802	1	0	0.024	0.024
Tmem185a	0.0771877829954421	-4.70614756047141	1	0	0.024	0.024
Il1rapl1	0.0771877829954421	-5.59901619000809	1	0	0.024	0.024
Apoo	0.0771877829954421	-4.62991820078895	1	0	0.024	0.024
Taf1	0.0771877829954421	-5.28418066114424	1	0	0.024	0.024
Uprt	0.0771877829954421	-5.01815606209305	1	0	0.024	0.024
Armcx3	0.0771877829954421	-5.29780793588036	1	0	0.024	0.024
ENSMUSG00000095041	0.0771877829954421	-5.13870987995639	1	0	0.024	0.024
Snx13	0.07740370941467	-1.08599672600821	1	0.062	0.133	0.071
Pik3cd	0.0774907664690871	-1.54606171673544	1	0.046	0.108	0.062
Ints6l	0.0775834557815251	-0.735698653461211	1	0.092	0.181	0.089
Cdyl	0.0777855228105821	-1.66289391019783	1	0.038	0.096	0.058
Tnfrsf19	0.0778397993390312	-1.37130082546281	1	0.054	0.12	0.066
Jag1	0.0778822926261862	0.524519540662735	1	0.192	0.096	0.096
Orc4	0.0779787135055932	-2.01501524188099	1	0.031	0.084	0.053
Schip1	0.0783383409173992	-0.81811153101615	1	0.015	0.06	0.045
Fbxl4	0.0783383409173992	-1.70944673132068	1	0.015	0.06	0.045
Adgrl2	0.0785059239396213	-1.92324276200893	1	0.023	0.072	0.049
Nacc1	0.0785059239396213	-1.90122420154226	1	0.023	0.072	0.049
Cnot10	0.0785059239396213	-1.90684502926611	1	0.023	0.072	0.049
Susd6	0.0785604571821327	0.538242511796041	1	0.446	0.337	0.109
Btbd9	0.0786761731710747	-1.03812100448944	1	0.069	0.145	0.076
Cdk7	0.0789873916346582	-1.93456382064607	1	0.031	0.084	0.053
Tpt1	0.0790625758346498	2.50559075346889	1	0.062	0.012	0.05
Stk38	0.0790745964036105	-1.26370772629912	1	0.054	0.12	0.066
Dcdc2a	0.0793398084409228	0.437492107731096	1	0.331	0.229	0.102
Ncoa5	0.0795970853234323	-1.51419515169885	1	0.015	0.06	0.045
Sucla2	0.0795970853234323	-1.53322632395179	1	0.015	0.06	0.045
Cramp1	0.0796224338556829	-1.93193452564332	1	0.023	0.072	0.049
Anapc1	0.0796546511068796	1.40804954848901	1	0.085	0.024	0.061
Luc7l2	0.0797913102994969	0.457393027935631	1	0.692	0.614	0.078
Ywhaz	0.0800066575464687	-1.87602975317283	1	0.031	0.084	0.053
Ewsr1	0.0801155743734793	-1.361377725716	1	0.046	0.108	0.062
Prcc	0.0801855104468635	2.39650767217066	1	0.062	0.012	0.05
Lpar1	0.0801855104468635	2.80273038508665	1	0.062	0.012	0.05
Capza1	0.0803934673439247	1.58377986907168	1	0.1	0.036	0.064
Shroom4	0.0803934673439247	1.74966076856677	1	0.1	0.036	0.064
Fndc3a	0.0804258753960554	0.456476506280133	1	0.269	0.157	0.112
Desi2	0.0805277484339953	1.28107069588553	1	0.169	0.084	0.085
S1pr3	0.0805470398133319	0.797654204500437	1	0.223	0.12	0.103
Mettl16	0.0806028160645728	-1.71178696583667	1	0.038	0.096	0.058
Clasp1	0.0807451525276443	-1.35634587326751	1	0.054	0.12	0.066
Rif1	0.0807451525276443	-1.32711954999721	1	0.054	0.12	0.066
Rabgef1	0.0807518180548332	-1.77735159981407	1	0.023	0.072	0.049
Sdha	0.0807518180548332	-1.80702156387207	1	0.023	0.072	0.049
Nsd2	0.0808722228933732	-0.359382619233226	1	0.015	0.06	0.045
Ifitm2	0.0808722228933732	-1.31597143734799	1	0.015	0.06	0.045
Smn1	0.0808722228933732	-1.72962532741182	1	0.015	0.06	0.045
Ptpn2	0.0808722228933732	-1.29982822301519	1	0.015	0.06	0.045
Chm	0.0808722228933732	-1.44794336335041	1	0.015	0.06	0.045
Gucy1a2	0.0813754054220101	0.241392030947647	1	0.762	0.699	0.0630000000000001
Asph	0.0817201949319449	-0.758005677938947	1	0.069	0.145	0.076
Pcmtd1	0.0817552441861644	-1.1065592013322	1	0.062	0.133	0.071
Txndc12	0.0818941761178773	-1.76122378941915	1	0.023	0.072	0.049
Maf	0.0818941761178773	-1.93584870546347	1	0.023	0.072	0.049
Mbnl1	0.0822967043887889	-0.621953331930051	1	0.277	0.41	0.133
Agtpbp1	0.0824442547309661	-1.22878747366768	1	0.054	0.12	0.066
Kdm6b	0.0824702514752396	2.21975859847098	1	0.062	0.012	0.05
Zmym2	0.0825672897173215	-1.01713164217748	1	0.062	0.133	0.071
Tshz1	0.0825745499544558	1.81527051704435	1	0.1	0.036	0.064
Pde7b	0.0826018087442194	0.25486548499173	1	0.438	0.301	0.137
Sh2b3	0.0830170209220511	1.70590457882541	1	0.1	0.036	0.064
Atp2a3	0.0830178540938628	1.29502229094954	1	0.208	0.12	0.088
Ildr2	0.0830496076531828	-1.67864638962935	1	0.023	0.072	0.049
Zyg11b	0.0830496076531828	-1.55135099584958	1	0.023	0.072	0.049
Atxn7l3b	0.0830496076531828	-1.62648631366202	1	0.023	0.072	0.049
Ctdsp2	0.0830496076531828	-1.62551465023971	1	0.023	0.072	0.049
Gdi2	0.0830496076531828	-1.67360708949226	1	0.023	0.072	0.049
Vgll3	0.0830496076531828	-1.74983329499048	1	0.023	0.072	0.049
Srr	0.0831287295107038	-1.65658972700637	1	0.031	0.084	0.053
Rhoj	0.0835634807127163	0.809098687461403	1	0.331	0.229	0.102
Acsf2	0.0836322571050019	2.10885569061196	1	0.062	0.012	0.05
Otud7b	0.0837272133408765	-1.30228437433202	1	0.046	0.108	0.062
Zeb1	0.0841048059091685	0.383642605452672	1	0.777	0.735	0.042
Rgs6	0.0841246485419078	0.30097999140364	1	0.5	0.398	0.102
Prdx1	0.0841910941768381	-1.82225092288424	1	0.031	0.084	0.053
Hmgb1	0.0841910941768381	-1.57597743258715	1	0.031	0.084	0.053
Ppargc1b	0.0841910941768381	-1.49904763751277	1	0.031	0.084	0.053
Eln	0.084210993524821	-0.775524031486698	1	0.062	0.133	0.071
Ptpn4	0.0846260309153484	1.52340834284942	1	0.115	0.048	0.067
Hltf	0.0846504265373655	-1.25107721680734	1	0.046	0.108	0.062
Ago3	0.0846504265373655	-1.02059104675947	1	0.046	0.108	0.062
Tpcn1	0.0848042866008744	1.62439406763442	1	0.1	0.036	0.064
2610008E11Rik	0.0848074856437842	1.93592559475119	1	0.062	0.012	0.05
B3gntl1	0.0848074856437842	2.02664757219547	1	0.062	0.012	0.05
Trim24	0.0852644205011174	-1.56614763978414	1	0.031	0.084	0.053
Phlpp1	0.0853888370966519	0.672541203523121	1	0.4	0.301	0.099
Rnf2	0.0854000896364717	-1.45358329287632	1	0.023	0.072	0.049
Tram1	0.085482010394674	-1.55837446499482	1	0.038	0.096	0.058
Yaf2	0.085482010394674	-1.29584338466529	1	0.038	0.096	0.058
Bicral	0.085482010394674	-1.48528635812999	1	0.038	0.096	0.058
Usp9x	0.0857032212417753	-0.864391979111042	1	0.177	0.265	0.088
Eif4g2	0.0858810803419832	-0.956815523219819	1	0.062	0.133	0.071
Pkn1	0.0859293979264014	-0.797514756097625	1	0.054	0.12	0.066
Ahnak	0.0861302238374027	-0.820901248330884	1	0.138	0.229	0.091
Smap1	0.0863487832693462	-1.68206948701158	1	0.031	0.084	0.053
Gon4l	0.0863487832693462	-1.56229322672002	1	0.031	0.084	0.053
Nbr1	0.0863487832693462	-1.36818540189131	1	0.031	0.084	0.053
Pum2	0.0863842775313474	-0.8505318469157	1	0.154	0.241	0.087
Unc13c	0.0863986477046115	0.383166651228996	1	0.346	0.229	0.117
Clasp2	0.0865224371381264	-0.810899271872299	1	0.1	0.181	0.081
Ufl1	0.0865953393254096	-1.41511198683629	1	0.023	0.072	0.049
Rala	0.0865953393254096	-1.42217444110781	1	0.023	0.072	0.049
Rpl36	0.0865953393254096	-1.28567414193361	1	0.023	0.072	0.049
Fermt2	0.0867824428429263	0.609625359627872	1	0.438	0.361	0.077
Leng8	0.0869908892099371	-1.38794163628165	1	0.038	0.096	0.058
Dop1a	0.0874442572523333	-1.59505494560885	1	0.031	0.084	0.053
Rnf146	0.0874442572523333	-1.49336936783821	1	0.031	0.084	0.053
Hnrnpr	0.0875779174362103	0.503439057584428	1	0.362	0.253	0.109
Hook3	0.0884362893813033	-0.72293444467002	1	0.062	0.133	0.071
Rab1a	0.0884716873024474	1.3938388443833	1	0.1	0.036	0.064
Chst11	0.0884721607688417	1.3311106976494	1	0.1	0.036	0.064
Birc2	0.0885509171977707	-1.38074572532888	1	0.031	0.084	0.053
Ndrg1	0.0885509171977707	-0.968613750419231	1	0.031	0.084	0.053
Fam91a1	0.0890263540435451	-1.28875411062876	1	0.023	0.072	0.049
Nrep	0.0893907298299221	-1.16381203412912	1	0.046	0.108	0.062
Znrf1	0.0895549521895077	-1.10222996227934	1	0.038	0.096	0.058
Zfp106	0.0896688378220334	-1.23007932739715	1	0.031	0.084	0.053
Trim44	0.0899069746263095	-1.09178142081408	1	0.092	0.169	0.077
Tjp1	0.0901525609323256	0.476253656212346	1	0.515	0.386	0.129
Fam149b	0.0902623181332308	-1.40708587359867	1	0.023	0.072	0.049
Klhl24	0.090452189776906	-0.952096660809482	1	0.054	0.12	0.066
Lin52	0.09059723313224	-1.23321926125089	1	0.038	0.096	0.058
Rad54l2	0.0907974121992281	-1.41595537679576	1	0.031	0.084	0.053
Rc3h1	0.0908863833343631	-0.976559436247985	1	0.1	0.181	0.081
Spaar	0.0913061325981934	1.28856250579316	1	0.1	0.036	0.064
Ppfia1	0.0913457301590252	-1.10027439591432	1	0.046	0.108	0.062
Slc38a9	0.0913457301590252	-0.9598965827875	1	0.046	0.108	0.062
Abcb7	0.0913793359556217	-0.910298667565824	1	0.054	0.12	0.066
St6gal1	0.091480367440757	0.247738023042211	1	0.438	0.301	0.137
Il15ra	0.0914944433751315	1.32561741493944	1	0.115	0.048	0.067
Vrk2	0.0915120526538389	-0.501584951139198	1	0.023	0.072	0.049
Foxk2	0.0915120526538389	-1.01646731496328	1	0.023	0.072	0.049
Usp32	0.091938759766189	-1.19700542273519	1	0.031	0.084	0.053
Crip1	0.091938759766189	-1.1494977440369	1	0.031	0.084	0.053
Pura	0.091938759766189	-1.18731202191934	1	0.031	0.084	0.053
Gpbp1l1	0.092383643586533	1.37135037150012	1	0.115	0.048	0.067
Smarcd3	0.0927110622425584	-1.02437808326831	1	0.038	0.096	0.058
Pbx1	0.092973186170873	0.35172871340153	1	0.577	0.422	0.155
Supt16	0.0932565405694588	-0.900445578787373	1	0.054	0.12	0.066
Dars	0.0932797706748345	1.21737682016212	1	0.115	0.048	0.067
Cbx1	0.0932797706748345	1.2143870760552	1	0.115	0.048	0.067
Chchd3	0.0933772362022065	-1.06015736802968	1	0.092	0.169	0.077
Crebbp	0.093440914160214	0.404418636982705	1	0.485	0.349	0.136
Slain2	0.0937827281492402	-1.13433822059282	1	0.038	0.096	0.058
Pdgfd	0.0938623847515537	-0.434041428185479	1	0.108	0.193	0.085
Naa16	0.0942066800008031	-1.0066604640684	1	0.054	0.12	0.066
Trim33	0.0942546198728519	-1.19314409916607	1	0.031	0.084	0.053
Ppp4r3a	0.0942546198728519	-1.24853887928087	1	0.031	0.084	0.053
Klf7	0.0942959291203054	-0.854629054140146	1	0.146	0.241	0.095
Adap2	0.0945170377864459	0.402029495607484	1	0.669	0.566	0.103
Lrrc75a	0.0951734010090052	2.62473049581996	1	0.077	0.024	0.053
Rabgap1l	0.0952848274356563	1.23860339898721	1	0.146	0.072	0.074
Zmynd11	0.0953587883978843	-0.966662267359618	1	0.046	0.108	0.062
Polr3gl	0.0954299629567731	-1.21411660526011	1	0.031	0.084	0.053
Rreb1	0.0956594263649792	0.731602995419832	1	0.223	0.133	0.09
Cul1	0.0956928560902123	-0.703409446476979	1	0.138	0.229	0.091
Mia2	0.096199515473117	-0.742086430335933	1	0.1	0.181	0.081
Man1c1	0.096617013890959	-1.07860953004239	1	0.031	0.084	0.053
Klf12	0.0966431151483823	-0.581769862932982	1	0.515	0.59	0.075
Pdzd2	0.0967335562258284	0.303378601043978	1	0.608	0.47	0.138
Ccdc141	0.0968043471086244	0.346139945107272	1	0.5	0.386	0.114
Fam118b	0.0970473477835101	0.815899323064354	1	0.331	0.229	0.102
Efhd2	0.0970574366266283	-1.18859757154904	1	0.038	0.096	0.058
Lama5	0.0971037320737603	-0.439585695045829	1	0.054	0.12	0.066
Pan3	0.0974505437670617	0.314256409994556	1	0.362	0.253	0.109
Scfd1	0.0984602727994693	-0.854730652189735	1	0.046	0.108	0.062
Cfap20	0.0986156426332667	1.89210997469045	1	0.077	0.024	0.053
Ganc	0.0987491470492538	1.39485354734573	1	0.131	0.06	0.071
Eif4a2	0.0989471680327257	0.971008638831796	1	0.162	0.084	0.078
Foxn2	0.0990265362542423	-0.650627966711422	1	0.031	0.084	0.053
Dmxl1	0.0995376116345777	1.22366545487329	1	0.169	0.096	0.073
Coq10b	0.09978490008127	2.01411948784903	1	0.077	0.024	0.053
Safb2	0.09978490008127	2.18238075572192	1	0.077	0.024	0.053
Itpr2	0.100385129322972	0.485205640328397	1	0.585	0.506	0.079
Zic1	0.100529556446119	0.591179649720086	1	0.331	0.229	0.102
Cenpp	0.100572310891315	2.36438813824852	1	0.092	0.036	0.056
Myh9	0.101451978543321	0.492711550993768	1	0.538	0.422	0.116
Camk1d	0.101565228103866	-0.417175624363803	1	0.038	0.096	0.058
Cdc26	0.102156572833376	1.89187711949966	1	0.077	0.024	0.053
Maml1	0.102156572833376	1.91358301412165	1	0.077	0.024	0.053
Myo1d	0.102199062592228	-0.224944834310795	1	0.2	0.301	0.101
Stau1	0.102325725823764	-0.964151428755928	1	0.077	0.145	0.068
Kansl1l	0.102683634088591	-0.449077052282306	1	0.246	0.373	0.127
Lgr4	0.103359118603763	1.775038016047	1	0.077	0.024	0.053
Egflam	0.104256634395328	0.313487510553577	1	0.654	0.554	0.1
Zfp326	0.105178276492799	-0.8006539975294	1	0.054	0.12	0.066
Ncoa6	0.105575540364343	1.05362501011354	1	0.115	0.048	0.067
Gipr	0.106004230264934	1.15841617037868	1	0.131	0.06	0.071
Rsbn1	0.106004230264934	-1.15132639771753	1	0.077	0.145	0.068
Nbeal1	0.106055366755105	0.321642630975102	1	0.623	0.53	0.093
Ext1	0.107882407876825	-1.23819083018289	1	0.077	0.145	0.068
Pms1	0.108589275778864	5.12689502456605	1	0.031	0	0.031
Osgepl1	0.108589275778864	4.65159578792061	1	0.031	0	0.031
Gtf3c3	0.108589275778864	4.85520610283042	1	0.031	0	0.031
Gpr161	0.108589275778864	5.33583690826707	1	0.031	0	0.031
Ncstn	0.108589275778864	5.53309167879299	1	0.031	0	0.031
Phyh	0.108589275778864	4.86965794449372	1	0.031	0	0.031
Cstad	0.108589275778864	4.92835379155876	1	0.031	0	0.031
Tspan18	0.108589275778864	5.29973969495971	1	0.031	0	0.031
Fam210b	0.108589275778864	4.87116890166853	1	0.031	0	0.031
Them4	0.108589275778864	4.82627935442652	1	0.031	0	0.031
Dpyd	0.108589275778864	5.91678416006408	1	0.031	0	0.031
Gng5	0.108589275778864	5.49605006084706	1	0.031	0	0.031
Tlr4	0.108589275778864	5.22009340123917	1	0.031	0	0.031
Szrd1	0.108589275778864	4.59053538451485	1	0.031	0	0.031
Depdc5	0.108589275778864	5.02587863297764	1	0.031	0	0.031
Hspb1	0.108589275778864	5.34038561543079	1	0.031	0	0.031
Trip6	0.108589275778864	5.11001147361762	1	0.031	0	0.031
Ephb4	0.108589275778864	5.27870339649381	1	0.031	0	0.031
Ezh2	0.108589275778864	5.37288146625869	1	0.031	0	0.031
Spsb2	0.108589275778864	5.16959515435321	1	0.031	0	0.031
Ltbr	0.108589275778864	5.17060003711495	1	0.031	0	0.031
Vwf	0.108589275778864	4.8797553884553	1	0.031	0	0.031
Etfrf1	0.108589275778864	4.95871746681291	1	0.031	0	0.031
3110040N11Rik	0.108589275778864	5.11864522391027	1	0.031	0	0.031
Il15	0.108589275778864	4.77248739628747	1	0.031	0	0.031
Ppm1m	0.108589275778864	5.1945069141515	1	0.031	0	0.031
Nup43	0.108589275778864	5.36489288612791	1	0.031	0	0.031
Smpd2	0.108589275778864	5.34721225315119	1	0.031	0	0.031
Cand1	0.108589275778864	4.7910736332912	1	0.031	0	0.031
Pik3ip1	0.108589275778864	5.19223901149496	1	0.031	0	0.031
Cfap36	0.108589275778864	4.63793802115941	1	0.031	0	0.031
Tnip1	0.108589275778864	4.8231661064217	1	0.031	0	0.031
Zfp385c	0.108589275778864	5.09415833329326	1	0.031	0	0.031
Prox2	0.108589275778864	4.99650378637409	1	0.031	0	0.031
Tmed8	0.108589275778864	4.80506130954508	1	0.031	0	0.031
Vps41	0.108589275778864	4.62124200401648	1	0.031	0	0.031
Serpinb9	0.108589275778864	4.82434863694296	1	0.031	0	0.031
Elp3	0.108589275778864	4.82605834246838	1	0.031	0	0.031
Eif3l	0.108589275778864	4.9530193434256	1	0.031	0	0.031
Copz1	0.108589275778864	4.86412903943814	1	0.031	0	0.031
Parp14	0.108589275778864	4.8013041319257	1	0.031	0	0.031
Adamts5	0.108589275778864	5.44614509155284	1	0.031	0	0.031
Pbx2	0.108589275778864	4.9224672852162	1	0.031	0	0.031
Rpl7l1	0.108589275778864	5.10194323915482	1	0.031	0	0.031
Slc35a4	0.108589275778864	4.65887233129726	1	0.031	0	0.031
Mapk4	0.108589275778864	5.4974953564552	1	0.031	0	0.031
Rab1b	0.108589275778864	4.9670969274776	1	0.031	0	0.031
Esrra	0.108589275778864	4.49249692511595	1	0.031	0	0.031
Bloc1s2	0.108589275778864	4.95043546737425	1	0.031	0	0.031
Septin6	0.108589275778864	4.94671513969737	1	0.031	0	0.031
Cep128	0.109541539712928	1.16417280444884	1	0.077	0.024	0.053
Ptp4a3	0.109672007103464	2.12486779560448	1	0.108	0.048	0.06
Acta2	0.110304712133126	-0.387927875455703	1	0.131	0.217	0.086
Sbf2	0.110883488204732	0.384271768184084	1	0.538	0.434	0.104
Gper1	0.111149757940124	0.505265315144389	1	0.115	0.048	0.067
Lrp6	0.111215600730046	-1.07524315298895	1	0.108	0.181	0.073
Pdlim5	0.111515931068588	-0.858105899099119	1	0.223	0.301	0.078
Akap10	0.111717732655886	1.22636274851151	1	0.131	0.06	0.071
Ccser2	0.112061941511499	-0.743464346226216	1	0.115	0.193	0.078
Col4a1	0.112111187310703	0.723586326983927	1	0.285	0.193	0.092
Mcm9	0.112841344403866	1.54975267683353	1	0.092	0.036	0.056
Hnrnph3	0.112941900805042	-0.95935748656405	1	0.108	0.181	0.073
Slc25a32	0.113781129397365	2.58388092807251	1	0.054	0.012	0.042
Amotl2	0.113782163335047	2.54826370506549	1	0.054	0.012	0.042
Senp2	0.113782163335047	3.21476635174441	1	0.054	0.012	0.042
