gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Zfand6	0.00308967295318079	1.60560904824909	1	0.335	0.122	0.213
Wdr43	0.00312167356334076	-2.61486377270389	1	0.021	0.102	0.081
Zfp942	0.00333830648698261	-2.83053026858535	1	0.021	0.102	0.081
Ptpn11	0.00339456215072765	-2.48645516577639	1	0.021	0.102	0.081
Wipi1	0.00350967052686144	-2.3054213004951	1	0.021	0.102	0.081
Iftap	0.00379422609711054	-4.2442075884935	1	0.007	0.061	0.054
Trappc12	0.00379422609711054	-4.09426395471435	1	0.007	0.061	0.054
Mipol1	0.00380541109561008	-1.91369245357288	1	0.063	0.184	0.121
Dazap1	0.00387168140953894	-2.50142307669839	1	0.032	0.122	0.09
Tmem59	0.00388744453354966	-3.60960177068837	1	0.007	0.061	0.054
6030458C11Rik	0.00388744453354966	-4.15821944411714	1	0.007	0.061	0.054
Spats2	0.00388744453354966	-4.1542479548116	1	0.007	0.061	0.054
Rab9	0.00389516830810779	-3.65070956839707	1	0.014	0.082	0.068
Daam1	0.00392708119375473	-2.59893376620894	1	0.032	0.122	0.09
Psmd14	0.00394106878908642	-1.89624399418117	1	0.021	0.102	0.081
Iqcb1	0.00397081176312628	-3.17861321777171	1	0.014	0.082	0.068
Gna12	0.0039732334071653	-1.93990336139215	1	0.063	0.184	0.121
Nars2	0.00398273866981603	-3.40732521712813	1	0.007	0.061	0.054
Ubald2	0.00398273866981603	-3.87453526537126	1	0.007	0.061	0.054
Fstl1	0.00398273866981603	-3.39877094356972	1	0.007	0.061	0.054
Glo1	0.00398273866981603	-3.63419292786274	1	0.007	0.061	0.054
Zbtb7c	0.00398273866981603	-3.92399195472597	1	0.007	0.061	0.054
Efr3b	0.00398941597805333	0.976269009096247	1	0.313	0.102	0.211
Maco1	0.00404778671807374	-2.8356911992149	1	0.014	0.082	0.068
Vdac2	0.00404778671807374	-3.31154328567671	1	0.014	0.082	0.068
Tmem87b	0.00406842482955531	-2.12320368938724	1	0.067	0.184	0.117
Marchf6	0.00407938664658211	-2.51378627532531	1	0.042	0.143	0.101
Lin7c	0.00408014905770571	-3.49922339445404	1	0.007	0.061	0.054
Tmem154	0.00408014905770571	-2.97534703216241	1	0.007	0.061	0.054
Malsu1	0.00408014905770571	-3.41258548099107	1	0.007	0.061	0.054
Tmx1	0.00412611373605081	-3.09666723787942	1	0.014	0.082	0.068
Trim3	0.00417971690057932	-2.77979136304514	1	0.007	0.061	0.054
Rtcb	0.00417971690057932	-2.76113437632115	1	0.007	0.061	0.054
Zdhhc14	0.00421503018252044	-2.49602668180607	1	0.032	0.122	0.09
Hspa5	0.00428148406054063	-2.59967479724061	1	0.007	0.061	0.054
Elp5	0.00428148406054063	-2.36124305875078	1	0.007	0.061	0.054
Wdr89	0.00428148406054063	-2.20439332579275	1	0.007	0.061	0.054
Sirt1	0.00436941672910845	-2.70499354957851	1	0.014	0.082	0.068
Gm5127	0.00438308831449269	-0.683598864795133	1	0.303	0.51	0.207
Tgfbrap1	0.00445903396402911	-2.40704594356512	1	0.032	0.122	0.09
Aplp2	0.00450610693956944	-1.18652664824375	1	0.18	0.347	0.167
Fam13c	0.00452921670502176	1.47473654554757	1	0.331	0.122	0.209
Pitpnb	0.00453876788316809	-2.30215603174178	1	0.014	0.082	0.068
Zdhhc9	0.00453876788316809	-2.61955272450044	1	0.014	0.082	0.068
Dnajc7	0.00458577424021739	-2.04336499163206	1	0.032	0.122	0.09
Cops5	0.00462565388423335	-2.79021421112735	1	0.014	0.082	0.068
Atp5c1	0.00462565388423335	-2.3988257925961	1	0.014	0.082	0.068
Nckap5	0.00484944875612989	-0.976888359846959	1	0.222	0.408	0.186
Kif13a	0.00492120747878519	-1.39542670749391	1	0.169	0.327	0.158
Rora	0.00504822376250553	-0.912163900244078	1	0.511	0.735	0.224
Limch1	0.00550269981189401	0.87868867514418	1	0.637	0.449	0.188
Otud5	0.00597088235971414	-2.38654798748543	1	0.025	0.102	0.077
Osbpl1a	0.00629396136715094	-1.13853982857027	1	0.208	0.367	0.159
Cttn	0.00634359978806398	-2.61945446335952	1	0.025	0.102	0.077
Tmx3	0.00634359978806398	-2.63439994423314	1	0.025	0.102	0.077
Vwf	0.00637012407623847	-0.937016241750285	1	0.465	0.653	0.188
Senp2	0.0064196982683772	-1.80560938151883	1	0.056	0.163	0.107
Pde4d	0.00653707995865439	1.40063740799436	1	0.412	0.224	0.188
Tln2	0.00682664879026045	-1.32002194696235	1	0.109	0.245	0.136
Nedd1	0.00686295046683195	-2.50173316612668	1	0.035	0.122	0.087
Pcsk7	0.00715245960795949	-2.32619450095442	1	0.025	0.102	0.077
Pld1	0.00721119380844501	-1.55367076648175	1	0.081	0.204	0.123
Pitpnm2	0.00725982057524975	-2.4247785109962	1	0.025	0.102	0.077
Prickle1	0.00731424257213534	-1.34869994662316	1	0.137	0.286	0.149
Prrc1	0.00743479282470775	-2.00079044846785	1	0.046	0.143	0.097
Snx6	0.00764416273350472	-1.22203479532318	1	0.123	0.265	0.142
Ksr1	0.00781862035984543	-1.77484351036439	1	0.025	0.102	0.077
Por	0.00783369752539458	-1.56425974007271	1	0.046	0.143	0.097
Wasl	0.00801704993096806	-2.02174922128154	1	0.046	0.143	0.097
Senp5	0.00805272250006841	-1.60333217860905	1	0.025	0.102	0.077
Tasor	0.00814267638647888	-0.819807131963344	1	0.342	0.51	0.168
Arhgef3	0.00828060316083765	1.24366182029655	1	0.363	0.163	0.2
Arap3	0.00834763084406333	-1.09633492211233	1	0.127	0.265	0.138
Ap2b1	0.00843056843283001	3.2847988565947	1	0.162	0.02	0.142
Tcea1	0.00868942156105494	-1.90483857238391	1	0.046	0.143	0.097
Shoc2	0.00887040231842006	-1.01089480129265	1	0.19	0.347	0.157
Fth1	0.00907907632221008	-1.22204996610375	1	0.056	0.163	0.107
Ptprd	0.00927378695281622	-0.538600998311249	1	0.57	0.796	0.226
Crebrf	0.00930875086358626	-1.20233507737419	1	0.07	0.184	0.114
Nr3c2	0.00938438089245748	-0.613002401095393	1	0.525	0.673	0.148
Casp7	0.00944667674138158	-1.77575648004496	1	0.06	0.163	0.103
Ube2k	0.00954164425317139	-1.21351289502393	1	0.13	0.265	0.135
Man2a1	0.00963823786011431	-1.32462215035822	1	0.085	0.204	0.119
Galk2	0.00972575269167673	-2.71599820002207	1	0.018	0.082	0.064
Oma1	0.00981075377893967	-1.2382272401855	1	0.085	0.204	0.119
Fry	0.00987057911974952	0.560431434703403	1	0.845	0.857	0.012
Parp6	0.0100533071300192	-2.46301987144955	1	0.018	0.082	0.064
Etl4	0.0101516718423302	2.19561773806015	1	0.162	0.02	0.142
Vps35l	0.0103906501525692	-2.65955157004522	1	0.018	0.082	0.064
Zbtb38	0.0104397935814207	-2.06892636293383	1	0.049	0.143	0.094
Fnta	0.0105630694053011	-2.49473595822599	1	0.018	0.082	0.064
Sik2	0.0105761466173151	-1.61946084587617	1	0.155	0.286	0.131
Dtymk	0.0106904994277996	-4.51068898528928	1	0.004	0.041	0.037
Or5m3b	0.0106904994277996	-4.81296073267814	1	0.004	0.041	0.037
Ddrgk1	0.0106904994277996	-5.13682411165121	1	0.004	0.041	0.037
Prnp	0.0106904994277996	-3.54919036065364	1	0.004	0.041	0.037
Acss1	0.0106904994277996	-4.7168707328922	1	0.004	0.041	0.037
Mtg2	0.0106904994277996	-3.91153561127252	1	0.004	0.041	0.037
D3Ertd751e	0.0106904994277996	-4.04339836240559	1	0.004	0.041	0.037
Slc7a11	0.0106904994277996	-4.76401319592863	1	0.004	0.041	0.037
Larp7	0.0106904994277996	-4.36353807590501	1	0.004	0.041	0.037
Trmt10a	0.0106904994277996	-4.2695493989851	1	0.004	0.041	0.037
Bnc2	0.0106904994277996	-3.60548777228366	1	0.004	0.041	0.037
Rnf19b	0.0106904994277996	-4.10907356854619	1	0.004	0.041	0.037
Poln	0.0106904994277996	-4.85299971403793	1	0.004	0.041	0.037
Zkscan5	0.0106904994277996	-4.17097762571445	1	0.004	0.041	0.037
Tpi1	0.0106904994277996	-4.00566939465843	1	0.004	0.041	0.037
U2af2	0.0106904994277996	-4.61162949399125	1	0.004	0.041	0.037
Akt2	0.0106904994277996	-4.11500843800644	1	0.004	0.041	0.037
Lsm6	0.0106904994277996	-5.24600831577706	1	0.004	0.041	0.037
Pus3	0.0106904994277996	-4.4824606249353	1	0.004	0.041	0.037
Ptpn23	0.0106904994277996	-4.54470837713055	1	0.004	0.041	0.037
Enpp3	0.0106904994277996	-3.66860375476803	1	0.004	0.041	0.037
Kifbp	0.0106904994277996	-3.86853004991967	1	0.004	0.041	0.037
Hcfc2	0.0106904994277996	-4.08436730548308	1	0.004	0.041	0.037
Erlec1	0.0106904994277996	-4.00341469819581	1	0.004	0.041	0.037
Natd1	0.0106904994277996	-5.34186320235278	1	0.004	0.041	0.037
Heatr6	0.0106904994277996	-3.77430887464453	1	0.004	0.041	0.037
Wbp2	0.0106904994277996	-3.5910164215253	1	0.004	0.041	0.037
Lgals3bp	0.0106904994277996	-4.66842235582206	1	0.004	0.041	0.037
Brms1l	0.0106904994277996	-3.98573538496143	1	0.004	0.041	0.037
Gmpr2	0.0106904994277996	-4.68749361779952	1	0.004	0.041	0.037
Sharpin	0.0106904994277996	-4.70477999706937	1	0.004	0.041	0.037
Hsf1	0.0106904994277996	-4.53909517011874	1	0.004	0.041	0.037
Pla2g6	0.0106904994277996	-4.93163194773724	1	0.004	0.041	0.037
Slc12a8	0.0106904994277996	-4.64460049727006	1	0.004	0.041	0.037
4930453N24Rik	0.0106904994277996	-3.95739980129003	1	0.004	0.041	0.037
Zfp101	0.0106904994277996	-5.03370722678879	1	0.004	0.041	0.037
Twsg1	0.0106904994277996	-5.25179896304974	1	0.004	0.041	0.037
Brd8dc	0.0106904994277996	-3.98896984778211	1	0.004	0.041	0.037
Stard6	0.0106904994277996	-4.3925635879141	1	0.004	0.041	0.037
Nolc1	0.0106904994277996	-5.12936867968	1	0.004	0.041	0.037
Uprt	0.0106904994277996	-3.81162590765512	1	0.004	0.041	0.037
Atf7ip	0.0107220687182003	-0.932011532972233	1	0.194	0.347	0.153
Spats2l	0.0109956136795915	-3.52193993724655	1	0.004	0.041	0.037
Zbtb18	0.0109956136795915	-3.34212780233565	1	0.004	0.041	0.037
Hdgf	0.0109956136795915	-3.12623593646417	1	0.004	0.041	0.037
Zcchc4	0.0109956136795915	-3.9755305691287	1	0.004	0.041	0.037
Xrcc1	0.0109956136795915	-3.49360439892182	1	0.004	0.041	0.037
Maz	0.0109956136795915	-3.81664525736053	1	0.004	0.041	0.037
Armc5	0.0109956136795915	-3.75780320494616	1	0.004	0.041	0.037
Vps26b	0.0109956136795915	-3.46110482286847	1	0.004	0.041	0.037
Bicd2	0.0109956136795915	-4.01456662855301	1	0.004	0.041	0.037
Spcs1	0.0109956136795915	-3.46843967701904	1	0.004	0.041	0.037
Rab2b	0.0109956136795915	-3.3255089194809	1	0.004	0.041	0.037
Adprh	0.0109956136795915	-3.82423026767924	1	0.004	0.041	0.037
Atp6v0c	0.0109956136795915	-3.46518002347701	1	0.004	0.041	0.037
Safb	0.0109956136795915	-3.43571130116408	1	0.004	0.041	0.037
Hdac3	0.0109956136795915	-3.95164650105423	1	0.004	0.041	0.037
Tafazzin	0.0109956136795915	-3.35924380947739	1	0.004	0.041	0.037
Golga4	0.0112784656041604	-2.52493539734836	1	0.018	0.082	0.064
Pcnp	0.0112784656041604	-1.88725557010721	1	0.018	0.082	0.064
Setdb1	0.0113084410335307	-2.93810528517225	1	0.004	0.041	0.037
Mad2l2	0.0113084410335307	-3.03993166287803	1	0.004	0.041	0.037
Tmem41b	0.0113084410335307	-2.12573742580506	1	0.004	0.041	0.037
Cactin	0.0113084410335307	-3.48504995658279	1	0.004	0.041	0.037
Rab3ip	0.0113084410335307	-2.97303050212803	1	0.004	0.041	0.037
Rnf41	0.0113084410335307	-2.87009479758288	1	0.004	0.041	0.037
Pdia6	0.0113084410335307	-2.58542025710362	1	0.004	0.041	0.037
Tmem186	0.0113084410335307	-2.92656012295199	1	0.004	0.041	0.037
Lemd2	0.0113084410335307	-2.66174806794492	1	0.004	0.041	0.037
Slc35a4	0.0113084410335307	-3.07472637390249	1	0.004	0.041	0.037
P2ry10b	0.0113084410335307	-2.64213863547126	1	0.004	0.041	0.037
Eef1b2	0.0114639047407527	-1.89652789731228	1	0.018	0.082	0.064
Lcorl	0.011848079781626	2.86186031249967	1	0.201	0.061	0.14
Alas1	0.0119041065824038	-1.10248584636761	1	0.141	0.286	0.145
Gimap1	0.0121883164383754	-2.22718606772153	1	0.039	0.122	0.083
Eif4g3	0.0122769250797758	6.10047174564325	1	0.116	0	0.116
Strn	0.012353398994409	-2.07744949469415	1	0.028	0.102	0.074
Atg16l2	0.0124819060991987	-2.20607790626734	1	0.039	0.122	0.083
Tigd2	0.0129130888791527	-3.12946487917576	1	0.011	0.061	0.05
Sirt2	0.0129130888791527	-3.80505457367616	1	0.011	0.061	0.05
Endod1	0.0129130888791527	-3.14277463613728	1	0.011	0.061	0.05
Zfp949	0.0129130888791527	-3.66628202970394	1	0.011	0.061	0.05
Htt	0.0130379148201237	-2.29479608112209	1	0.028	0.102	0.074
Pgm2	0.0131683552553935	-3.05199132794699	1	0.011	0.061	0.05
Fut11	0.0131683552553935	-3.13243863338763	1	0.011	0.061	0.05
Brcc3	0.0131683552553935	-2.99578110681466	1	0.011	0.061	0.05
Phf8	0.0131683552553935	-3.76831339890387	1	0.011	0.061	0.05
Kctd12b	0.013243446891873	-1.93800004047748	1	0.039	0.122	0.083
Tmem248	0.0133030645156998	-1.95827911645326	1	0.028	0.102	0.074
Gnaq	0.0133061146273971	0.411277931346504	1	0.775	0.653	0.122
Adgrl3	0.0134147974779466	-0.741560356048529	1	0.331	0.551	0.22
Supt6	0.0134280733666167	-3.63091535197976	1	0.011	0.061	0.05
Arhgef2	0.0135582838612147	1.63021902211272	1	0.222	0.061	0.161
Cse1l	0.0135731051237647	-2.21282581979964	1	0.028	0.102	0.074
Mef2c	0.013616403561564	0.8198643337641	1	0.468	0.245	0.223
Prkacb	0.0136795981878288	-1.41328449109352	1	0.049	0.143	0.094
Otud6b	0.0136923079981589	-3.0726861363137	1	0.011	0.061	0.05
Paqr7	0.0136923079981589	-3.18756794098229	1	0.011	0.061	0.05
Kl	0.0136923079981589	-3.84326226433604	1	0.011	0.061	0.05
Nt5c3	0.0136923079981589	-2.68227101513307	1	0.011	0.061	0.05
Mafg	0.0136923079981589	-2.73394604624103	1	0.011	0.061	0.05
Rpl17	0.0136923079981589	-3.28262265876236	1	0.011	0.061	0.05
Casc3	0.0137557661905285	-1.74149635923797	1	0.028	0.102	0.074
Mrpl24	0.0139611246188612	-2.90228868844012	1	0.011	0.061	0.05
Pgrmc1	0.0139611246188612	-2.58855856955833	1	0.011	0.061	0.05
Pdk3	0.0139611246188612	-2.75511609689644	1	0.011	0.061	0.05
Tek	0.0140575558569272	0.492738000525064	1	0.775	0.612	0.163
Wwc2	0.0142215093881119	0.640240092197297	1	0.412	0.204	0.208
Prim2	0.0142345893833037	-2.44422473951496	1	0.011	0.061	0.05
H2-T24	0.0144250349209932	-1.24487447633357	1	0.049	0.143	0.094
Actr5	0.0145127691339446	-2.59367100319277	1	0.011	0.061	0.05
Srd5a3	0.0145127691339446	-2.45595140889261	1	0.011	0.061	0.05
Cenpx	0.0145127691339446	-2.73825915804694	1	0.011	0.061	0.05
Aopep	0.014578978491775	-0.745221743400231	1	0.38	0.51	0.13
Il1r1	0.0148198092350383	-0.496137023924449	1	0.338	0.531	0.193
Fam171a1	0.0150646667825183	2.12108896802957	1	0.204	0.061	0.143
Mtap	0.0150649703529562	-1.44095153455856	1	0.039	0.122	0.083
Bag6	0.0150835444151898	-2.22204568923489	1	0.011	0.061	0.05
Plxdc2	0.0152410255696195	-1.55978699107399	1	0.039	0.122	0.083
Abl2	0.0155456859046781	5.48872445444515	1	0.109	0	0.109
Tmem234	0.0155527808885113	-2.5856942329948	1	0.042	0.122	0.08
Nkd1	0.0158896040162028	-1.70397733746539	1	0.077	0.184	0.107
Crlf3	0.0163964045283962	-1.42606584774033	1	0.106	0.224	0.118
Eya1	0.0164401682738312	-5.79451004296928	1	0	0.02	0.02
Pi15	0.0164401682738312	-5.85476010835438	1	0	0.02	0.02
Cox5b	0.0164401682738312	-5.40552654239307	1	0	0.02	0.02
Inpp4a	0.0164401682738312	-5.40552654239307	1	0	0.02	0.02
AI597479	0.0164401682738312	-5.61900482927724	1	0	0.02	0.02
Ica1l	0.0164401682738312	-5.12663342298186	1	0	0.02	0.02
Bcs1l	0.0164401682738312	-5.79119046243049	1	0	0.02	0.02
Atg9a	0.0164401682738312	-5.10035152708041	1	0	0.02	0.02
Col4a3	0.0164401682738312	-6.83326567424451	1	0	0.02	0.02
Ndufa10	0.0164401682738312	-5.00473174049081	1	0	0.02	0.02
Slco6d1	0.0164401682738312	-5.92442139649851	1	0	0.02	0.02
Cdh19	0.0164401682738312	-6.82688837720633	1	0	0.02	0.02
Gli2	0.0164401682738312	-7.82395826438852	1	0	0.02	0.02
