gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Ndrg3	0.13299717205689	-4.19008696736373	1	0	0.011	0.011
Oser1	0.13299717205689	-4.17948482037615	1	0	0.011	0.011
Fam217b	0.13299717205689	-4.76290214120754	1	0	0.011	0.011
Cdh26	0.13299717205689	-4.04403094662983	1	0	0.011	0.011
Samd10	0.13299717205689	-4.16231149839363	1	0	0.011	0.011
Acad9	0.13299717205689	-4.08576004027972	1	0	0.011	0.011
Efna3	0.13299717205689	-5.04758148334492	1	0	0.011	0.011
Lysmd1	0.13299717205689	-4.43331280422104	1	0	0.011	0.011
Rrh	0.13299717205689	-3.96749446304626	1	0	0.011	0.011
Ostc	0.13299717205689	-4.27438501903487	1	0	0.011	0.011
Cenpe	0.13299717205689	-5.03318944373076	1	0	0.011	0.011
Mcoln2	0.13299717205689	-4.15610112242229	1	0	0.011	0.011
Pdp1	0.13299717205689	-4.33488024752412	1	0	0.011	0.011
Lyrm2	0.13299717205689	-4.41325885750027	1	0	0.011	0.011
Rgp1	0.13299717205689	-4.85713590212913	1	0	0.011	0.011
Msantd3	0.13299717205689	-4.37670276408023	1	0	0.011	0.011
Zfp189	0.13299717205689	-4.45792943814685	1	0	0.011	0.011
Pole3	0.13299717205689	-5.04374581921429	1	0	0.011	0.011
Ldlrad1	0.13299717205689	-4.45815326677252	1	0	0.011	0.011
Bend5	0.13299717205689	-4.42555154079237	1	0	0.011	0.011
Tmem69	0.13299717205689	-4.47641472712514	1	0	0.011	0.011
Ebna1bp2	0.13299717205689	-4.02376755937178	1	0	0.011	0.011
Rnf19b	0.13299717205689	-4.2738372205623	1	0	0.011	0.011
Gpatch3	0.13299717205689	-4.56188773382688	1	0	0.011	0.011
Lypla2	0.13299717205689	-4.93709483276462	1	0	0.011	0.011
C1qb	0.13299717205689	-4.12172076076951	1	0	0.011	0.011
Akr7a5	0.13299717205689	-4.84180397600818	1	0	0.011	0.011
Gpr157	0.13299717205689	-5.07055732643764	1	0	0.011	0.011
