gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Mast4	5.55487801916232e-11	0.871849076663991	9.95323043473504e-07	0.927	0.88	0.047
Galnt17	1.46020639690551e-08	2.79374671710988	0.00026163978219753	0.321	0.066	0.255
Mef2c	2.0374525012915e-07	-2.0646909963189	0.0036507073918141	0.165	0.455	0.29
Cap2	4.32282139723381e-07	-4.76679430815321	0.00774563137956354	0.018	0.24	0.222
Serpini1	5.67907257258014e-07	-2.08860803983849	0.0101757622355491	0.064	0.329	0.265
Ankrd12	1.20656453860254e-06	-1.47750122821583	0.0216192234026804	0.174	0.461	0.287
Psd3	3.22125801811018e-06	0.951336469727696	0.0577185011684982	0.761	0.593	0.168
Dlc1	5.39962226273683e-06	0.518869828718037	0.0967504317037185	1	1	0
Per2	1.61791195474006e-05	-7.72811897715167	0.289897464050324	0	0.156	0.156
Numa1	1.77496161438045e-05	2.39645319081904	0.318037622064688	0.211	0.048	0.163
Dock10	2.18762510099504e-05	-1.38533209307661	0.391978665596292	0.239	0.491	0.252
Asap2	2.20033514324029e-05	1.5399915629628	0.394256050965794	0.404	0.186	0.218
Tnrc6a	2.60862098610169e-05	-1.44567461259228	0.4674127082897	0.147	0.377	0.23
Sgip1	3.61503416339728e-05	-1.11355596484164	0.647741821397525	0.284	0.545	0.261
Hnrnpdl	5.21947572677973e-05	-2.87341594618722	0.935225660724393	0.009	0.162	0.153
Trpc1	5.51195852234709e-05	-7.52076880173214	0.987632728034152	0	0.138	0.138
Prickle2	0.00012353205030986	-7.62010973379874	1	0	0.126	0.126
Hlf	0.000144268955740556	-1.01079123580462	1	0.165	0.401	0.236
Thra	0.000166292894701098	7.59218497326409	1	0.083	0	0.083
Glud1	0.000189238361994642	-1.78223167201101	1	0.046	0.216	0.17
Chd9	0.000203356862755455	-1.28914096272125	1	0.147	0.353	0.206
Fermt2	0.000216254717872459	0.811492630285182	1	0.569	0.371	0.198
Chn1	0.000228227208708288	-2.99323752005957	1	0.046	0.198	0.152
Trpm7	0.00031818902598395	-1.81985329474077	1	0.101	0.281	0.18
Actb	0.000410857479380884	1.3249717458811	1	0.339	0.162	0.177
Axin2	0.000468360136428436	-3.81267766982727	1	0.009	0.126	0.117
Grk5	0.000475349472098784	0.894224368352017	1	0.495	0.299	0.196
Dbp	0.000518380132541738	-2.24427844309446	1	0.037	0.18	0.143
Etv1	0.000553856984570268	-2.41263366820708	1	0.046	0.186	0.14
Pwwp2a	0.000586703054744964	-1.89360369843327	1	0.064	0.222	0.158
Asph	0.000602498272836258	-2.79669185562149	1	0.028	0.156	0.128
Mthfd1l	0.000607528273092384	-7.16558837065765	1	0	0.102	0.102
Rem1	0.000736424452496751	1.27900681702613	1	0.202	0.066	0.136
Prex2	0.000829735163241698	-0.99839629503853	1	0.349	0.551	0.202
Nom1	0.000880544140577511	3.71223899725369	1	0.083	0.006	0.077
Pla1a	0.000885517401554583	-1.42377960688546	1	0.138	0.305	0.167
Acyp2	0.0009013967919712	-7.22731992056167	1	0	0.096	0.096
Vps13a	0.000993160827799391	-1.60643438958805	1	0.046	0.186	0.14
Ahnak	0.0012326797277036	-1.59998397584653	1	0.064	0.21	0.146
Coro2b	0.00131881336228138	-2.61377274228932	1	0.018	0.132	0.114
Auts2	0.00140728328366305	1.67403387787777	1	0.266	0.126	0.14
Fnbp1	0.00143842286419677	-0.909037130364454	1	0.11	0.281	0.171
D5Ertd579e	0.00151526055047857	-2.11778791239702	1	0.055	0.186	0.131
Lrig1	0.00151757263930229	1.14059200862249	1	0.294	0.138	0.156
Pag1	0.00154637579244981	-2.0747323349779	1	0.037	0.162	0.125
Ppfibp1	0.00170842902497828	1.83453733103696	1	0.202	0.078	0.124
Rapgef3	0.0017374616665186	-3.42015332318362	1	0.009	0.108	0.099
Akt3	0.0017429063828709	-1.09868019564108	1	0.229	0.413	0.184
Mtdh	0.00174766520879256	-1.06598907655339	1	0.147	0.311	0.164
Tef	0.00185066007428715	-1.33430874265042	1	0.128	0.287	0.159
Snapc3	0.00190938570041179	-2.14095318879266	1	0.055	0.18	0.125
Cltc	0.00191260254752015	-2.60286838990329	1	0.028	0.138	0.11
Adamts14	0.00197787666084525	-6.8190802781854	1	0	0.084	0.084
Spred2	0.0020155855024387	-2.03582183745099	1	0.037	0.156	0.119
Sox5	0.00221916748110437	0.481003927519061	1	0.954	0.862	0.092
Mboat2	0.00236546647553331	-1.14614991330382	1	0.183	0.353	0.17
Zfp346	0.00239946030075494	-1.62036517004751	1	0.073	0.21	0.137
Fzd6	0.00240319558621045	-0.674368291354979	1	0.202	0.383	0.181
Rapgef4	0.00240683605342507	-0.993421307756582	1	0.138	0.305	0.167
Sbf2	0.00261172097684415	0.625345963037749	1	0.578	0.401	0.177
Hnrnph1	0.00271954209362174	-1.59878902656159	1	0.092	0.228	0.136
Fam13c	0.00280229348379394	-2.07973162628044	1	0.055	0.174	0.119
Orc4	0.00292634530212839	-6.68988727430222	1	0	0.078	0.078
Ndufaf4	0.00292634530212839	-6.80584273613607	1	0	0.078	0.078
Slc25a33	0.00292634530212839	-6.84061633944063	1	0	0.078	0.078
Srsf10	0.00310016269834739	1.90832232973795	1	0.165	0.06	0.105
Armc8	0.00311213383128723	-3.21111810275519	1	0.018	0.114	0.096
Etfa	0.00321525391490803	-3.2933467435848	1	0.018	0.114	0.096
Camk1d	0.00324335178903106	-2.78633064940275	1	0.028	0.132	0.104
Fmnl2	0.00326514948931994	-0.99997638525904	1	0.092	0.24	0.148
Fam133b	0.00328572033847074	-2.92299637690177	1	0.018	0.114	0.096
Dgkd	0.00332646607901494	-3.79797139190039	1	0.009	0.096	0.087
Cep350	0.00336699769903529	-1.4132308761858	1	0.083	0.216	0.133
Eps15	0.00351206113966527	-1.64905725334712	1	0.064	0.192	0.128
Atp2c1	0.00352340229229823	-1.05597828609253	1	0.064	0.198	0.134
Cblb	0.00352612328172675	-1.24950396003649	1	0.119	0.269	0.15
Sort1	0.00379019448989299	-2.80173119024506	1	0.009	0.096	0.087
Igf1r	0.00380967362700747	0.790075087123691	1	0.55	0.395	0.155
Spag9	0.00385096740008501	-1.64217697535556	1	0.073	0.198	0.125
Plekhg3	0.00390436820856626	0.783954935465941	1	0.569	0.461	0.108
Per3	0.00391971305094329	-1.72675706337433	1	0.064	0.186	0.122
Zfp462	0.00410071719034108	2.98512478041892	1	0.092	0.018	0.074
Slc35a3	0.00415555298614544	3.09899787439969	1	0.092	0.018	0.074
Arglu1	0.00432057823450232	-0.908734126149347	1	0.101	0.246	0.145
Psmd1	0.00432781155520253	-6.4267615942933	1	0	0.072	0.072
Cdc14a	0.00432781155520253	-6.66194338539905	1	0	0.072	0.072
Ptpn12	0.00432781155520253	-6.43724275341326	1	0	0.072	0.072
Napg	0.00432781155520253	-6.49836990304286	1	0	0.072	0.072
Stag1	0.00437753231078617	1.04213042324378	1	0.468	0.329	0.139
Pakap	0.00445356227672117	-2.38670134946551	1	0.028	0.126	0.098
Rhoj	0.0044834317710182	1.01391543401637	1	0.33	0.18	0.15
Ccnd3	0.00454160342076565	-1.37594885293477	1	0.055	0.174	0.119
Rptor	0.00455524914302866	-1.4951871537954	1	0.037	0.144	0.107
Wdr48	0.00466508625397637	4.80690094848012	1	0.064	0.006	0.058
Trpc4	0.00479489753089726	-0.673730474443127	1	0.33	0.509	0.179
Dennd5a	0.00482936849356444	1.21519585011119	1	0.229	0.108	0.121
Txndc11	0.004912047966792	-2.92991148631233	1	0.018	0.108	0.09
Jak2	0.00494631790689511	-1.58641567461221	1	0.092	0.216	0.124
Wapl	0.00504340340265928	-0.884524282781497	1	0.147	0.293	0.146
Itga8	0.00509031551360222	-2.68305612111059	1	0.037	0.138	0.101
Cap1	0.0051759990214417	-3.02441178886658	1	0.009	0.09	0.081
Fam241a	0.0051805980177794	-2.68473255299888	1	0.018	0.108	0.09
Prr14	0.00523372018521988	-2.01476077267308	1	0.037	0.138	0.101
Gtpbp10	0.00535882587296767	6.58623743567256	1	0.046	0	0.046
Ap2a2	0.00535882587296767	6.52944789320324	1	0.046	0	0.046
Nup43	0.00535882587296767	6.5874595006766	1	0.046	0	0.046
Ccdc160	0.00535882587296767	6.42064178904716	1	0.046	0	0.046
Kcnq4	0.0054334819205783	2.38576801853779	1	0.101	0.024	0.077
Rnf10	0.00549227485068859	2.23805205185944	1	0.11	0.03	0.08
Stxbp4	0.00568289137301542	2.54808515849399	1	0.11	0.03	0.08
Ryk	0.00586162533196723	-1.66152213341732	1	0.073	0.192	0.119
Ttc39b	0.00594626995462028	2.18335213914766	1	0.11	0.03	0.08
Rbfox1	0.0060453651475641	1.45511246350334	1	0.229	0.114	0.115
Acss1	0.00639999995942648	-6.62434756676697	1	0	0.066	0.066
Map2k6	0.00639999995942648	-6.56932841823591	1	0	0.066	0.066
Zfp386	0.00639999995942648	-6.52592045877977	1	0	0.066	0.066
Fnip2	0.0065043184588738	-1.24605141958164	1	0.046	0.156	0.11
Lamp2	0.0065992665129668	-2.22489632590638	1	0.028	0.12	0.092
Etv6	0.0067424178776042	0.755823427079235	1	0.477	0.311	0.166
Ugp2	0.00679446705285434	-1.99736438367911	1	0.046	0.15	0.104
Zcchc8	0.00680002340569443	-3.06515029002333	1	0.018	0.102	0.084
Rock2	0.00680865603879183	-0.727176452230783	1	0.33	0.515	0.185
Jmjd1c	0.00697447524938259	0.598042007169179	1	0.606	0.467	0.139
Ints9	0.00713084765791911	-2.05562791208199	1	0.028	0.12	0.092
Nup155	0.00714545101106466	3.3982399970797	1	0.073	0.012	0.061
Pde4d	0.00715088901893172	0.61203276114069	1	0.771	0.689	0.0820000000000001
Lcor	0.00732648780950397	-1.70684219662425	1	0.055	0.162	0.107
Trpc3	0.00733942252488915	0.628120072548457	1	0.734	0.635	0.099
Aldh2	0.00755449565906337	-1.98255348242242	1	0.028	0.12	0.092
Ssbp1	0.00756420203858821	2.63556740528481	1	0.073	0.012	0.061
Pspc1	0.00763704941074761	1.49035262109705	1	0.193	0.09	0.103
Setd5	0.00791910309673741	0.866198704928583	1	0.431	0.311	0.12
Comt	0.00799660437744729	-1.91605177502961	1	0.046	0.144	0.098
Tgfbrap1	0.00800053344738908	-1.62119736544464	1	0.028	0.12	0.092
Nap1l4	0.00811850919124555	2.3609678694599	1	0.073	0.012	0.061
Hic1	0.00811850919124555	2.65222938052775	1	0.073	0.012	0.061
Celf2	0.00814322798530762	1.15145129422596	1	0.275	0.15	0.125
Pde8b	0.00821432756032827	0.491516542902608	1	0.771	0.79	0.019
Macf1	0.00821569420047478	0.907577843465323	1	0.477	0.359	0.118
Gmeb2	0.00832048032267618	-2.26898462838473	1	0.009	0.084	0.075
Ahcyl1	0.00855975610036042	-1.91447421792636	1	0.018	0.102	0.084
Rab31	0.00857385451897081	-1.81779945456661	1	0.037	0.132	0.095
Dgkh	0.00873835582286811	-1.20288428691144	1	0.018	0.102	0.084
Ston1	0.00884226861433301	-0.767106016839242	1	0.073	0.192	0.119
Sike1	0.00900529000509918	-1.85234367449486	1	0.037	0.132	0.095
Ano4	0.00914995384141967	-0.807890016382318	1	0.367	0.509	0.142
Ogt	0.00917756483428736	-0.523208863016192	1	0.33	0.509	0.179
Atp8b1	0.00929895383335108	-1.38611668455015	1	0.055	0.162	0.107
Tec	0.00930271396295671	-1.2194352408825	1	0.101	0.222	0.121
Rgl1	0.00934499340870091	-1.43744544413538	1	0.064	0.174	0.11
Ptbp2	0.00946102221706077	-2.25024915749691	1	0.028	0.114	0.086
Mvb12b	0.00946781421506151	-6.1489987623803	1	0	0.06	0.06
Rit1	0.00946781421506151	-6.18803402994461	1	0	0.06	0.06
Slc44a1	0.00946781421506151	-6.12659599737824	1	0	0.06	0.06
Lrrc4	0.00946781421506151	-6.26377337454372	1	0	0.06	0.06
E130308A19Rik	0.00950702251379307	-0.618294189248054	1	0.266	0.407	0.141
Cuedc1	0.0095461107800861	0.771756864453015	1	0.303	0.168	0.135
Itpr1	0.00957794930738386	0.414027595598647	1	0.752	0.659	0.093
Fubp1	0.00977945817733217	-0.870531343063767	1	0.11	0.24	0.13
Cd63	0.0101131346351924	-2.17822587435095	1	0.028	0.114	0.086
Gopc	0.0101226069477075	2.23620919884759	1	0.083	0.018	0.065
Aftph	0.0105449996718235	-2.66532426101329	1	0.018	0.096	0.078
Trio	0.0106031336194878	-2.09680879924711	1	0.028	0.114	0.086
Tspan4	0.0107133495403705	-3.26383639111552	1	0.009	0.078	0.069
Dync1li1	0.0107133495403705	-3.72062340276067	1	0.009	0.078	0.069
Dhx36	0.0108387461057981	-3.44474954867528	1	0.009	0.078	0.069
Tmem234	0.0108387461057981	-3.25568952006946	1	0.009	0.078	0.069
Ppp1r12b	0.0109734185647801	0.711871273450781	1	0.367	0.228	0.139
C2cd3	0.0110934594607417	-3.15703235135518	1	0.009	0.078	0.069
Ammecr1l	0.0113311148600107	1.8691849817644	1	0.083	0.018	0.065
Ccnt2	0.0114008213463993	-1.15915107574791	1	0.083	0.198	0.115
Pkp4	0.0114521848566048	-2.40896924150671	1	0.018	0.096	0.078
Dkk2	0.0115265573511351	3.49286369168363	1	0.055	0.006	0.049
Phf12	0.0115385666004053	-1.65413197664428	1	0.028	0.114	0.086
Rlf	0.0115920130231801	-1.39453950277957	1	0.064	0.168	0.104
Ggta1	0.0115947288238989	1.13789212023383	1	0.275	0.162	0.113
Nostrin	0.0115952984635842	-2.10645876099613	1	0.055	0.15	0.095
Atn1	0.0117137583942506	2.99717429872459	1	0.055	0.006	0.049
Msl3	0.0117137583942506	3.07582957682436	1	0.055	0.006	0.049
Slk	0.0117442774814781	1.51287386878281	1	0.165	0.072	0.093
Ikbkb	0.0118671027917375	-1.58706344399324	1	0.037	0.126	0.089
Col4a2	0.0118908160328588	1.25024062224834	1	0.294	0.174	0.12
Kctd1	0.0119481566165875	-1.48618353307244	1	0.101	0.216	0.115
Parp12	0.0121455716362867	-1.64267509551831	1	0.028	0.114	0.086
Rbbp6	0.0122655857186016	-1.58855745287109	1	0.055	0.156	0.101
Cdk8	0.0122934989562893	-1.01430039335458	1	0.083	0.192	0.109
Mia2	0.0123462147371631	-1.06986940684656	1	0.073	0.18	0.107
Txndc12	0.0123773754481861	1.85564630243442	1	0.092	0.024	0.068
Tmx3	0.012427152096374	-1.75962607441521	1	0.046	0.138	0.092
Ubn1	0.0125290935060031	1.62383874345292	1	0.138	0.054	0.084
Ppp1r12c	0.0126153312060474	0.944240569559127	1	0.248	0.132	0.116
2900026A02Rik	0.0126876872009628	1.66187931855813	1	0.156	0.066	0.09
Khdrbs1	0.0127562210574863	-1.69475568774128	1	0.073	0.174	0.101
Mat2a	0.0128834375807978	1.34821871244081	1	0.183	0.09	0.093
Gm867	0.0129412308132496	7.36633490936185	1	0.037	0	0.037
Xrcc5	0.0129415317156818	6.32037554704103	1	0.037	0	0.037
Dbi	0.0129415317156818	6.33874219873054	1	0.037	0	0.037
Dvl1	0.0129415317156818	6.37398294951163	1	0.037	0	0.037
Arl6ip4	0.0129415317156818	6.27438246572089	1	0.037	0	0.037
Wbp1	0.0129415317156818	6.30016882987288	1	0.037	0	0.037
Zfp846	0.0129415317156818	6.06400106850963	1	0.037	0	0.037
Acat1	0.0129415317156818	6.24991832871254	1	0.037	0	0.037
Ccn2	0.0129415317156818	6.29196701350219	1	0.037	0	0.037
Prim1	0.0129415317156818	6.03984617406689	1	0.037	0	0.037
Cntrob	0.0129415317156818	6.18285952500223	1	0.037	0	0.037
Nploc4	0.0129415317156818	5.81640592849442	1	0.037	0	0.037
Cystm1	0.0129415317156818	6.28559796313464	1	0.037	0	0.037
Yipf6	0.0129415317156818	6.22631574111569	1	0.037	0	0.037
Kctd12b	0.0129415317156818	6.43200807940978	1	0.037	0	0.037
Eif4a2	0.0132893186869906	0.933913970233708	1	0.248	0.132	0.116
Daam1	0.0133360592218305	0.831044612911905	1	0.45	0.347	0.103
Dcaf1	0.0133414825753469	1.99516496662705	1	0.11	0.036	0.074
Nf2	0.0133906718800306	-2.3243401545602	1	0.037	0.12	0.083
Fars2	0.0134693866851569	-0.87153401185103	1	0.055	0.156	0.101
Gja4	0.0138712030868346	1.651232965224	1	0.138	0.054	0.084
Dnajb2	0.0140190228392755	-6.27694206768932	1	0	0.054	0.054
Ywhab	0.0140190228392755	-5.87097190940258	1	0	0.054	0.054
Hycc1	0.0140190228392755	-6.46064196574472	1	0	0.054	0.054
Mtf2	0.0140190228392755	-6.33567342702112	1	0	0.054	0.054
Rilpl1	0.0140190228392755	-5.87526790237015	1	0	0.054	0.054
Zfp655	0.0140190228392755	-6.17836757595537	1	0	0.054	0.054
Tmem126a	0.0140190228392755	-6.08024326456525	1	0	0.054	0.054
Mapk3	0.0140190228392755	-6.31753395574585	1	0	0.054	0.054
Rpap3	0.0140190228392755	-6.10999446298337	1	0	0.054	0.054
Anks3	0.0140190228392755	-6.12329724828809	1	0	0.054	0.054
Ercc4	0.0140190228392755	-6.19360729317063	1	0	0.054	0.054
Senp5	0.0140190228392755	-5.98962894884979	1	0	0.054	0.054
Pcnp	0.0140190228392755	-5.76270015652255	1	0	0.054	0.054
Pi4k2a	0.0140190228392755	-6.09709212386695	1	0	0.054	0.054
Iqsec2	0.0140190228392755	-6.01491314801423	1	0	0.054	0.054
Zfp467	0.0141641641562979	-1.91106782366605	1	0.028	0.108	0.08
Foxp2	0.0145082534947988	1.81586804174585	1	0.147	0.06	0.087
Actr2	0.0145476827137133	-2.70377787138193	1	0.018	0.09	0.072
Cask	0.0147719445749592	1.38801281530868	1	0.275	0.168	0.107
Setbp1	0.0151136939619896	1.06557151808274	1	0.321	0.204	0.117
Msl1	0.0151556223392027	-2.58280748675831	1	0.018	0.09	0.072
Cdyl	0.0152567384940993	-1.84467332825751	1	0.028	0.108	0.08
Ext2	0.0153110597032325	-2.59368104981824	1	0.018	0.09	0.072
Srsf2	0.0153983986812916	-1.87124263250433	1	0.028	0.108	0.08
Klhl13	0.0154726029205748	1.7551017452965	1	0.138	0.054	0.084
Rap1a	0.0155497446650545	0.699545397650205	1	0.514	0.353	0.161
Hat1	0.0156634266870577	3.13861981350442	1	0.064	0.012	0.052
Tcp11l2	0.0156634266870577	3.27160216841449	1	0.064	0.012	0.052
Fads3	0.0156730763791714	-3.79194124000108	1	0.009	0.072	0.063
Lemd3	0.0156731865360363	-3.66079811785462	1	0.009	0.072	0.063
Tsg101	0.0157858241363276	-2.32899974229486	1	0.018	0.09	0.072
Vamp4	0.0158803417301359	-1.89004940876055	1	0.037	0.12	0.083
Grb10	0.0158839644642997	0.87836739745088	1	0.339	0.216	0.123
Cdc40	0.0159492720678665	-2.08428286875163	1	0.037	0.12	0.083
Zfp64	0.0162242852282286	-2.95330605255984	1	0.009	0.072	0.063
Rmnd5a	0.0162242852282286	-3.65993959647461	1	0.009	0.072	0.063
Tmem219	0.0164117320418723	-2.81955237655624	1	0.009	0.072	0.063
Uimc1	0.0165032124733509	-1.42403476841425	1	0.055	0.15	0.095
Ttc5	0.0166010787123393	-2.8978679406814	1	0.009	0.072	0.063
Psma6	0.0167753040116499	2.36934045019282	1	0.064	0.012	0.052
Dpysl2	0.0171157163548943	-1.65390269452778	1	0.018	0.09	0.072
Slc16a12	0.0171276896442689	-0.676619512964006	1	0.321	0.467	0.146
Ghr	0.0171487176862567	-1.32348184197042	1	0.183	0.305	0.122
Specc1	0.0172324992726504	-1.01731364551253	1	0.312	0.431	0.119
Invs	0.0176122587792271	-1.14953384343048	1	0.083	0.186	0.103
Septin8	0.0179015589063313	-1.06704901995745	1	0.092	0.204	0.112
Frmd6	0.0179212645879624	0.994356841389884	1	0.294	0.186	0.108
Pacs1	0.0179504957713359	1.81584230647316	1	0.165	0.078	0.087
Ilkap	0.0179558794485076	2.26395824170059	1	0.064	0.012	0.052
Ifnar1	0.0179558794485076	2.69452337305238	1	0.064	0.012	0.052
Csnk1g1	0.0179721118701411	-1.11074000610357	1	0.156	0.275	0.119
Lzts2	0.0183167412865492	1.215232301412	1	0.193	0.102	0.091
Unk	0.0183574890992306	-1.6130104499301	1	0.046	0.132	0.086
Acsf2	0.0184481155199958	2.23731942486952	1	0.064	0.012	0.052
Atg3	0.0185457678500796	-2.21649635848054	1	0.028	0.102	0.074
Lrp1	0.0185828053053535	-1.1997240043283	1	0.092	0.198	0.106
Mark1	0.0187806071389763	0.74925393470863	1	0.431	0.311	0.12
Arhgap17	0.0189706976331118	-1.46343602584502	1	0.073	0.168	0.095
Git2	0.0190890070033497	-1.5052315969717	1	0.037	0.12	0.083
Gpc4	0.0192420335596398	-2.39749109185823	1	0.028	0.102	0.074
Mgat3	0.0195385525160599	2.65770717775501	1	0.073	0.018	0.055
Ern1	0.0199610383366251	-1.60872703210626	1	0.028	0.102	0.074
Rprd2	0.0203478811428615	-1.52550014717992	1	0.055	0.144	0.089
Atxn2	0.020372215284075	-0.998856366592304	1	0.046	0.132	0.086
Swi5	0.020386110661704	2.12061643028661	1	0.073	0.018	0.055
Tnpo1	0.0203862082192445	1.02302587646495	1	0.303	0.198	0.105
Fam76a	0.0206665353060086	-2.7080352481051	1	0.018	0.084	0.066
Ndufs1	0.0207920161168036	-5.83814363967744	1	0	0.048	0.048
Pnpla7	0.0207920161168036	-6.07524712359029	1	0	0.048	0.048
Surf6	0.0207920161168036	-5.55126658916598	1	0	0.048	0.048
Cttnbp2nl	0.0207920161168036	-5.89409229361898	1	0	0.048	0.048
Preb	0.0207920161168036	-5.90869690919207	1	0	0.048	0.048
Scarb2	0.0207920161168036	-5.82631183292835	1	0	0.048	0.048
Sap25	0.0207920161168036	-6.16177596757861	1	0	0.048	0.048
Mios	0.0207920161168036	-5.70667208464606	1	0	0.048	0.048
Tomm40	0.0207920161168036	-5.66047768480643	1	0	0.048	0.048
Lhpp	0.0207920161168036	-6.5457730321251	1	0	0.048	0.048
Rbl2	0.0207920161168036	-5.63512886269448	1	0	0.048	0.048
Sumo3	0.0207920161168036	-5.82620294093552	1	0	0.048	0.048
Ube2n	0.0207920161168036	-5.84163251872365	1	0	0.048	0.048
Sqstm1	0.0207920161168036	-5.87994060206375	1	0	0.048	0.048
Mink1	0.0207920161168036	-6.0153824928703	1	0	0.048	0.048
Amz2	0.0207920161168036	-5.79199486215291	1	0	0.048	0.048
Dlg5	0.0207920161168036	-5.60425101955816	1	0	0.048	0.048
Mettl3	0.0207920161168036	-6.04815921905511	1	0	0.048	0.048
Gtpbp1	0.0207920161168036	-5.99826081720991	1	0	0.048	0.048
Mpv17l	0.0207920161168036	-5.83464884914779	1	0	0.048	0.048
