gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Kdm4b	0.00769427305446221	-3.19580567213364	1	0.009	0.086	0.077
Plekhm3	0.0077346133418396	-0.811797403603486	1	0.277	0.457	0.18
Sparc	0.00782396748881708	0.957583833198402	1	0.33	0.16	0.17
Xpo1	0.00785223960178245	-1.26644426833963	1	0.054	0.173	0.119
Cul4a	0.00786902839105505	-3.38238119795539	1	0.009	0.086	0.077
Slc18b1	0.00786902839105505	-3.3846833380609	1	0.009	0.086	0.077
Arl10	0.00798675216162163	-1.50832888949356	1	0.045	0.16	0.115
Strbp	0.00799760641615649	-5.73663921606149	1	0	0.062	0.062
Sema4c	0.0079979526379192	-6.4834320828576	1	0	0.062	0.062
Pecr	0.0079979526379192	-6.14862925205445	1	0	0.062	0.062
Zc3h11a	0.0079979526379192	-6.31494147932943	1	0	0.062	0.062
Cacybp	0.0079979526379192	-6.05533279515671	1	0	0.062	0.062
Commd9	0.0079979526379192	-6.44374376761902	1	0	0.062	0.062
Snhg11	0.0079979526379192	-6.08510326962578	1	0	0.062	0.062
Rbis	0.0079979526379192	-5.70659844522197	1	0	0.062	0.062
D3Ertd751e	0.0079979526379192	-5.55785486466869	1	0	0.062	0.062
Proser1	0.0079979526379192	-5.88220151665826	1	0	0.062	0.062
Tmem154	0.0079979526379192	-6.22357069389745	1	0	0.062	0.062
Rps20	0.0079979526379192	-5.71131179699946	1	0	0.062	0.062
Txndc12	0.0079979526379192	-6.0463144238631	1	0	0.062	0.062
Map7d1	0.0079979526379192	-6.12052150910386	1	0	0.062	0.062
Mgll	0.0079979526379192	-5.86714591243024	1	0	0.062	0.062
Tomm40	0.0079979526379192	-5.88339195567503	1	0	0.062	0.062
Psmd13	0.0079979526379192	-6.01229283741846	1	0	0.062	0.062
Stxbp2	0.0079979526379192	-6.00327785033561	1	0	0.062	0.062
Zfp958	0.0079979526379192	-5.8933302784945	1	0	0.062	0.062
