gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_0	percent_3	percent_difference
Xkr4	0.135201567018264	-2.57795988105335	3.64056538997306	-0.708120746341662	0.478870277143474	0.999562674161781	0.333333333333333	0	0.333333333333333
Rp1	2.61210358353911	0.569777099108268	1.03426330324378	0.550901397469354	0.581701269445289	0.999562674161781	0.666666666666667	1	0.333333333333333
Sox17	9.62084743105416	0.180522074502938	0.560491647624588	0.322078081391589	0.747393542784474	0.999562674161781	1	1	0
Mrpl15	0.245639820883566	-0.0185269394284574	3.62345666172374	-0.0051130567185103	0.995920388761582	0.999562674161781	0	0.6	0.6
Lypla1	2.32199465426759	0.00478708027971457	1.05130247589055	0.00455347570228013	0.996366864594154	0.999562674161781	0.666666666666667	0.8	0.133333333333333
Tcea1	1.9577774282169	-1.94985356126197	1.15773936914571	-1.68419042595119	0.0921448729370822	0.999562674161781	1	0.4	0.6
Rgs20	0.0568647554216883	-1.00540468421553	3.64750451375639	-0.275641793018679	0.782823206502597	0.999562674161781	0	0.2	0.2
Atp6v1h	2.26914337708105	-1.17246263862955	1.13034038456024	-1.03726510584305	0.2996123232303	0.999562674161781	0.666666666666667	0.6	0.0666666666666667
Rb1cc1	7.96503752187449	-0.637235673412106	0.546761561751316	-1.16547269960053	0.243827704700156	0.999562674161781	1	1	0
St18	0.482291356233342	-0.649901883551117	3.23163971249381	-0.201105921875678	0.840615751605825	0.999562674161781	0.333333333333333	0.4	0.0666666666666667
Pcmtd1	31.259588642404	0.00706791435638255	0.3017829299519	0.0234205240087936	0.98131483370393	0.999562674161781	1	1	0
Adhfe1	0.0568647554216883	-1.00540468421553	3.64750451375639	-0.275641793018679	0.782823206502597	0.999562674161781	0	0.2	0.2
Mybl1	0.67091436554751	-2.2117143320685	2.81199285499894	-0.786529143605997	0.431557552163265	0.999562674161781	0.333333333333333	0.2	0.133333333333333
Vcpip1	0.814688516981728	0.0215534379500835	2.11140457632674	0.0102081042125903	0.991855252708383	0.999562674161781	0.333333333333333	0.8	0.466666666666667
Sgk3	4.72836558540606	-0.1067043930845	0.799222657719382	-0.133510220279522	0.893789882017051	0.999562674161781	1	1	0
Cops5	1.38093025659753	-2.56390249560495	1.43595282149921	-1.78550608154947	0.0741792657765279	0.999562674161781	1	0.6	0.4
Cspp1	1.52498802970949	-0.779692885871728	1.2897685307857	-0.604521561242277	0.545496938723831	0.999562674161781	0.666666666666667	0.6	0.0666666666666667
Arfgef1	9.07408105264933	-0.454317489521596	0.505171233025423	-0.899333651286378	0.368474968149093	0.999562674161781	1	1	0
Prex2	60.6302331915485	-0.0464470512320596	0.242371781641524	-0.1916355564063	0.848027688687387	0.999562674161781	1	1	0
Sulf1	1.06916383064696	2.17227505526483	2.00997811890822	1.08074562346219	0.279810282515186	0.999562674161781	0	0.6	0.6
Ncoa2	6.1203051778031	0.0224176074671383	0.627050091345702	0.0357509037579888	0.97148098114136	0.999562674161781	1	1	0
Tram1	0.857678474506336	1.85035409747928	2.0611818116864	0.89771512973199	0.369337441263695	0.999562674161781	0	0.8	0.8
Lactb2	0.431788624409409	-0.325118849954016	3.12136441803221	-0.104159209375168	0.917043004043218	0.999562674161781	0.333333333333333	0.6	0.266666666666667
Eya1	0.234177164394258	-2.73395094980565	3.6431743164313	-0.750431001194505	0.452995165526238	0.999562674161781	0.333333333333333	0	0.333333333333333
Kcnb2	0.0568647554216883	-1.00540468421553	3.64750451375639	-0.275641793018679	0.782823206502597	0.999562674161781	0	0.2	0.2
Terf1	3.71864646633849	-0.302604776533	0.811059740053316	-0.373098011883943	0.70907549831294	0.999562674161781	1	1	0
Sbspon	1.10059035590452	0.19465987537705	1.66135016842526	0.117169684679757	0.906725589535588	0.999562674161781	0.333333333333333	0.8	0.466666666666667
Rpl7	1.32817382348141	2.41193754185132	1.59818845127531	1.50916967265448	0.131255428255824	0.999562674161781	0	1	1
Rdh10	1.00083366011458	-1.76929527912158	1.78724908513583	-0.989954502613227	0.322196357767131	0.999562674161781	0.666666666666667	0.6	0.0666666666666667
Stau2	0.0895897873304713	-1.0193338588425	3.64871084115793	-0.279368221604266	0.779962256066341	0.999562674161781	0	0.2	0.2
Ube2w	1.24784462067847	0.198756088303295	1.51157152171016	0.131489701577882	0.895387932793526	0.999562674161781	0.666666666666667	0.8	0.133333333333333
Eloc	0.638071559027414	-3.32924340195153	2.63062082436092	-1.26557327119173	0.205665900526236	0.999562674161781	0.666666666666667	0.2	0.466666666666667
Tmem70	0.169717230238897	-2.0155374043463	3.62652355634504	-0.55577673025724	0.578363494947996	0.999562674161781	0.333333333333333	0.2	0.133333333333333
Ly96	0.642421559183318	1.47113030919596	2.46555747170243	0.596672487289526	0.550726064824597	0.999562674161781	0	0.8	0.8
Pi15	0.135201567018264	-2.57795988105335	3.64056538997306	-0.708120746341662	0.478870277143474	0.999562674161781	0.333333333333333	0	0.333333333333333
Crispld1	7.52899158924193	-0.253352588918137	0.556656072878448	-0.455133072757223	0.649013505947961	0.999562674161781	1	1	0
Mcm3	0.0913804186423214	-0.6675947681093	3.63623515005838	-0.183595048328649	0.854331147953277	0.999562674161781	0	0.4	0.4
Efhc1	0.504379081187389	-1.38007006131932	3.13295660167362	-0.440500854873665	0.659574393263022	0.999562674161781	0.333333333333333	0.4	0.0666666666666667
Tram2	1.53610668129197	-0.874196263248027	1.28852439143281	-0.678447586293604	0.497487945863118	0.999562674161781	0.666666666666667	0.8	0.133333333333333
