gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_WT	percent_PS19	percent_difference
Xkr4	0.10218418690742	0.0320877581159369	3.20713236887987	0.0100051243370238	0.992017198945872	0.999349560250555	0	0.166666666666667	0.166666666666667
Rp1	1.80345985784334	0.899921383103006	0.905508194149883	0.993830192721644	0.320305544262851	0.999349560250555	0.5	1	0.5
Sox17	5.56042528269303	0.803250683722157	0.509232041661648	1.57737655529513	0.114708906688668	0.999349560250555	0.5	1	0.5
Mrpl15	0.453399414079196	-0.527501147662768	2.20382950070295	-0.23935660517046	0.810829076133583	0.999349560250555	0.25	0.5	0.25
Lypla1	4.11421347561256	0.130051477238045	0.57474760731305	0.226275804515371	0.820986915594395	0.999349560250555	0.75	1	0.25
Tcea1	3.02848712143623	-0.697701895938465	0.702247121628528	-0.99352759797787	0.320452908040069	0.999349560250555	1	0.833333333333333	0.166666666666667
Rgs20	0.0530781407493622	-1.65727517114294	3.1987924748557	-0.518093994583909	0.604392690072244	0.999349560250555	0.25	0	0.25
Atp6v1h	1.19253318411209	-1.72440366377307	1.18155756631779	-1.45943262768568	0.144446071205567	0.999349560250555	0.5	0.666666666666667	0.166666666666667
Rb1cc1	7.01569205401365	-0.214380763046054	0.48309615950404	-0.44376416336272	0.657213100459264	0.999349560250555	0.75	1	0.25
St18	0.0783605860486756	0.172922925082136	3.20418531961066	0.0539678288967218	0.95696079569421	0.999349560250555	0	0.333333333333333	0.333333333333333
Pcmtd1	30.0355561485681	0.296652320775104	0.22867138014737	1.29728661533386	0.194532587979049	0.999349560250555	1	1	0
Mybl1	0.109097414844695	-0.350966490771018	3.20771358482738	-0.109413288153626	0.912874694601565	0.999349560250555	0	0.166666666666667	0.166666666666667
Vcpip1	1.64729381288122	-0.734943213550716	1.08001708302233	-0.680492211747285	0.496192851574512	0.999349560250555	0.75	0.5	0.25
Sgk3	3.25921811114286	-1.09061060164231	0.708654100304845	-1.53898862812359	0.123807072492387	0.999349560250555	1	0.833333333333333	0.166666666666667
Cops5	1.20167761037884	-0.0130845974579884	1.45936907219753	-0.00896592761026893	0.992846320631446	0.999349560250555	0.5	0.333333333333333	0.166666666666667
Cspp1	2.20852840606744	-0.32241014483381	0.815891395755703	-0.395163065220444	0.692722548801227	0.999349560250555	0.5	1	0.5
Arfgef1	6.05305578750415	-0.220316975031723	0.462053089836739	-0.476821776280232	0.633489037741332	0.999349560250555	0.75	1	0.25
Prex2	52.6831624279939	0.17286592338953	0.197479377679924	0.87536190067255	0.381377023109922	0.999349560250555	1	1	0
Sulf1	0.122091483004643	0.111513978379233	3.20548853524571	0.0347884502324962	0.972248430437442	0.999349560250555	0	0.166666666666667	0.166666666666667
Ncoa2	7.48927223411235	1.02776064252171	0.536265022786632	1.91651627246	0.0552994139665901	0.999349560250555	0.5	1	0.5
Tram1	1.11403626408833	0.284179410970896	1.26566550925269	0.224529631955199	0.822345212470947	0.999349560250555	0.5	0.666666666666667	0.166666666666667
Lactb2	0.880170163504187	-0.0890100772404023	1.60529155483122	-0.0554479197081184	0.95578162012334	0.999349560250555	0.75	0.333333333333333	0.416666666666667
Eya1	0.15327628036113	0.23530701012134	3.20317798688249	0.0734604855193681	0.941439687069933	0.999349560250555	0	0.166666666666667	0.166666666666667
Trpa1	0.0836362567641115	-0.350966478169805	3.2077135852876	-0.109413284209518	0.912874697729728	0.999349560250555	0	0.166666666666667	0.166666666666667
Terf1	5.90546607388489	0.58114904485562	0.481966451760658	1.2057873379623	0.227899498947059	0.999349560250555	0.75	1	0.25
Sbspon	0.714762461318733	-0.752843734263248	1.53046067067596	-0.491906619155877	0.622785358796044	0.999349560250555	0.5	0.666666666666667	0.166666666666667
Rpl7	1.03619544291237	1.25693260721483	1.38999827382617	0.904269185712684	0.365852681985831	0.999349560250555	0.25	1	0.75
Rdh10	0.0997451362344215	-1.83020223635283	3.19605976130731	-0.572643308648338	0.566886229648765	0.999349560250555	0.25	0	0.25
Stau2	0.199490272468843	-2.44092150208252	3.17538813061067	-0.768700203465551	0.442071304104088	0.999349560250555	0.25	0	0.25
Ube2w	1.08482348160279	-1.26015520887767	1.34303604443398	-0.938288450336242	0.348096193571599	0.999349560250555	0.5	0.5	0
Eloc	0.557822906870825	-2.83828788080521	1.96353281588429	-1.44550060882327	0.148317322123641	0.999349560250555	0.75	0.166666666666667	0.583333333333333
Tmem70	0.3554392791094	-1.70490767760898	2.40631207869862	-0.708514781894388	0.478625635916592	0.999349560250555	0.5	0.333333333333333	0.166666666666667
Ly96	0.282784749693299	-0.570988587462485	2.99706199287054	-0.190516108382396	0.848904721684973	0.999349560250555	0.25	0.333333333333333	0.0833333333333333
Pi15	0.10218418690742	0.0320877581159369	3.20713236887987	0.0100051243370238	0.992017198945872	0.999349560250555	0	0.166666666666667	0.166666666666667
Crispld1	8.60335446626952	0.693699172620291	0.400999081477911	1.72992708627564	0.0836433031974104	0.999349560250555	0.75	1	0.25
Mcm3	0.0272684925949654	-0.395350665801202	3.20977205226999	-0.123170947769205	0.901971730684568	0.999349560250555	0	0.166666666666667	0.166666666666667
Efhc1	0.0810760555646119	-0.634413176673473	3.19069287383951	-0.198832417207882	0.842393836981278	0.999349560250555	0.25	0.166666666666667	0.0833333333333333
Tram2	1.7140239899006	1.73292823724963	1.0020439033432	1.72939352404412	0.0837386882607037	0.999349560250555	0.5	1	0.5
Gsta3	0.0610457415023217	-0.203842801558163	3.21286627800117	-0.0634457782927026	0.94941153484792	0.999349560250555	0	0.166666666666667	0.166666666666667
