gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tex51	0.0146112580809394	-0.493684592751788	3.1099147078593	-0.158745380220287	0.873869483234778	0.999998966800745
Wdr36	0.224680204994927	-0.706880655400194	2.21457373983963	-0.319194905404858	0.749578719967442	0.999998966800745
Camk4	0.0304327489603211	-1.03421300864509	3.10900727843325	-0.332650558851787	0.739398074246157	0.999998966800745
Stard4	1.1198436459059	-1.06736595979219	0.784368495026771	-1.36079657273302	0.173577985305506	0.999998966800745
Nrep	1.40935581918774	-1.55291827733576	0.835917336280739	-1.85774144157026	0.0632057404400524	0.999998966800745
Epb41l4a	4.35531815462578	0.303068485028817	0.379882232111708	0.797795894122515	0.424988944378105	0.999998966800745
Apc	1.83226691345408	-0.191719703548838	0.619493386141248	-0.309478208868439	0.756957785911512	0.999998966800745
Srp19	0.35714915316705	-0.271825454969389	1.60379534078713	-0.169488866850042	0.865412128644381	0.999998966800745
Reep5	0.170464835850905	-0.413004075530151	3.09728674958525	-0.133343829267812	0.893921466325033	0.999998966800745
Pkd2l2	0.0437966290082132	-0.376669866335932	3.10885289897108	-0.121160401786973	0.903563987791211	0.999998966800745
Fam13b	1.70723982489616	-0.412325646334389	0.569425367215467	-0.724108320552511	0.468999236775089	0.999998966800745
Nme5	0.0152163744801605	-0.913145258000242	3.11070977798126	-0.293548843567413	0.76910267114537	0.999998966800745
Brd8dc	0.611006129086502	0.07539651586313	1.49803355809595	0.0503303250155233	0.959859158517616	0.999998966800745
Brd8	2.6147669780735	0.0610275163921183	0.580615566901231	0.105108302069517	0.916289871698864	0.999998966800745
Cdc23	0.442412301225992	-1.56340281066354	2.09141255374781	-0.747534391462805	0.454741051152724	0.999998966800745
Fam53c	0.0661436534773813	-0.904254698016222	3.10573162805724	-0.291156740604104	0.770931445940575	0.999998966800745
Kdm3b	2.01006892397275	0.142912990778061	0.550169813836895	0.259761599389438	0.795047673595519	0.999998966800745
Egr1	0.0248362950293383	-0.994475775777967	3.1099572961938	-0.319771521298727	0.749141537688355	0.999998966800745
Etf1	1.57764746176281	-0.849609419709795	0.737671654376529	-1.15174470195398	0.249425997232488	0.999998966800745
Hspa9	0.190168794514164	-0.707596321598114	3.09446895220996	-0.228664863834803	0.81912940584985	0.999998966800745
