gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Chid1	2.67004923441159	-0.809454448622008	0.764084343527766	-1.05937839909763	0.289427483152611	0.999862054855225
Ap2a2	27.3899112681284	0.0079192726525934	0.213794618071359	0.0370414967599892	0.970451918798825	0.999862054855225
Tollip	4.95769779167615	-0.210359843352284	0.608398474974741	-0.345759978048955	0.729523104984622	0.999862054855225
Mob2	30.5682787212229	0.0254111611819682	0.167902772217643	0.151344500429267	0.879703967276318	0.999862054855225
Ifitm10	21.4668599093593	-0.0942313345416322	0.23589286688336	-0.399466655294101	0.689549388525793	0.999862054855225
Ctsd	9.10991402518134	0.523082171806989	0.509265542207133	1.02713050158465	0.304359017850984	0.999862054855225
Lsp1	3.67720285773011	0.037733395693745	0.515479602670852	0.073200560212736	0.94164652060045	0.999862054855225
Prr33	0.118700011772987	0.00526660324528668	3.11314175766762	0.00169173255034568	0.99865019336092	0.999862054855225
Tnnt3	0.414712395870444	-0.425344892786605	1.43906118356702	-0.295571097076149	0.76755764908058	0.999862054855225
Mrpl23	2.75038187330566	0.693402200546651	0.750991647981048	0.923315462176951	0.355842832376666	0.999862054855225
Igf2	0.690689520824527	0.474028327518481	1.06812669033534	0.44379410402118	0.65719145152865	0.999862054855225
Ascl2	0.204869385948618	-0.207032117657936	2.12167507567796	-0.097579558732282	0.922266156798627	0.999862054855225
Tspan32	0.520830311312226	0.903228433482663	1.47191567389453	0.6136414262733	0.53945230228851	0.999862054855225
Cd81	22.359874488276	-0.216223245599003	0.229323852249476	-0.942872899953639	0.345745917962312	0.999862054855225
Trpm5	0.374531023808724	0.211576950727786	1.64870905194227	0.128328858556661	0.89788872808645	0.999862054855225
Tssc4	3.92484399659311	0.278231321095087	0.547878185582666	0.507834274874785	0.6115695706902	0.999862054855225
Kcnq1	0.845530913696025	-0.203314919279973	0.957292603316912	-0.212385344434408	0.831806418429834	0.999862054855225
Cdkn1c	5.33293321324305	-0.391411487298908	0.415601365266763	-0.941795480021274	0.346297359755079	0.999862054855225
Slc22a18	6.56436527194371	0.781674052837112	0.386271471332842	2.02363910060435	0.0430072988248667	0.999862054855225
Nap1l4	22.397497960849	0.357788173139761	0.224116767732465	1.59643643248891	0.110391387510047	0.999862054855225
Cars	1.68050424925357	0.592497664744756	0.969669526670093	0.611030509311178	0.541179382575232	0.999862054855225
Tnfrsf22	0.296504684574332	-0.122728017525393	1.93232732613871	-0.0635130579924234	0.949357961463714	0.999862054855225
Osbpl5	5.74521108697571	-0.165036908069019	0.430263978792725	-0.383571286938999	0.701296224781677	0.999862054855225
Mrgpre	0.286407029965513	0.799247658406331	2.19622544312289	0.363918768407425	0.715918669087896	0.999862054855225
Nadsyn1	5.4421528851271	-0.0526289652450994	0.378123401346855	-0.13918462876838	0.889304254737081	0.999862054855225
Dhcr7	0.715809457090227	-0.387285571611762	1.09833789365933	-0.352610589006851	0.724380398015906	0.999862054855225
Cttn	12.7162907025391	-0.0648889002461786	0.314677335155798	-0.206207734071638	0.83662864675917	0.999862054855225
Ppfia1	30.0423217271383	0.135721798942266	0.197465531437727	0.68731893588764	0.491881768666646	0.999862054855225
Fadd	0.369560829749339	-0.167626383307048	1.50513762815324	-0.111369472247346	0.911323367054914	0.999862054855225
