gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Atp5d	0.168691599142841	0.443181513641025	3.01792401650091	0.146849791849586	0.883250582457383	NA
Midn	0.0969090219275185	-0.0141862126322903	3.0791888894304	-0.00460712646794283	0.996324057925588	NA
Cirbp	0.193211582917275	0.930022615185721	2.50749183574012	0.370897564622064	0.710713829142766	NA
Pwwp3a	0.281144009482545	-0.235615789594076	2.53507388450184	-0.0929423757763083	0.925949340424371	NA
Ndufs7	0.182336055597196	-1.09056794637844	2.92156646291447	-0.373281922633558	0.708938629369082	NA
Dazap1	1.14281980897294	-0.536349641094544	0.943521586983714	-0.568455081996764	0.569725997689619	NA
Rps15	0.840781663068881	1.52644207143906	1.02839436558203	1.48429641636081	0.13773030061697	NA
2310011J03Rik	0.38517141578323	-0.767291129191233	1.59419977046845	-0.481301743611321	0.630302058020474	NA
Adamtsl5	0.0875377027736529	-0.65886993163167	3.08279508078238	-0.213724854998943	0.830761627670437	NA
Mbd3	0.184579528925404	-0.0702391979807304	2.921327210236	-0.0240435914657626	0.980817837784097	NA
Uqcr11	0.055624964951216	-0.0520370412640081	3.07767654989009	-0.0169078980264728	0.986510091954553	NA
Tcf3	0.829511630419775	-0.15869823217873	0.974338182752315	-0.162877977059709	0.870614511017514	NA
Rexo1	0.788318925925493	-0.51479682836649	0.97726214383382	-0.52677455237029	0.598350156634861	NA
Klf16	0.0128062253882561	-0.456632935023618	3.08700414197235	-0.147921063277831	0.882405064978308	NA
Abhd17a	0.132020312864245	0.101513517716482	2.68940016154252	0.0377457840480898	0.969890371595482	NA
Csnk1g2	0.369601607234588	0.31392897218694	1.565686372556	0.200505655340442	0.841085135481805	NA
Btbd2	0.142075767766777	-0.377032727346435	3.08244062376627	-0.122316298467984	0.902648524607852	NA
Mknk2	0.0630405420195038	-0.849343687726469	3.07985708246663	-0.275773733970226	0.782721858947728	NA
Mob3a	0.377099527918227	-0.776898385292658	1.56341500043472	-0.49692396777352	0.619242669085056	NA
Izumo4	0.327674447149999	-0.429941642753011	2.3364081202637	-0.184018211126781	0.853999168469171	NA
Ap3d1	1.04834723421953	1.12268578073755	0.900019092740201	1.24740218267972	0.212250066642522	NA
Dot1l	0.349725133277842	0.0142200094836314	1.82384634313228	0.00779671463946348	0.99377918479019	NA
Plekhj1	0.505617541890742	1.50435980870019	1.62540296305726	0.925530371785838	0.354690092803431	NA
Sf3a2	0.15301029003381	0.548177258867592	3.07766511010957	0.178114654861872	0.858632933143489	NA
Oaz1	0.680026068996176	-0.000818780143976876	1.23650249575087	-0.000662174275256654	0.999471661407822	NA
Lsm7	0.507618664164001	0.112743069561233	1.27285522766485	0.0885749353978525	0.929419728427243	NA
Sppl2b	0.0721992575779832	0.2000430927155	3.08442293705894	0.0648559217713008	0.948288715995231	NA
