gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Xkr4	46450.0911369919	-0.0198666736602786	0.049184209946732	-0.403923813797046	0.686268744086593	0.897420638682055	1	1	0
Rp1	35.527350940287	-0.0880341903138611	0.291664761377333	-0.301833481350767	0.762779006068859	0.925314684159463	1	1	0
Mrpl15	596.995748086966	0.0426290816956321	0.0639504194645895	0.666595810512809	0.505030345877095	0.810628868409146	1	1	0
Lypla1	1089.20822799049	0.029041226212267	0.0469256544219005	0.618877383172162	0.535997138963277	0.827671186998434	1	1	0
Tcea1	2455.27897474791	-0.030188045921241	0.0347549401485771	-0.868597263933914	0.385067451541562	0.743348848474127	1	1	0
Rgs20	4920.41426455297	-0.19289771138019	0.130650142808672	-1.47644470364395	0.139824549370773	0.55928223683108	1	1	0
Atp6v1h	4756.47867843091	0.00104242848185752	0.0517210308903632	0.0201548280054052	0.983919862587329	0.995238123016069	1	1	0
Oprk1	421.702157903359	-0.0714588038492515	0.180543005243044	-0.39579934848794	0.692253057489095	0.899543475087144	1	1	0
Rb1cc1	6143.28734633844	0.0424255378235327	0.0270919153086727	1.56598517824066	0.117352087099702	0.53161922460799	1	1	0
St18	2938.04020519222	0.175689544124691	0.355812032303679	0.493770665896828	0.621468152086203	0.8664418723574	1	1	0
Pcmtd1	6910.02383894269	-0.0589507736482539	0.0446394750330223	-1.32059737720134	0.186635647849	0.604893088361722	1	1	0
Sntg1	38759.5632828353	0.0183436313474539	0.0501805486475826	0.365552626303093	0.714698930562948	0.90967124677804	1	1	0
Rrs1	116.451591426771	-0.171181700246424	0.125423928765556	-1.36482489371226	0.172308092694837	0.592817788813658	1	1	0
Adhfe1	358.272426267484	-0.236334203833294	0.121637978028228	-1.94293104558553	0.052024490259933	0.430021565699592	1	1	0
Vxn	1439.31596867444	0.125361192564504	0.11197501250552	1.11954613586959	0.262907220130748	0.667189394822976	1	1	0
Mybl1	129.473738313973	0.0708631182525681	0.0952627777470049	0.743869955595496	0.45695515321614	0.78590896993574	1	1	0
Vcpip1	1364.11742224085	-0.02608978820002	0.0589036916155404	-0.442922803044433	0.657821573075977	0.88303881893257	1	1	0
Sgk3	1904.58440106562	0.0285780765814444	0.0676435409513726	0.422480493769369	0.672674335568923	0.890480555712089	1	1	0
Mcmdc2	542.410315261373	-0.0328493638614762	0.0771806481673356	-0.425616584487025	0.670387253591462	0.888801845459882	1	1	0
Ppp1r42	93.4725115141455	0.0152195349501269	0.100516027466614	0.151414011613044	0.879649137222834	0.962154258447753	1	1	0
Cops5	1206.96391982318	-0.0293879387157918	0.0577639430232916	-0.508759222062489	0.610921005534455	0.860992177289537	1	1	0
Cspp1	7315.99488249821	0.0223998184426454	0.041300216119708	0.542365647136564	0.587566640110697	0.849507639024563	1	1	0
Arfgef1	5631.16237150112	0.0486736158484796	0.0333479868564638	1.45956684156019	0.144409157846623	0.56803744223984	1	1	0
Cpa6	968.22720775216	-0.655454955871231	0.390753672731106	-1.67741214379392	0.0934619163192522	0.508141475481726	1	1	0
Prex2	4380.27432677942	-0.258717697679332	0.143730668662958	-1.80001735249708	0.0718578983038594	0.465720832032897	1	1	0
A830018L16Rik	13238.0871828029	0.0238948956469054	0.0504037820112087	0.474069498229154	0.635450348642989	0.872422810335886	1	1	0
Sulf1	1626.10897555358	0.128484871929538	0.131642287785377	0.97601518547758	0.329056939168333	0.712690671376319	1	1	0
Slco5a1	498.876063727031	-0.223346011755836	0.185885775793119	-1.20152287501766	0.229548438574359	0.642810473793969	1	1	0
Ncoa2	10060.4328535427	0.0301147381882411	0.0475299658520457	0.633594778544217	0.526345309298061	0.821597286837907	1	1	0
Tram1	759.765449307206	-0.00998386286711006	0.0632399067827435	-0.157872827064862	0.874557010375121	0.96050018420961	1	1	0
Lactb2	1069.78954263545	0.00267826138799161	0.0422751572544938	0.0633530792533459	0.949485349482523	0.985475884700559	1	1	0
Eya1	1070.43142711646	-0.10704965724594	0.136183680774525	-0.786068173786391	0.431827548509721	0.771710953915698	1	1	0
Kcnb2	32005.9649088028	-0.046501482128177	0.0630223557485162	-0.737856933081588	0.460601392059398	0.787759788166186	1	1	0
Terf1	1901.93787518537	0.0710526409604894	0.045978225070092	1.54535415084363	0.122260623964146	0.537079869259695	1	1	0
Sbspon	60.2606560096338	-0.262458308445917	0.159536618533667	-1.64512894192082	0.0999432232860991	0.515285293093673	1	1	0
4930444P10Rik	267.085186195367	-0.0136949373352895	0.107646702558504	-0.127221150390988	0.898765365805105	0.967248207828993	1	1	0
Rpl7	307.127767756646	-0.154843447725286	0.161743912548758	-0.957337097175812	0.338397136706645	0.720178521709014	1	1	0
Rdh10	576.476853252008	0.120185632880269	0.0505082086421031	2.37952673657254	0.0173348854256945	0.350546887052624	1	1	0
Stau2	9270.91686720106	-0.00741600685189036	0.0442364761970518	-0.167644611176887	0.866862873189183	0.958186560649828	1	1	0
Ube2w	4548.36774053888	-0.00483591960815672	0.0432530680979367	-0.111805238814664	0.910977833598083	0.973197397211396	1	1	0
Eloc	887.39749672977	-0.0219365847035348	0.0629754448084607	-0.348335526176191	0.727588216470198	0.91317426436199	1	1	0
Tmem70	457.773007569498	-0.0251274614497055	0.0535080563043314	-0.469601461633946	0.638639780221477	0.874188179258676	1	1	0
Ly96	176.094485766559	0.00411223416315329	0.10877695348066	0.0378042777589319	0.969843733653652	0.992187058062176	1	1	0
Jph1	3340.97884875323	0.116481152404332	0.0747067732911124	1.5591779335782	0.118954272076308	0.53329541006217	1	1	0
