gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_WT	percent_PS19	percent_difference
Mrpl15	0.0248565800385324	-0.610085905407335	3.20768790737904	-0.190194907679104	0.849156401374358	0.999832195187047	0	0.166666666666667	0.166666666666667
Lypla1	0.639730010553682	0.383485858135655	1.62862341414607	0.23546625622887	0.81384686625117	0.999832195187047	0.5	0.666666666666667	0.166666666666667
Tcea1	0.837329186299124	1.42603274213207	1.45804260905555	0.978046000353709	0.328051573445003	0.999832195187047	0.25	0.833333333333333	0.583333333333333
Atp6v1h	1.31507639134219	0.819422629842066	1.25336103415159	0.653780201804932	0.513253423480228	0.999832195187047	0.25	0.833333333333333	0.583333333333333
Rb1cc1	1.82274585519003	-0.544107993280738	0.918837101936469	-0.592170246645482	0.553736591125244	0.999832195187047	0.5	1	0.5
St18	0.311509510242003	-0.56095454941504	2.98273778903958	-0.188067000551082	0.850824129229466	0.999832195187047	0.25	0.333333333333333	0.0833333333333333
Pcmtd1	4.63279962824755	0.128524314645227	0.613659693603783	0.209439068566576	0.834105496670034	0.999832195187047	0.75	1	0.25
Adhfe1	0.706516912117394	-1.38680941831102	1.62659050025924	-0.852586694739695	0.39388854359798	0.999832195187047	0.5	0.5	0
Vcpip1	1.08569672545425	1.71620475795078	1.37513246311566	1.24802868376938	0.212020553046672	0.999832195187047	0.25	0.833333333333333	0.583333333333333
Sgk3	3.22747959073546	-0.562077530023748	0.668868922664132	-0.840340328243942	0.40071759596339	0.999832195187047	1	0.833333333333333	0.166666666666667
Cops5	1.22593453854293	-1.7400414879016	1.09894626087808	-1.58337268149151	0.113336545776297	0.999832195187047	1	0.666666666666667	0.333333333333333
Cspp1	0.977994382933163	-0.970474086782747	1.19797897662227	-0.81009275264498	0.41788686929519	0.999832195187047	0.5	0.833333333333333	0.333333333333333
Arfgef1	2.50455099546824	0.4151916144991	0.82344920292341	0.50421035447613	0.614113564905676	0.999832195187047	0.75	0.833333333333333	0.0833333333333334
Prex2	0.204991619446935	-1.05121753975874	3.17047504284255	-0.331564678968817	0.740217994232405	0.999832195187047	0.25	0.333333333333333	0.0833333333333333
Ncoa2	6.41289494888053	-0.489021036688525	0.458017894259088	-1.06768980604915	0.285660458271068	0.999832195187047	1	1	0
Tram1	1.21388737573841	0.246728830515661	1.15063101845206	0.214429149361525	0.830212412364161	0.999832195187047	0.75	0.666666666666667	0.0833333333333334
Lactb2	1.52083286686065	0.393936790681816	1.02509749249299	0.384292024482256	0.700762018572401	0.999832195187047	0.5	0.833333333333333	0.333333333333333
Xkr9	0.108774928378018	-0.36614347587464	3.20686597073985	-0.114174860819072	0.909099179732705	0.999832195187047	0	0.166666666666667	0.166666666666667
Kcnb2	0.435099713512074	0.877530594826852	3.17829260640125	0.276101260487929	0.782470292561986	0.999832195187047	0	0.166666666666667	0.166666666666667
Terf1	1.60838247644023	-1.67615368590351	0.991356262427613	-1.69076824289078	0.0908810747203102	0.999832195187047	0.5	0.833333333333333	0.333333333333333
Rpl7	0.331701619225872	-0.249277255590761	2.63238843813515	-0.0946962279500644	0.924556114174837	0.999832195187047	0.25	0.5	0.25
Rdh10	0.0937602037311082	-0.366143479929269	3.20686597079233	-0.114174862081562	0.909099178731928	0.999832195187047	0	0.166666666666667	0.166666666666667
Stau2	0.138462705877617	-0.775976044986045	3.18344309474515	-0.243753703738865	0.807421577956628	0.999832195187047	0.25	0.333333333333333	0.0833333333333333
Ube2w	1.7360131833481	-1.00417619786207	0.927312526503764	-1.08288863696051	0.278857856125743	0.999832195187047	0.75	0.833333333333333	0.0833333333333334
Eloc	0.300940825868009	-0.423259204495623	3.06201732892044	-0.138228873004076	0.890059536769522	0.999832195187047	0.25	0.333333333333333	0.0833333333333333
Tmem70	0.213103816483121	0.654100260432112	3.18798547698085	0.205176675099402	0.837434092343241	0.999832195187047	0	0.5	0.5
Ly96	0.49100805737362	-0.397469549645698	2.06544078276365	-0.192438124085972	0.847399031726968	0.999832195187047	0.5	0.5	0
Jph1	0.0248565800385324	-0.610085905407335	3.20768790737904	-0.190194907679104	0.849156401374358	0.999832195187047	0	0.166666666666667	0.166666666666667
Paqr8	0.0937602037311082	-0.366143479929269	3.20686597079233	-0.114174862081562	0.909099178731928	0.999832195187047	0	0.166666666666667	0.166666666666667
Tram2	0.324610048584934	-0.189226698294644	2.61874361421179	-0.0722585812783353	0.942396125844759	0.999832195187047	0.25	0.5	0.25
Tmem14a	0.0546157280280372	-0.374746772973916	3.204332365796	-0.116950032079716	0.906899650280626	0.999832195187047	0	0.166666666666667	0.166666666666667
Ogfrl1	0.430745698078689	-1.41469171745974	2.12716597262967	-0.665059396240177	0.506012503669308	0.999832195187047	0.5	0.5	0
B3gat2	0.108774928378018	-0.36614347587464	3.20686597073985	-0.114174860819072	0.909099179732705	0.999832195187047	0	0.166666666666667	0.166666666666667
Smap1	0.599330308090995	0.738218468915721	1.73933098353542	0.424426676638161	0.671254669048296	0.999832195187047	0.25	0.833333333333333	0.583333333333333
Sdhaf4	0.167945290787795	-1.50601372205641	3.21217406116896	-0.468845614645288	0.639179992528886	0.999832195187047	0.25	0.166666666666667	0.0833333333333333
Fam135a	0.649026898898769	-0.67843158544215	1.64489454018542	-0.412446858365567	0.680011923820588	0.999832195187047	0.5	0.666666666666667	0.166666666666667
Lmbrd1	1.94409260409906	-0.698637513221227	0.977106774308532	-0.715006314141697	0.474605141683611	0.999832195187047	0.5	1	0.5
