gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_0	percent_3	percent_difference
Xkr4	46450.0911369919	-0.0320787715823614	0.0486162375014631	-0.659836573766039	0.509358710124523	0.935439344926265	1	1	0
Rp1	35.527350940287	-0.452142225014802	0.287045076922657	-1.57516105087784	0.11521927501097	0.79568401725276	1	1	0
Mrpl15	596.995748086966	0.00457678277981577	0.0630558995491747	0.0725829432699873	0.942138000213336	0.994587794277517	1	1	0
Lypla1	1089.20822799049	-0.0968379244887948	0.0462394266908523	-2.09427173775821	0.0362357804683607	0.613635143800476	1	1	0
Tcea1	2455.27897474791	-0.0242337637026427	0.0342864309768611	-0.706803333336075	0.479688702822004	0.934026576499673	1	1	0
Rgs20	4920.41426455297	0.0638842029799269	0.129143229841187	0.494677135289927	0.620828043866509	0.955240261760573	1	1	0
Atp6v1h	4756.47867843091	-0.0631797106643884	0.051101129191019	-1.23636623426107	0.216322461274083	0.855470252681563	1	1	0
Oprk1	421.702157903359	-0.106105325404615	0.178378900288417	-0.594831144451813	0.551956346997226	0.943440531638313	1	1	0
Rb1cc1	6143.28734633844	0.00732184766012381	0.0267477468520173	0.273736988039858	0.784286750671423	0.979081131564203	1	1	0
St18	2938.04020519222	0.207919060401535	0.351721583741799	0.591146719486426	0.554422118669127	0.944125334269307	1	1	0
Pcmtd1	6910.02383894269	0.0135687050734519	0.0441103318254041	0.307608320135951	0.758380388453613	0.977437419852442	1	1	0
Sntg1	38759.5632828353	-0.00355681767029549	0.0496008065599441	-0.0717088675966784	0.942833599011349	0.994587794277517	1	1	0
Rrs1	116.451591426771	0.102572403858937	0.123800487732052	0.828529884962488	0.407370477486163	0.914233680642056	1	1	0
Adhfe1	358.272426267484	0.0349821658948603	0.120159491857022	0.291131107116246	0.77095104978853	0.977973767020054	1	1	0
Vxn	1439.31596867444	0.294146848666679	0.110677805067893	2.65768596048901	0.00786791701205963	0.37850206697437	1	1	0
Mybl1	129.473738313973	0.00121193926609424	0.0936221225075405	0.012945009508801	0.989671665233094	0.998442974667942	1	1	0
Vcpip1	1364.11742224085	0.0120925051639603	0.0581615582716582	0.207912331156589	0.835297420692906	0.984939680856196	1	1	0
Sgk3	1904.58440106562	-0.0185440403606	0.0668184013730634	-0.2775289438169	0.781373984366292	0.979075499615677	1	1	0
Mcmdc2	542.410315261373	-0.103852174672691	0.0761061332849671	-1.36457037284806	0.172388121901259	0.833434364672382	1	1	0
Ppp1r42	93.4725115141455	0.035867559949937	0.0987848231246819	0.363087757971349	0.716539329234661	0.971793268826524	1	1	0
Cops5	1206.96391982318	-0.0955041498315574	0.056998695706502	-1.67554974105597	0.0938264202959966	0.760910764354626	1	1	0
Cspp1	7315.99488249821	-0.000682374359912181	0.0408070296567056	-0.0167219806404128	0.986658411596669	0.99777008473414	1	1	0
Arfgef1	5631.16237150112	-0.0353030339144488	0.0329321501151452	-1.07199298530506	0.2837231828491	0.881879135089445	1	1	0
Cpa6	968.22720775216	-0.176118227028348	0.386247888093134	-0.455972012941807	0.648410103746774	0.963444346645597	1	1	0
Prex2	4380.27432677942	-0.12450053632943	0.142068061991893	-0.876344299935157	0.380842888909989	0.913066109735135	1	1	0
A830018L16Rik	13238.0871828029	-0.0689724640780641	0.04981413370796	-1.38459627708115	0.166175950490236	0.829674282501189	1	1	0
Sulf1	1626.10897555358	-0.0738997409025288	0.130097695262385	-0.5680326677078	0.570012786086729	0.947156688299822	1	1	0
Slco5a1	498.876063727031	-0.132348024418376	0.183671983072419	-0.720567297224602	0.471175780569911	0.934026576499673	1	1	0
Ncoa2	10060.4328535427	0.0557197794294047	0.0469744746528901	1.18617142269576	0.235554609324732	0.864156469557181	1	1	0
Tram1	759.765449307206	-0.00911933264497568	0.0623959924657529	-0.146152537760834	0.883800972514976	0.989748858838308	1	1	0
Lactb2	1069.78954263545	-0.0193208916939467	0.0416536446185186	-0.463846366167846	0.642757821335088	0.962399583542192	1	1	0
Eya1	1070.43142711646	-0.0760119189263684	0.134579704548451	-0.564809673058858	0.572203226936485	0.947634510332303	1	1	0
Kcnb2	32005.9649088028	-0.0912417538855811	0.0622944721345099	-1.4646845981545	0.143006988940361	0.816940682199165	1	1	0
Terf1	1901.93787518537	-0.121030020672281	0.0453570497665895	-2.66838388508754	0.00762171183661522	0.37850206697437	1	1	0
Sbspon	60.2606560096338	-0.18381305384835	0.156850643240996	-1.17189862948746	0.241237757381279	0.865974680130153	1	1	0
4930444P10Rik	267.085186195367	-0.248894074662415	0.106072104214424	-2.3464611785138	0.0189526404769033	0.491754866186416	1	1	0
Rpl7	307.127767756646	0.365976941711499	0.159922124570014	2.28846973297478	0.0221101807677644	0.520570898874903	1	1	0
Rdh10	576.476853252008	-0.0654226167164052	0.0496408923931564	-1.31791782061969	0.187531159442607	0.834500376157966	1	1	0
Stau2	9270.91686720106	-0.0160381099831002	0.0437141546811344	-0.366885968631615	0.713704078153344	0.970784619315758	1	1	0
Ube2w	4548.36774053888	-0.0500064795832772	0.0427248913342908	-1.17042964935858	0.241828109759094	0.865974680130153	1	1	0
Eloc	887.39749672977	0.117935736149632	0.0621879223854721	1.89644116776577	0.0579017325413924	0.680768643951564	1	1	0
Tmem70	457.773007569498	0.00520414511067738	0.0526607347926557	0.0988240124481357	0.921278002638333	0.993681592563514	1	1	0
Ly96	176.094485766559	0.0104167466932692	0.107227466894861	0.0971462536131999	0.922610249470031	0.993681592563514	1	1	0
